Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
36	-1502.184	-1961.352	459.1678	0.0706396	0.325199	0.159749	0.0828291	0.0288054	0.0644198	0.216512	0.226818	0.0295821	0.220124	0.319428	0.0084366	0.0100863	0.0109345	0.00891522	0.00341486	0.00639292	0.00438443	0.00724937	0.00835563	0.0103328	0.00405129	0.124914	0.0437739	0.0328801	0.307396	0.121812	0.0336418	0.0435803	0.0467574	0.00778054	0.16269	0.0747743	0.0790761	0.335285	0.170684	0.0917443	0.0322203	0.0708128	0.220896	0.234067	0.0379378	0.230457	0.323479	0.00753666	0.0038484	0.0228028	0.00748924	0.000284015	0.00799646	0.00298976	0.0099838	0.0382725	0.00610459	0.00260061	0.00238912	0.00763562	0.0154237	0.00541087	0.00721926	0.0108432	0.021055	0.0156459	0.0309222	0.00972636	0.0105283	0.0164921	0.00247712	0.000689799	0.0189147	0.00191319	0.00817319	0.00384559	0.00400046	0.0118823	0.00034152	0.00527634	0.00181397	0.00017184	0.0087638	0.0116768	0.00771316	0.00129584	0.00588422	0.005061	0.00549331	0.0141846	0.00229267	0.0181791	0.00264336	0.00189957	0.00100737	0.00480707	0.00188986	0.0280839	0.00704193	0.00489381	0.00213286	0.00661969	0.00199496	0.0025933	0.0051089	0.0122967	0.0345507	0.00915819	0.00071533	0.00306437	0.00217917	0.0140189	0.000107861	0.0227912	0.00828246	0.0357339	0.00148953	0.00142059	0.00468319	0.0128888	0.00731132	0.00972004	0.00242559	0.00225791	0.00361842	0.00307376	0.00344547	0.0115428	0.00150645	0.00265773	0.00313035	0.00939743	0.00555542	0.00125529	0.0476289	0.000711146	0.00274365	0.0066558	0.0122732	0.000656252	0.00425159	0.00200674	0.00553457	0.0247661	0.0114546	0.00275677	0.0100175	0.0203121	0.00730012	0.000528393	0.0147996	0.00881529	0.000980336	0.00753964	0.00560175	0.00822575	0.0320536
37	-1500.792	-1958.991	458.1985	0.0758574	0.370512	0.143856	0.0875647	0.0256057	0.05832	0.216495	0.244713	0.0299391	0.221266	0.275246	0.00862468	0.00999503	0.0109345	0.00979708	0.00319436	0.00613223	0.00440098	0.00616176	0.0081848	0.0109506	0.00407315	0.122472	0.0429178	0.0322371	0.301384	0.138986	0.0329839	0.042728	0.045843	0.00762838	0.159508	0.073312	0.0844821	0.380507	0.154791	0.0973618	0.0288001	0.0644522	0.220896	0.250875	0.0381239	0.232217	0.279319	0.00795523	0.00355793	0.026222	0.00794	0.000292401	0.00753058	0.00362754	0.00948665	0.036924	0.00456912	0.00229817	0.0026408	0.00768437	0.0154237	0.00540729	0.0070271	0.0109831	0.021588	0.0163987	0.0379252	0.0102042	0.010302	0.0182262	0.00252076	0.000600364	0.0207477	0.00163504	0.00817319	0.00427105	0.00354316	0.0137666	0.000367394	0.00521258	0.00187491	0.000155996	0.00908557	0.010152	0.00748569	0.00144827	0.00615784	0.00485046	0.00663927	0.012697	0.00223319	0.0166887	0.00264099	0.00210852	0.000837898	0.00470988	0.00205395	0.0224651	0.00637068	0.00511701	0.00193227	0.00595857	0.00199496	0.00279789	0.00533579	0.0126625	0.0329448	0.00943825	0.000706874	0.00281203	0.00205738	0.012257	0.000125619	0.0230864	0.00919219	0.0406446	0.00144056	0.00156012	0.00456464	0.0135634	0.00719034	0.00921243	0.00256752	0.00261969	0.00339444	0.00346899	0.00281502	0.0106571	0.00159928	0.00267987	0.00257168	0.011081	0.00529898	0.00119266	0.0476775	0.000667477	0.00281426	0.00559542	0.0122153	0.000782255	0.00417222	0.00151112	0.00542531	0.0256715	0.0105293	0.00312879	0.0103773	0.0203121	0.00820209	0.000551822	0.0161126	0.00886554	0.000933492	0.00805927	0.0058176	0.00697929	0.03218
38	-1499.853	-1957.934	458.0804	0.0860558	0.397744	0.140294	0.0983569	0.0224995	0.0628818	0.224138	0.237075	0.0271235	0.21903	0.255121	0.00850437	0.0094339	0.0108996	0.00949432	0.00329575	0.00619051	0.00405651	0.00580478	0.00877103	0.0120734	0.00407298	0.122472	0.0429178	0.0322371	0.301384	0.138986	0.0329839	0.042728	0.045843	0.00762838	0.159508	0.073312	0.0945602	0.407178	0.151194	0.107851	0.0257953	0.0690723	0.228195	0.24288	0.0358945	0.231103	0.259194	0.0088026	0.00378926	0.0258595	0.00813369	0.000293014	0.00783952	0.00390234	0.00802239	0.0343148	0.00470064	0.00227549	0.0026408	0.00733317	0.0145264	0.00538349	0.00686882	0.0122728	0.0202954	0.0143113	0.041127	0.00956976	0.00951046	0.0169863	0.00239845	0.000540412	0.0210006	0.00146605	0.00796773	0.00427105	0.00323867	0.0105191	0.000395365	0.00492213	0.00176567	0.000167095	0.00922005	0.00916625	0.00616757	0.00161749	0.00638732	0.00469972	0.00624328	0.0127237	0.00233499	0.0179897	0.00297601	0.00183416	0.0006785	0.00478173	0.00251774	0.0254774	0.00637068	0.00470321	0.00189987	0.00545249	0.00187597	0.00279789	0.00551874	0.015118	0.0342772	0.0109954	0.000716689	0.00293631	0.002301	0.00955081	0.000122161	0.0257753	0.00825466	0.0424852	0.00150946	0.00154082	0.00426927	0.0112085	0.00641741	0.00961309	0.00231035	0.00274008	0.00325348	0.00307017	0.00269638	0.00984312	0.00158559	0.0029087	0.00259768	0.0106536	0.0044649	0.0012452	0.0523391	0.000700205	0.00266722	0.00481366	0.0125373	0.000760673	0.00417222	0.00159745	0.00568891	0.0247094	0.0101788	0.00369645	0.00978874	0.0202029	0.00732383	0.000547422	0.0161126	0.00910166	0.0011204	0.00805927	0.00607745	0.00779294	0.03613
39	-1497.298	-1952.371	455.073	0.0627459	0.343108	0.153908	0.123645	0.02455	0.0574033	0.22328	0.262184	0.0284783	0.222264	0.258596	0.008793	0.00869835	0.0105832	0.0101164	0.00315603	0.00687097	0.00390895	0.00604413	0.012051	0.0113959	0.00423765	0.122472	0.0429178	0.0322371	0.301384	0.138986	0.0329839	0.042728	0.045843	0.00762838	0.159508	0.073312	0.0715389	0.351806	0.164492	0.133761	0.0277061	0.0642742	0.227189	0.268228	0.0405293	0.23366	0.262834	0.00853945	0.00373043	0.0262136	0.00813369	0.000292783	0.00743365	0.00466159	0.00736193	0.0372856	0.00507681	0.00211973	0.00272334	0.00673626	0.0160381	0.00538349	0.00739534	0.0128273	0.0192924	0.0115208	0.0413244	0.00957658	0.00964199	0.0175194	0.00228762	0.000507145	0.024038	0.00127643	0.00830782	0.00427105	0.00307896	0.0111001	0.000378102	0.00533064	0.00154451	0.000193952	0.00922005	0.00931051	0.00582875	0.00141571	0.00692495	0.00468592	0.00764692	0.0131636	0.00260924	0.0168921	0.00316757	0.00167978	0.000629703	0.0049593	0.00234062	0.0242726	0.00637068	0.00380486	0.00170492	0.00539372	0.00186628	0.00328158	0.00596978	0.014056	0.0352883	0.00899056	0.000721478	0.00323675	0.00238869	0.00980621	0.000119451	0.0333947	0.00838338	0.0412591	0.00150946	0.00145248	0.00459995	0.0111647	0.00598752	0.010397	0.00231035	0.00281553	0.00337566	0.0029745	0.00263128	0.00926448	0.00160263	0.00349255	0.00251666	0.0110786	0.00475761	0.00122518	0.0529757	0.000753731	0.00289083	0.00536114	0.0137887	0.000839787	0.00502796	0.0015628	0.0054665	0.0282687	0.0100815	0.00418555	0.0101574	0.0191906	0.00769981	0.000544509	0.0175695	0.00873622	0.00121824	0.00757324	0.00572895	0.00773937	0.0359465
40	-1495.311	-1952.185	456.8741	0.061294	0.337699	0.14597	0.1044	0.0266827	0.0640525	0.254917	0.259408	0.025072	0.217782	0.254946	0.00749376	0.00785131	0.0125111	0.0107103	0.00340679	0.00733234	0.00375626	0.00532326	0.012051	0.0103518	0.00397608	0.122472	0.0429178	0.0322371	0.301384	0.138986	0.0329839	0.042728	0.045843	0.00762838	0.159508	0.073312	0.0687877	0.34555	0.158481	0.11511	0.0300895	0.0713849	0.258673	0.264731	0.037123	0.228134	0.258922	0.00809114	0.00374562	0.025152	0.00736154	0.000312214	0.00721805	0.00497631	0.00736193	0.0379469	0.00421354	0.00206324	0.0032065	0.00686841	0.0174227	0.00521774	0.00686783	0.0107452	0.0171864	0.0130163	0.0433839	0.0109205	0.00916335	0.0172548	0.00189851	0.000596862	0.0207458	0.00144704	0.00961948	0.00393436	0.00367363	0.0111232	0.000334886	0.00661118	0.00214604	0.000198193	0.00974112	0.00931051	0.00607762	0.00132156	0.00633925	0.00489768	0.0077129	0.0114258	0.00243456	0.0168921	0.00320067	0.00168935	0.000635868	0.00494262	0.00218184	0.0247945	0.00656633	0.00348792	0.00182269	0.00537017	0.00165098	0.00344447	0.00653408	0.0157452	0.0376636	0.00861251	0.000781139	0.00318187	0.00235589	0.00908736	0.000106623	0.0335136	0.0073978	0.035217	0.00153063	0.00168041	0.00459995	0.0102346	0.0068019	0.00998821	0.00238325	0.00267841	0.00358309	0.00260204	0.00297639	0.0103757	0.00166087	0.00336212	0.00236803	0.0118159	0.00485317	0.00116252	0.050448	0.000753263	0.00310633	0.0048925	0.0119666	0.000713419	0.00539728	0.00161817	0.0057567	0.0277637	0.0106951	0.00392434	0.010638	0.0187007	0.00837522	0.000544509	0.0185387	0.00806515	0.0011775	0.00692397	0.00598247	0.00661594	0.0337024
41	-1492.822	-1952.458	459.6366	0.0527486	0.320958	0.14462	0.109193	0.0258988	0.0687752	0.25591	0.239352	0.021205	0.221589	0.241526	0.00822089	0.00834598	0.0109135	0.0122163	0.00371017	0.00737397	0.00333478	0.00532326	0.0133112	0.0107997	0.00450121	0.122472	0.0429178	0.0322371	0.301384	0.138986	0.0329839	0.042728	0.045843	0.00762838	0.159508	0.073312	0.0609695	0.329304	0.155534	0.12141	0.029609	0.0761492	0.259245	0.244675	0.0345162	0.232389	0.246027	0.00760348	0.00388313	0.0251223	0.007719	0.000294258	0.00750571	0.00541241	0.00756652	0.0349792	0.00444194	0.00211298	0.0029734	0.00630631	0.0192906	0.00521774	0.00634691	0.00982694	0.0160585	0.0129808	0.0318231	0.0115291	0.00903218	0.0169954	0.00195232	0.000660363	0.0180476	0.00155738	0.010356	0.00430749	0.00376734	0.0101498	0.000371247	0.00661118	0.00212107	0.000194996	0.00869186	0.0118665	0.00607178	0.00130198	0.00603424	0.00555533	0.00775805	0.0114258	0.00295343	0.0154622	0.00286845	0.00139763	0.000687536	0.00504325	0.00240594	0.0223219	0.00843344	0.0036853	0.00167372	0.0054332	0.00157409	0.00361874	0.00638892	0.0146463	0.0376636	0.00886133	0.000847415	0.00333963	0.00225247	0.00897823	0.000109489	0.0385395	0.00685993	0.034816	0.0014439	0.00139212	0.00427032	0.0102346	0.00692412	0.010212	0.0025208	0.00293996	0.00387195	0.00259448	0.00288694	0.0103757	0.00185078	0.00305366	0.00218829	0.0120565	0.00472983	0.00144075	0.0448034	0.000885453	0.00343834	0.00553807	0.0126975	0.000787237	0.00485778	0.00160312	0.00595661	0.0302672	0.00861297	0.00322214	0.00947676	0.0189864	0.00802033	0.000572704	0.0167321	0.00777591	0.00108602	0.0071461	0.00566856	0.00727112	0.0325468
42	-1492.312	-1954.476	462.1641	0.0539512	0.381297	0.158214	0.115904	0.0286555	0.0734858	0.255534	0.23194	0.0186093	0.202848	0.272847	0.00856784	0.0074989	0.0109135	0.0124872	0.00336065	0.0069339	0.00354221	0.00546462	0.016078	0.0123132	0.0041558	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.062519	0.388796	0.169128	0.128391	0.0320161	0.0804197	0.259076	0.237404	0.0346873	0.215161	0.277003	0.00644982	0.00440728	0.0275077	0.00852463	0.000362059	0.00764782	0.005624	0.00752315	0.0323435	0.00355706	0.00219112	0.00283154	0.0071508	0.0197621	0.00472548	0.00675739	0.0101388	0.0140338	0.0132381	0.0312239	0.0122149	0.00861894	0.0175848	0.0020703	0.000535723	0.0189555	0.00134285	0.010356	0.0042241	0.00326523	0.00985096	0.000450059	0.00492752	0.00227354	0.000181976	0.00845077	0.010459	0.00675914	0.00117565	0.00558083	0.00528087	0.0088593	0.00973233	0.00295343	0.0179561	0.00294461	0.00130131	0.000672481	0.00428719	0.00255135	0.0198155	0.00826256	0.00341085	0.00169803	0.00635468	0.00191062	0.00376745	0.00669319	0.0146463	0.0346513	0.00895716	0.000848701	0.00368037	0.00225247	0.00991847	0.00012544	0.0400062	0.00766436	0.0273311	0.0013628	0.00143067	0.00439532	0.00986264	0.00720575	0.00973124	0.00258079	0.00266697	0.00392114	0.00275065	0.00300743	0.0104723	0.00155241	0.00293116	0.00188205	0.0120038	0.0051914	0.0015186	0.0353766	0.000848653	0.00405772	0.00548994	0.0135032	0.00100779	0.00614629	0.00163721	0.00463341	0.0305325	0.00954065	0.00377316	0.0105026	0.0183077	0.00647045	0.000605172	0.0166987	0.00780505	0.00101905	0.00722243	0.00527938	0.00766923	0.0278743
43	-1491.005	-1952.324	461.3188	0.050255	0.31592	0.173305	0.13024	0.0281645	0.0746613	0.25544	0.248966	0.0117664	0.200582	0.249768	0.00916389	0.00802064	0.0115426	0.012159	0.00369829	0.00839745	0.00363654	0.00555905	0.018027	0.0145792	0.00479694	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0594189	0.32394	0.184848	0.142399	0.0318628	0.0830587	0.259076	0.254525	0.0297933	0.215161	0.254565	0.00675447	0.00405895	0.0241757	0.00965817	0.00035013	0.00792192	0.00526806	0.00666124	0.036003	0.00367173	0.00207708	0.00330897	0.00740566	0.0194364	0.00519945	0.00678186	0.0101388	0.0122044	0.0135137	0.0312265	0.0122145	0.00861894	0.0165477	0.00174802	0.000444351	0.0243632	0.00120243	0.0126892	0.00425143	0.00357656	0.010786	0.000409154	0.0047446	0.00268309	0.000213908	0.00864768	0.010459	0.00579896	0.00116018	0.00559058	0.00473723	0.00907886	0.00802828	0.00314445	0.0159673	0.00291796	0.00143199	0.000626728	0.00386799	0.00258815	0.0206014	0.0083859	0.00371601	0.00192554	0.00635468	0.00209949	0.00364423	0.00655835	0.0144179	0.0317824	0.00964419	0.000857155	0.00415712	0.00217344	0.00888281	0.000157541	0.034549	0.00770899	0.0297673	0.00149431	0.00145991	0.00439532	0.010464	0.00884066	0.0101137	0.00268172	0.00230607	0.00396536	0.00227303	0.00269571	0.0107153	0.00149096	0.00332452	0.00178044	0.0126535	0.00469293	0.00163334	0.0380859	0.000804531	0.00408995	0.00631959	0.0139089	0.000943725	0.00575867	0.0015909	0.00374351	0.027117	0.00954065	0.00319036	0.0115226	0.0182863	0.00648433	0.000605526	0.0148598	0.00826079	0.000979767	0.00719481	0.00527938	0.00772923	0.0300423
44	-1493.306	-1951.825	458.5187	0.0414123	0.347542	0.180217	0.138876	0.0289418	0.0743881	0.26371	0.276589	0.0132899	0.203223	0.255607	0.0086177	0.00711129	0.0119795	0.0135335	0.00433475	0.00835151	0.00360967	0.00480168	0.0163976	0.0130935	0.00482493	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.05003	0.354654	0.192196	0.15241	0.0332766	0.0827396	0.267319	0.28139	0.0296875	0.216316	0.260432	0.00714812	0.00446184	0.0246335	0.00939298	0.000322673	0.00750239	0.00576536	0.00661941	0.0383551	0.00403481	0.00220026	0.00352622	0.00659178	0.0171761	0.00497461	0.00729296	0.0107155	0.0122044	0.0127714	0.0334267	0.0116466	0.00861894	0.0165477	0.00135608	0.000440757	0.0248793	0.00144805	0.0138759	0.00388619	0.00357656	0.0107985	0.000426464	0.0047446	0.00302112	0.000212801	0.00864768	0.00937164	0.00556746	0.00109715	0.00579744	0.00516727	0.0101441	0.00909514	0.00349173	0.0124755	0.00396662	0.00138885	0.000629458	0.0036936	0.00274793	0.0194786	0.00883116	0.00450466	0.00178788	0.00807282	0.00250097	0.00358491	0.00648801	0.0147407	0.0317742	0.0104229	0.000967507	0.00372494	0.00233159	0.00905744	0.00014174	0.0348382	0.00783646	0.0276157	0.00158807	0.00163479	0.00498717	0.0100379	0.00960104	0.0101137	0.00268172	0.00203777	0.00412702	0.00230342	0.00269571	0.0104429	0.00156211	0.00349849	0.00160607	0.0159701	0.00461954	0.00150183	0.0474584	0.000817524	0.00384773	0.00604565	0.0145902	0.00104684	0.00494684	0.00143568	0.00322636	0.027117	0.00993324	0.00361024	0.0109804	0.0192599	0.00730493	0.000531671	0.0163975	0.0089356	0.000919917	0.006285	0.00468044	0.00783492	0.0312528
45	-1489.275	-1946.34	457.0642	0.0341189	0.384226	0.229664	0.151655	0.0322404	0.0689604	0.275595	0.251479	0.0166594	0.217689	0.255282	0.00910672	0.00772875	0.0117012	0.0149867	0.00472308	0.00908937	0.0042233	0.00408855	0.0163976	0.013182	0.00514952	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0432256	0.391955	0.241365	0.166642	0.0369635	0.0780497	0.279818	0.255567	0.0330569	0.230871	0.260432	0.00745935	0.00473833	0.0246742	0.00942978	0.000369659	0.00715844	0.00568704	0.00552887	0.0424976	0.00466805	0.00285365	0.00271979	0.00567355	0.0158479	0.00517802	0.00776628	0.0108179	0.011269	0.0132023	0.0333333	0.0122075	0.00865382	0.0167272	0.00113284	0.000476423	0.0211392	0.00148699	0.0146176	0.00389792	0.00387366	0.00959862	0.000424148	0.00489388	0.00318525	0.000161409	0.00915029	0.00909809	0.00567002	0.0011513	0.00534089	0.00545709	0.00829693	0.00959331	0.00340775	0.0139152	0.00354475	0.00119503	0.000684646	0.00371986	0.00304249	0.0194786	0.00802056	0.00453536	0.00179461	0.00883817	0.00258698	0.00395252	0.00679469	0.0136765	0.0325591	0.0112964	0.000968159	0.00339363	0.00233159	0.00934353	0.000157624	0.0449825	0.00648905	0.0322422	0.00172957	0.00194683	0.00630788	0.00925861	0.00968522	0.00985642	0.00261782	0.00231396	0.00452861	0.00240063	0.00234071	0.0101605	0.0014616	0.0034264	0.00143609	0.0161565	0.00462543	0.00144339	0.0316242	0.000817524	0.00384994	0.00604565	0.0152862	0.00124149	0.00436578	0.00134875	0.00332745	0.027117	0.0101621	0.00310499	0.0102221	0.0179951	0.00709469	0.00050603	0.0192891	0.00902448	0.000888446	0.00715623	0.00468044	0.00869578	0.0346199
46	-1488.43	-1945.663	457.2334	0.0329848	0.389446	0.220077	0.184822	0.0327986	0.0676905	0.315361	0.265988	0.0199821	0.226907	0.200999	0.00857232	0.00798927	0.0098427	0.0128634	0.00564777	0.0103592	0.00379487	0.00444729	0.016269	0.0129134	0.00552647	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0415571	0.397435	0.22992	0.197685	0.0384464	0.0780497	0.319155	0.270435	0.0362511	0.23982	0.206525	0.00728534	0.00499572	0.0272737	0.00993343	0.000317184	0.00647903	0.00489568	0.00680807	0.0415499	0.00475051	0.0031942	0.00269748	0.00555841	0.0153361	0.00441168	0.00792023	0.0106849	0.0111308	0.0134206	0.0333333	0.0112887	0.00902283	0.0170366	0.00113284	0.00043593	0.0219071	0.00129749	0.0154365	0.00417731	0.00448103	0.00838155	0.000393075	0.0041002	0.00315141	0.000134805	0.0104188	0.00795967	0.00567002	0.00143336	0.00531103	0.00545709	0.00743611	0.00940967	0.00378893	0.0139768	0.00387507	0.00133439	0.000626528	0.00342173	0.00265164	0.0204142	0.0075275	0.00431929	0.00185001	0.00827547	0.00241297	0.00415166	0.00663642	0.0124796	0.0250406	0.01153	0.000889748	0.00357303	0.00242027	0.0101836	0.000157946	0.0464654	0.00648905	0.0308225	0.00213495	0.00214054	0.00623624	0.00925861	0.0110108	0.0105327	0.00261782	0.00216704	0.00465425	0.00222916	0.00241636	0.0113074	0.00158994	0.00397938	0.0016005	0.0161565	0.00532676	0.00154177	0.0316242	0.000885245	0.00411358	0.00548956	0.0153788	0.00129213	0.00424482	0.00140946	0.00485471	0.0224072	0.0109295	0.00318558	0.0130054	0.0175086	0.00642784	0.000464201	0.0188913	0.00974341	0.000968938	0.00856377	0.00470366	0.00841947	0.0333002
47	-1486.151	-1943.762	457.6115	0.0380231	0.357584	0.229589	0.204021	0.0280389	0.0618489	0.278853	0.225568	0.0184209	0.21461	0.210654	0.00978746	0.00900213	0.0098427	0.0115916	0.00463985	0.00918761	0.00384861	0.0043783	0.016751	0.0113451	0.0060987	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0478105	0.366586	0.239432	0.215613	0.0326788	0.0710365	0.282701	0.229947	0.0351718	0.225956	0.216752	0.00964899	0.00444205	0.0272085	0.0102613	0.000328163	0.00619369	0.00414886	0.00629565	0.0438884	0.00492397	0.00263319	0.00296071	0.00523502	0.0155139	0.00443456	0.00766039	0.0107719	0.0115397	0.0125241	0.0286742	0.0122799	0.00873533	0.0159464	0.0011446	0.000426722	0.0193857	0.00153044	0.0135031	0.00478924	0.00379243	0.00955208	0.000369223	0.00460409	0.0033104	0.000134288	0.0115842	0.00815867	0.00536552	0.00162985	0.00480828	0.00606014	0.00760512	0.00877271	0.00382029	0.0115554	0.00395372	0.00133429	0.00061008	0.00319883	0.00287987	0.0187722	0.00839446	0.00384741	0.00178519	0.00884453	0.00241297	0.00379576	0.00649278	0.0151172	0.0218709	0.00986147	0.000845783	0.00374689	0.00233137	0.0101548	0.000170878	0.0539585	0.00642267	0.0336519	0.00199088	0.00196811	0.00637511	0.00924806	0.0110719	0.0105215	0.00306903	0.00216375	0.00514965	0.00222914	0.00241636	0.0111826	0.0019109	0.00538185	0.00138535	0.015857	0.00621808	0.00147027	0.0341892	0.000886334	0.00468179	0.00517738	0.0153788	0.00133006	0.00394003	0.00151847	0.00449941	0.0250195	0.0109132	0.00298536	0.0131005	0.0166105	0.0068192	0.000422429	0.0174831	0.00974826	0.000917936	0.00887973	0.00448149	0.0081511	0.0295358
48	-1485.58	-1944.893	459.3132	0.0334562	0.361592	0.217171	0.193295	0.0291463	0.0647475	0.261895	0.239276	0.0141919	0.21456	0.204131	0.0086621	0.00931483	0.012115	0.0105867	0.00550936	0.00874683	0.00401373	0.00472535	0.0201324	0.0113955	0.00618765	0.143804	0.0503932	0.0378522	0.189876	0.163194	0.038729	0.0501704	0.0538279	0.00895709	0.187291	0.075905	0.0421183	0.370907	0.229286	0.203882	0.0346557	0.0734943	0.265909	0.244001	0.0343243	0.225956	0.210318	0.00913853	0.00444205	0.0279488	0.0107105	0.000299637	0.00707071	0.00442945	0.00513791	0.0405957	0.00518978	0.00267272	0.00257052	0.00528608	0.0166829	0.00357426	0.00737074	0.0102849	0.0115659	0.0149347	0.0268607	0.0120059	0.00755561	0.01536	0.00135188	0.000400528	0.0198977	0.00139847	0.0110914	0.00489689	0.00403382	0.00795291	0.00039606	0.00457709	0.00308913	0.000129395	0.0112161	0.00741507	0.0057331	0.00142865	0.00459222	0.00606014	0.00743551	0.00978591	0.00480878	0.0120502	0.00405704	0.00147981	0.00051857	0.00325352	0.00275381	0.0149706	0.00972026	0.00401083	0.00178519	0.00991356	0.0020372	0.00351991	0.00709764	0.0155417	0.0218709	0.0092228	0.000930487	0.0034342	0.00222701	0.00899962	0.000178899	0.0524013	0.00712257	0.0365491	0.00184134	0.00184189	0.00689052	0.0111066	0.0106053	0.00963467	0.00335423	0.00234527	0.00515881	0.00203306	0.00282378	0.00878723	0.00183349	0.00534505	0.00125424	0.0144498	0.00543276	0.00172202	0.0349468	0.00101212	0.0046841	0.00512647	0.0150316	0.00135193	0.00354394	0.00156798	0.0052347	0.0267869	0.00993812	0.00298536	0.0111827	0.0161294	0.00633837	0.000419464	0.0164746	0.00875667	0.000928951	0.00890998	0.00487287	0.00884819	0.0274345
