Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
62	-1474.632	-1939.299	464.6668	0.0672333	0.11032	0.270045	0.434458	0.0353073	0.0107724	0.191981	0.417506	0.0732344	0.186155	0.324408	0.00921026	0.00679533	0.0127366	0.00550448	0.00496566	0.00349525	0.0110842	0.0077989	0.00161302	0.00509563	0.0123778	0.116383	0.221297	0.165259	0.143138	0.0161126	0.116954	0.0361602	0.0639633	0.0832176	0.0207664	0.016749	0.0764436	0.117116	0.282782	0.439963	0.040273	0.0142676	0.203065	0.425305	0.0748474	0.191251	0.336786	0.0213068	0.00826947	0.000120163	0.00365026	0.00243528	0.00748993	0.0141049	0.0152015	0.00236456	0.000866867	0.00106654	0.00226677	0.0127435	0.00281324	0.00994716	0.0135078	0.00496625	0.011206	0.0163011	0.00781905	0.0157258	0.00898486	0.00839631	0.0209837	0.00203513	0.00317388	0.00669152	0.00370569	0.0214935	0.00119954	0.00732083	0.00232195	0.00418805	0.00278514	0.00920321	0.00722376	0.0172443	0.00139582	0.0292396	0.000380313	0.00780671	9.40286e-05	0.000705774	0.00054841	0.000627176	0.00524987	0.00302348	0.00107633	0.0191193	0.00632623	0.00708364	0.0189649	0.00369112	0.00864272	0.00638444	0.00458949	0.00497194	0.00842668	0.00781151	0.00176809	0.00405483	0.014843	0.00529974	0.00491633	0.00278536	0.0117229	0.0143441	0.0229198	0.00519111	0.019733	0.00903197	0.000163815	0.010689	0.0176399	0.0118497	0.00899978	0.0632259	0.00096724	0.0435261	0.000600525	0.00646282	0.0136018	0.00807738	0.00254171	0.00566455	0.00885145	0.00226175	0.017679	0.00919334	0.0037497	0.00517753	0.00689055	0.00140665	0.00555508	0.00791473	0.00358645	0.0236429	0.00975438	0.00583945	0.00331955	0.00668541	0.00157875	0.00193136	0.00276881	0.00136207	0.000899007	0.00369476	0.000424426	0.0117796	0.000307947
63	-1474.797	-1938.236	463.4391	0.0678407	0.135037	0.270582	0.489504	0.0287507	0.0100498	0.155397	0.445436	0.0629712	0.180205	0.323673	0.00860287	0.00629036	0.0121997	0.00606571	0.0056284	0.00309143	0.0110119	0.00941188	0.00161891	0.00614879	0.0115515	0.0909983	0.173029	0.129214	0.330031	0.0125982	0.0914448	0.0282731	0.050012	0.0650667	0.0162369	0.0130958	0.0764436	0.141327	0.282782	0.49557	0.0343791	0.0131413	0.166409	0.454848	0.0645901	0.186354	0.335225	0.019582	0.00871916	0.000123222	0.00386834	0.0026622	0.00773133	0.0149413	0.0142927	0.00198085	0.000830475	0.000792091	0.00217345	0.0113017	0.00281324	0.00961662	0.0130781	0.00446483	0.0148828	0.0163276	0.00854699	0.0143253	0.00862839	0.00914112	0.0223233	0.00178089	0.00317388	0.00784544	0.00410749	0.0213054	0.00129343	0.00672533	0.00219327	0.00408438	0.00243677	0.0080088	0.00757524	0.0161402	0.00133289	0.0248036	0.000351079	0.0078529	9.14124e-05	0.000554542	0.00054841	0.000627176	0.00456393	0.00350944	0.00101964	0.0236121	0.00610064	0.00754216	0.0164493	0.003512	0.00901573	0.0059516	0.00455165	0.0051344	0.00746428	0.0085435	0.00183282	0.00412719	0.0128123	0.00589559	0.00616946	0.00259299	0.0132442	0.012345	0.0224877	0.00491993	0.0201719	0.00833125	0.000198989	0.00917403	0.0167233	0.0124908	0.0092991	0.0638193	0.000942865	0.0520305	0.000671308	0.00759753	0.0136018	0.00811108	0.00290664	0.00672718	0.00979326	0.00234766	0.0166198	0.0101044	0.00384608	0.00389154	0.00691436	0.00156735	0.00637358	0.010177	0.00342107	0.0264969	0.00891543	0.00547579	0.00385856	0.00603822	0.00157875	0.00220795	0.0033914	0.00118779	0.000926038	0.00370368	0.000398707	0.0117796	0.000340301
64	-1472.404	-1938.165	465.7608	0.0673916	0.138378	0.277632	0.455712	0.0243865	0.00863393	0.155376	0.445546	0.0740561	0.182107	0.384511	0.00905198	0.00560934	0.0129141	0.00692431	0.00672817	0.00328857	0.0100624	0.009302	0.00146446	0.004591	0.0107423	0.0898865	0.170915	0.127635	0.325999	0.0124443	0.0903276	0.0279277	0.049401	0.0642718	0.0160386	0.0251535	0.0764436	0.143988	0.290546	0.462637	0.0311147	0.0119225	0.165439	0.454848	0.0755206	0.186698	0.395254	0.021064	0.00871916	0.000122298	0.00398384	0.00282811	0.00787079	0.0163083	0.0134994	0.00197202	0.000831188	0.000788061	0.00222705	0.0102299	0.00326007	0.00835124	0.0174627	0.00489895	0.0146687	0.0136595	0.00885583	0.0166241	0.00919883	0.00868799	0.0213158	0.00191542	0.00312491	0.0082032	0.00356217	0.0193768	0.00125505	0.00555471	0.00234429	0.00434169	0.00220998	0.00698363	0.00739848	0.0159648	0.00128739	0.0218153	0.000311686	0.00909645	9.07009e-05	0.000537089	0.00059311	0.000561795	0.00382381	0.00293404	0.00105944	0.0264597	0.00707806	0.00766228	0.012844	0.00377616	0.00910767	0.00632691	0.00516769	0.00507755	0.00746428	0.00843098	0.00160288	0.00465369	0.0106609	0.00583554	0.0054357	0.00269574	0.0130422	0.0103237	0.0230217	0.00479056	0.0175823	0.00751381	0.000186254	0.00878409	0.0169169	0.0132789	0.00887954	0.0617897	0.00101626	0.0505675	0.000620777	0.00851	0.0110427	0.00839204	0.00255691	0.00661487	0.00890293	0.00222574	0.0176317	0.0101767	0.00382013	0.00346937	0.0068358	0.00157014	0.00615917	0.00901581	0.00342107	0.0234146	0.0108555	0.00547111	0.00418923	0.00603822	0.001364	0.00245841	0.00288376	0.00136553	0.00113874	0.0037151	0.000407924	0.0126833	0.000288127
65	-1471.329	-1937.518	466.1891	0.0632139	0.137013	0.270244	0.484277	0.02114	0.00774797	0.150321	0.418386	0.0747971	0.186471	0.415321	0.00876674	0.0068802	0.0123686	0.00675559	0.00774906	0.00307219	0.0100624	0.00921773	0.00137308	0.00433553	0.0102393	0.0898865	0.170915	0.127635	0.325999	0.0124443	0.0903276	0.0279277	0.049401	0.0642718	0.0160386	0.0251535	0.0719806	0.143893	0.282613	0.491033	0.0288891	0.0108202	0.160383	0.427603	0.0761702	0.190807	0.425561	0.0229143	0.00810032	0.000127921	0.00428835	0.00282811	0.00711314	0.0168112	0.0130089	0.00180915	0.00090426	0.000791468	0.00222705	0.00956841	0.0032668	0.00807388	0.020829	0.00512525	0.0162068	0.0153701	0.00887021	0.0166241	0.0100182	0.00883617	0.0203258	0.00189952	0.00337334	0.00741232	0.0031309	0.020555	0.00129432	0.00652094	0.00245658	0.00399751	0.00213956	0.00748606	0.00895291	0.0169465	0.00153522	0.0209756	0.000257156	0.00845504	0.000105213	0.000532693	0.000517581	0.000511482	0.00406648	0.00295783	0.00117333	0.0253385	0.00699462	0.00752434	0.0119098	0.00340382	0.0085691	0.00649114	0.00502081	0.00488892	0.00728789	0.00836901	0.00162516	0.00541364	0.00961131	0.00564264	0.00569852	0.00258881	0.0128507	0.0102191	0.0230217	0.00528141	0.0180036	0.00849528	0.000178685	0.00907094	0.0181758	0.0116299	0.00951286	0.0609559	0.00111872	0.0448203	0.000535641	0.00840823	0.0120308	0.0079356	0.00260942	0.00627916	0.00982874	0.00245468	0.0147547	0.0094831	0.00382013	0.00328709	0.0068358	0.00166173	0.00638355	0.00725141	0.00275593	0.023061	0.0123191	0.00547862	0.00384777	0.00593943	0.00163762	0.00261048	0.00282159	0.00149026	0.00113874	0.00345877	0.000412593	0.0133939	0.000277555
66	-1470.101	-1936.121	466.0205	0.0701014	0.135356	0.274036	0.473558	0.0249906	0.00785697	0.153779	0.399692	0.0672603	0.189416	0.431798	0.00904513	0.00628933	0.0113757	0.00687032	0.007867	0.00296319	0.0109798	0.0103853	0.00121184	0.00399743	0.0107582	0.0898865	0.170915	0.127635	0.325999	0.0124443	0.0903276	0.0279277	0.049401	0.0642718	0.0160386	0.0251535	0.0791465	0.141645	0.285411	0.480428	0.0328576	0.0108202	0.164759	0.410078	0.0684721	0.193413	0.442556	0.0259301	0.00727751	0.000143164	0.0044482	0.00309233	0.00753558	0.0173809	0.0112894	0.00198083	0.000949976	0.000792872	0.0021823	0.0103911	0.00317996	0.00679336	0.0201174	0.00581081	0.0159436	0.0144411	0.0109457	0.0165813	0.0106644	0.0082406	0.0231781	0.00172442	0.00337334	0.00721684	0.0029677	0.018623	0.00142132	0.00578173	0.00232778	0.00506662	0.00208805	0.0077176	0.00844448	0.0150522	0.00193188	0.0192245	0.000236926	0.00719755	9.78818e-05	0.000526828	0.000497406	0.000445702	0.00433033	0.00280268	0.001418	0.0237615	0.00740642	0.00735581	0.0124738	0.00338832	0.00847475	0.00661634	0.00540773	0.00488892	0.00827467	0.00841656	0.00177388	0.00533061	0.0085338	0.0059479	0.00523226	0.0027299	0.0111346	0.00892366	0.0214224	0.00542187	0.0141398	0.00723642	0.000140679	0.00919409	0.0186829	0.013362	0.00929524	0.0640581	0.000946233	0.0427595	0.000510499	0.00940225	0.0117928	0.00843997	0.00265529	0.00601255	0.00982184	0.00241029	0.0153693	0.0100306	0.00408842	0.00319729	0.00702651	0.00170426	0.00689503	0.00659039	0.00314203	0.0260343	0.0157437	0.00510459	0.00446173	0.00634324	0.00157896	0.00256986	0.00299701	0.00152951	0.000994215	0.00357414	0.000320193	0.0130928	0.000268672
67	-1469.697	-1934.945	465.2482	0.069557	0.154256	0.313299	0.38725	0.0250141	0.00908432	0.160267	0.405975	0.0667106	0.189557	0.435758	0.00787455	0.00758968	0.0134135	0.00687032	0.00784344	0.00287175	0.0107881	0.0103853	0.00149946	0.003528	0.0100017	0.0898865	0.170915	0.127635	0.325999	0.0124443	0.0903276	0.0279277	0.049401	0.0642718	0.0160386	0.0251535	0.0774315	0.161846	0.326713	0.39412	0.0328576	0.0119561	0.171055	0.416361	0.06821	0.193085	0.445759	0.0305494	0.00906845	0.000146752	0.00393552	0.00347494	0.00674411	0.0166966	0.0103233	0.00229889	0.000867786	0.000621885	0.00207602	0.0114772	0.00289049	0.00606443	0.0186551	0.00576046	0.0144578	0.0138348	0.0111877	0.0165557	0.011721	0.00908956	0.0206933	0.0016877	0.00348073	0.00666508	0.00293494	0.0190678	0.00151481	0.00582424	0.00223078	0.00566852	0.00188029	0.00953291	0.0081177	0.0142324	0.0019522	0.0203477	0.000252409	0.00758864	8.91149e-05	0.000456942	0.000438741	0.000547895	0.00437644	0.00321278	0.00137991	0.0276712	0.00746547	0.00664651	0.0130129	0.00366973	0.00705005	0.00650065	0.00568972	0.00470459	0.00827467	0.00997985	0.00169223	0.00575834	0.00894225	0.00503259	0.00553779	0.00288209	0.0117169	0.00885655	0.023324	0.0056266	0.0149222	0.00798862	0.000133508	0.00919409	0.0157492	0.013362	0.0082671	0.0687265	0.000876712	0.0391425	0.00051028	0.00971122	0.0125048	0.00779675	0.00298769	0.00500029	0.00892858	0.00241029	0.0126405	0.0100303	0.00441044	0.00342171	0.00637873	0.00176184	0.00667984	0.00688456	0.00341703	0.0237765	0.0157437	0.00473836	0.00472469	0.00578642	0.00152106	0.0031326	0.00276257	0.00169815	0.000962642	0.00391278	0.00031915	0.0132926	0.000248864
68	-1471.255	-1936.264	465.0093	0.0773651	0.140909	0.293477	0.413436	0.0227695	0.0109637	0.16486	0.366661	0.0662534	0.192916	0.405573	0.00743353	0.00705885	0.0148154	0.00675755	0.00866223	0.00263339	0.0100627	0.010258	0.00153067	0.00319716	0.00922533	0.0898865	0.170915	0.127635	0.325999	0.0124443	0.0903276	0.0279277	0.049401	0.0642718	0.0160386	0.0251535	0.0847986	0.147968	0.308292	0.420193	0.0314317	0.0135971	0.174922	0.376919	0.0677841	0.196113	0.414798	0.038507	0.00880513	0.000154261	0.00459301	0.00318351	0.00750461	0.0175529	0.0110153	0.00228825	0.000939167	0.000545863	0.00234604	0.0105579	0.00257007	0.00606169	0.0163983	0.00625251	0.0142907	0.012754	0.0125634	0.0180888	0.011644	0.00967065	0.0173828	0.00154952	0.00327401	0.00738913	0.00384178	0.0227496	0.0013104	0.00616056	0.00276951	0.00566852	0.00206956	0.00900704	0.00752474	0.0159148	0.00213219	0.0185043	0.000292772	0.00717702	8.86988e-05	0.000489271	0.000394538	0.000531963	0.00419558	0.00354795	0.00138287	0.0248687	0.00730092	0.00575361	0.0164141	0.00367807	0.00814524	0.0059638	0.00418695	0.00461968	0.00781124	0.0090272	0.00165043	0.00530087	0.00905309	0.0048991	0.00565555	0.00272779	0.0108182	0.0086874	0.0225116	0.00556848	0.0142357	0.00773542	0.000169423	0.00866712	0.0143566	0.013362	0.00894364	0.0637554	0.000959471	0.0391425	0.000467636	0.00963739	0.0185822	0.00739188	0.00288764	0.00533359	0.00906706	0.00252154	0.0148783	0.00904787	0.00416773	0.00355359	0.00771141	0.00171014	0.00701325	0.00636075	0.00345825	0.023001	0.0145416	0.00400606	0.00512619	0.00616184	0.00127717	0.00386275	0.00240276	0.00178139	0.00094867	0.00376785	0.000266837	0.0125719	0.000248864
69	-1469.938	-1935.288	465.3505	0.0942511	0.100819	0.258638	0.400726	0.0273964	0.0112198	0.178415	0.369785	0.0563853	0.202135	0.4559	0.00571156	0.00715044	0.0149231	0.00692612	0.00943985	0.00263913	0.0108493	0.010461	0.00136766	0.00413475	0.00857548	0.0972702	0.102811	0.13812	0.352778	0.0134665	0.0977474	0.0302218	0.053459	0.0695513	0.017356	0.0272197	0.0999626	0.107969	0.273562	0.407652	0.0368362	0.0138589	0.189265	0.380246	0.057753	0.20627	0.464476	0.0367208	0.00892489	0.000161698	0.00479733	0.00318351	0.00696716	0.0170922	0.0133098	0.00228825	0.000897503	0.000521364	0.00234604	0.0105057	0.00252149	0.00607514	0.0187419	0.00625251	0.0146579	0.01296	0.0117324	0.0168801	0.011644	0.0104761	0.0165623	0.00142705	0.00342313	0.00642143	0.0039921	0.0238778	0.00144843	0.00565891	0.0029297	0.00599567	0.00193631	0.00735805	0.00768042	0.0135918	0.0021761	0.0169638	0.000276213	0.00699363	9.42226e-05	0.000591159	0.000394538	0.000440119	0.00412791	0.00352462	0.00145866	0.0221859	0.00584362	0.00645926	0.0146687	0.00368299	0.00835966	0.00557227	0.00418695	0.00461968	0.00663034	0.00903016	0.00145869	0.00536485	0.0102288	0.00462854	0.00657561	0.00261585	0.0100064	0.0102565	0.0217682	0.00561898	0.0129921	0.00668026	0.000152353	0.0104518	0.0136805	0.0123908	0.00959009	0.0685203	0.000987406	0.0339931	0.000469874	0.0114216	0.0196978	0.0105527	0.00270727	0.00588792	0.00914756	0.00294074	0.0156086	0.00918778	0.00416773	0.00399478	0.00749	0.00166888	0.00701325	0.00578662	0.00328456	0.0233975	0.0150307	0.00386476	0.00541053	0.00658689	0.00130105	0.00296541	0.00219206	0.00189846	0.00101204	0.00414769	0.000282307	0.0132084	0.000256479
70	-1469.97	-1935.325	465.3549	0.103397	0.10424	0.263825	0.352985	0.0238317	0.0114644	0.175153	0.406018	0.0695657	0.218647	0.396633	0.00553946	0.00715044	0.0149231	0.00693285	0.0104467	0.00263913	0.011851	0.0106605	0.00138919	0.00403706	0.00861501	0.0972702	0.102811	0.13812	0.352778	0.0134665	0.0977474	0.0302218	0.053459	0.0695513	0.017356	0.0272197	0.108936	0.11139	0.278748	0.359918	0.0342784	0.0141035	0.187004	0.416679	0.0709549	0.222684	0.405248	0.0356656	0.00968032	0.000172277	0.0049605	0.0027633	0.00751817	0.0173158	0.0133778	0.00269465	0.00084253	0.000538507	0.00241218	0.0106329	0.00196732	0.00601589	0.0187419	0.00653355	0.0147064	0.0145515	0.0107451	0.0186185	0.0142813	0.0100877	0.016569	0.00149061	0.00372311	0.00582383	0.00397537	0.0238853	0.00143793	0.00575758	0.00275873	0.00552538	0.00217496	0.00838067	0.00794847	0.0117184	0.00200891	0.0169638	0.000276213	0.00577224	9.28534e-05	0.000659233	0.000396715	0.000445775	0.00448285	0.00358233	0.00149131	0.0215998	0.00584362	0.00617632	0.0159353	0.00356779	0.00843212	0.00658635	0.00400099	0.00480985	0.00599423	0.00908745	0.00143522	0.00558717	0.00941379	0.00439399	0.00627173	0.00275548	0.00967937	0.0114331	0.0226605	0.00568515	0.0131053	0.00794016	0.000138859	0.00989735	0.0137189	0.00919897	0.00892309	0.0625334	0.000809584	0.039642	0.000437036	0.0102074	0.0150673	0.01167	0.00295765	0.00619492	0.00974908	0.00283999	0.0164541	0.00890536	0.00459027	0.00425273	0.00693188	0.0015615	0.0077489	0.00669671	0.00328456	0.0208776	0.0151073	0.00359961	0.00583207	0.00582272	0.00141469	0.0029117	0.00193876	0.00216756	0.000883953	0.00449986	0.000266776	0.0135482	0.000240811
71	-1472.507	-1935.395	462.8881	0.0989933	0.103665	0.265121	0.323649	0.0233092	0.0171335	0.184408	0.400622	0.0889629	0.216291	0.412704	0.00540123	0.00772521	0.0149231	0.00769738	0.011736	0.00253627	0.0116801	0.0125161	0.00131386	0.00439125	0.00962062	0.14911	0.0969066	0.130188	0.332519	0.0126932	0.0921343	0.0284863	0.0503891	0.0655573	0.0163594	0.0256566	0.104395	0.11139	0.280044	0.331347	0.0350452	0.0196698	0.196088	0.413138	0.0902767	0.220682	0.422324	0.0379636	0.0099783	0.000178595	0.0047061	0.00257834	0.00763422	0.0187918	0.011561	0.00284708	0.000934779	0.000560712	0.00267204	0.00946258	0.00188784	0.00694884	0.0177152	0.00632966	0.0138821	0.0158273	0.0121961	0.0187211	0.0146742	0.0101598	0.0203794	0.00170101	0.00469082	0.00584783	0.00398859	0.0250032	0.00136558	0.00502395	0.00269809	0.00516688	0.00207138	0.00812844	0.00741713	0.011684	0.00210733	0.0167951	0.000314128	0.00592397	8.8597e-05	0.000659233	0.000375846	0.000507734	0.00414981	0.00363124	0.00149131	0.0237005	0.00584362	0.0057254	0.0187797	0.0037567	0.0080057	0.00641005	0.00429534	0.00410784	0.00508544	0.00856518	0.00143522	0.00446843	0.00828011	0.00439399	0.00572826	0.00235187	0.0104385	0.0117415	0.0250651	0.0050863	0.0115371	0.00856798	0.000122563	0.0105377	0.0135838	0.00958483	0.00832019	0.0625334	0.000774924	0.0394694	0.000472918	0.0102324	0.0150673	0.0116812	0.00286027	0.00651969	0.0116694	0.00271795	0.013855	0.00988289	0.00526654	0.00415441	0.00574123	0.00150677	0.00751333	0.00783364	0.00334723	0.0247073	0.0134414	0.0034102	0.00589068	0.00620916	0.00168084	0.00239843	0.00187737	0.00192449	0.000933535	0.00399749	0.00024672	0.0135482	0.000241457
72	-1473.167	-1935.798	462.631	0.0923634	0.111954	0.287671	0.336218	0.0241287	0.014246	0.183524	0.386711	0.089887	0.215381	0.476133	0.00633453	0.00760599	0.0149231	0.00737983	0.0112538	0.00253627	0.011622	0.0122739	0.00145763	0.00458028	0.00945719	0.14911	0.0969066	0.130188	0.332519	0.0126932	0.0921343	0.0284863	0.0503891	0.0655573	0.0163594	0.0256566	0.0986979	0.11956	0.302594	0.343597	0.0353825	0.0167823	0.195146	0.398985	0.0913446	0.219961	0.48559	0.0372397	0.0104105	0.000162365	0.00510072	0.0030696	0.00821128	0.0167964	0.0121852	0.00307031	0.000987053	0.000618295	0.00305072	0.00845196	0.00187221	0.00779528	0.0151647	0.00606588	0.013871	0.0163008	0.00940609	0.0191547	0.0159316	0.00996926	0.0206121	0.00186211	0.00463477	0.0051298	0.00405844	0.0220368	0.00138364	0.00525642	0.00279481	0.00512057	0.00180996	0.00867376	0.00661318	0.0137097	0.00202701	0.0167951	0.00028729	0.00531805	8.07922e-05	0.000704658	0.000417492	0.000460558	0.00392553	0.00420331	0.00141815	0.0226364	0.00588149	0.00612965	0.0192074	0.00351103	0.00774569	0.00608616	0.00462047	0.00437108	0.00550312	0.00770526	0.00153572	0.00444004	0.0086761	0.00400028	0.00597246	0.00241416	0.0104385	0.0111112	0.0233334	0.0043514	0.0130341	0.00817909	0.000154405	0.013146	0.0156689	0.0115871	0.00695147	0.0638497	0.000813331	0.0421821	0.000424306	0.0104906	0.0151771	0.0120031	0.00323017	0.00647386	0.0100909	0.00256675	0.0149122	0.011296	0.00500791	0.00449224	0.00544613	0.00146523	0.00752624	0.00796668	0.00312747	0.0241186	0.0127382	0.00370874	0.00559813	0.00623582	0.00168286	0.00185651	0.00226885	0.001613	0.00109041	0.00427832	0.000237043	0.0117892	0.000218906
73	-1476.514	-1938.32	461.8061	0.0875032	0.110803	0.306919	0.394517	0.0240546	0.0128835	0.217107	0.400154	0.0851436	0.204645	0.508441	0.00539229	0.00757206	0.0155578	0.00589682	0.0103805	0.00244888	0.0113796	0.0146042	0.00128184	0.00497661	0.0112035	0.157456	0.102331	0.137475	0.351131	0.0134037	0.0413203	0.0300807	0.0532094	0.0692266	0.017275	0.0270926	0.0928955	0.118375	0.322477	0.400414	0.0344352	0.0153324	0.228486	0.414758	0.0864254	0.209622	0.519644	0.0354203	0.0110127	0.000162365	0.00510072	0.00233038	0.00785183	0.0162985	0.0113125	0.00257233	0.000898131	0.000561391	0.00289452	0.00935579	0.00192262	0.00826171	0.0155322	0.00648028	0.0135026	0.0155273	0.0101692	0.021662	0.0127274	0.00935002	0.0220789	0.00188023	0.0054233	0.00535792	0.00393395	0.025902	0.00149977	0.00534726	0.003362	0.00452885	0.00184051	0.00854217	0.00641707	0.0140952	0.0021331	0.0173322	0.000305613	0.00520752	9.6865e-05	0.000659213	0.000456595	0.000460558	0.00387785	0.00409482	0.00157248	0.0226274	0.00588149	0.00573439	0.0182381	0.00380186	0.00808015	0.00637035	0.00467015	0.00447588	0.00554908	0.00800595	0.00142572	0.00393735	0.0086761	0.00374358	0.00648668	0.00234248	0.0104385	0.0104065	0.025591	0.00460955	0.0120607	0.00845119	0.000150423	0.013146	0.0154269	0.0118024	0.00695147	0.0612996	0.000860546	0.0429853	0.000432852	0.0114042	0.0157863	0.0112236	0.00313118	0.00647386	0.0104769	0.00188701	0.0149122	0.0151482	0.00580428	0.0049658	0.00451455	0.0015464	0.00782369	0.00800522	0.00310469	0.0252093	0.012547	0.00370874	0.00512285	0.00544041	0.00158915	0.00181878	0.00245383	0.00170514	0.00131762	0.00406992	0.000262216	0.0110764	0.000224922
74	-1480.924	-1939.78	458.8561	0.0914669	0.0958531	0.295161	0.376037	0.0254406	0.0126122	0.211881	0.549752	0.0877621	0.209206	0.534495	0.00555576	0.00628418	0.0166703	0.00581742	0.0100503	0.00236806	0.0126036	0.0156446	0.00128184	0.00498929	0.0105324	0.157456	0.102331	0.137475	0.351131	0.0134037	0.0413203	0.0300807	0.0532094	0.0692266	0.017275	0.0270926	0.0970226	0.102137	0.311831	0.381855	0.035491	0.0149802	0.224484	0.565397	0.089044	0.214195	0.545027	0.0387374	0.0115999	0.000152706	0.00443624	0.00253472	0.00837032	0.0150667	0.0136774	0.00240421	0.000927428	0.000573705	0.00329297	0.00959008	0.00169264	0.00844571	0.016693	0.00636551	0.0147513	0.0156354	0.0104782	0.0219959	0.0105735	0.00852849	0.0271295	0.00175064	0.00523989	0.00562071	0.00425395	0.025902	0.00149977	0.00555699	0.00290417	0.00415769	0.00193609	0.00829117	0.00620183	0.0140952	0.00225286	0.016227	0.000280357	0.00435859	0.000101367	0.000716952	0.000471556	0.000430268	0.00423396	0.00388007	0.0014852	0.0226782	0.00588888	0.00608566	0.0206031	0.00384207	0.00842536	0.00752352	0.00401497	0.00445007	0.00572897	0.00750652	0.00149576	0.0040025	0.00888804	0.00357422	0.00625105	0.00218475	0.0104453	0.0100472	0.0248026	0.00492257	0.0127177	0.00808148	0.000155327	0.0140412	0.0148879	0.00977941	0.00654143	0.0646611	0.000721371	0.0400495	0.000410558	0.0121364	0.0184943	0.0111351	0.00293666	0.00659564	0.0103918	0.00172801	0.0153997	0.0208729	0.0059163	0.00456222	0.00490347	0.00165421	0.00798288	0.00869048	0.00329158	0.0244318	0.0127972	0.00340214	0.00665453	0.00612975	0.00162194	0.00202654	0.00249209	0.00155068	0.00123576	0.00420356	0.000323239	0.010843	0.000243433
