Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
177	1	-1484.879	-1933.363	448.4832	0.0647782	0.0813693	0.207092	0.325266	0.00181473	0.0108227	0.19345	0.442185	0.110639	0.220778	0.393268	0.009111	0.00403409	0.0281603	0.0059024	0.0270732	0.00120163	0.0202619	0.0119231	0.00177979	0.00801679	0.0150372	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0738892	0.0854034	0.235252	0.331168	0.0288879	0.0120243	0.213712	0.454108	0.112419	0.228795	0.408305	0.0394262	0.00762731	0.000129476	0.00800904	0.00153357	0.0123731	0.020931	0.0057804	0.00220229	0.00100597	0.000526805	0.00433823	0.00662436	0.00287572	0.00614105	0.0140004	0.0122832	0.0124518	0.0267935	0.00726352	0.0114695	0.0148445	0.0104029	0.024768	0.00125246	0.00346484	0.00733359	0.00455436	0.0311076	0.00118498	0.00400381	0.00301436	0.00266457	0.00222087	0.00938863	0.00437404	0.0113039	0.00194591	0.0335992	0.000208215	0.00698744	0.000108572	0.000949941	0.000743223	0.000581455	0.00493513	0.00248332	0.00231445	0.0193973	0.00738302	0.00418671	0.0263255	0.00219482	0.0106199	0.00925071	0.00195361	0.00416022	0.00818175	0.00606052	0.00170735	0.00416984	0.00887799	0.00501819	0.00490865	0.0023303	0.010053	0.00656478	0.0254777	0.00565248	0.0161762	0.00759614	0.000170176	0.0105806	0.0108122	0.00571235	0.00758215	0.0815871	0.000794583	0.0528609	0.000337414	0.0102052	0.0160175	0.0182249	0.00432203	0.0117629	0.0143495	0.00195623	0.00984759	0.0212686	0.00633229	0.00341963	0.00713258	0.00170556	0.00767363	0.0141818	0.00279471	0.0270953	0.0142528	0.00384687	0.00545599	0.0118113	0.00247462	0.00256312	0.00356231	0.00202003	0.00145144	0.00461521	0.000336732	0.0135653	0.000225025
178	0	-1481.026	-1935	453.9739	0.0229882	0.185601	0.438329	0.171659	0.0241812	0.0439148	0.367567	0.464232	0.00781677	0.204428	0.176349	0.0111435	0.0095549	0.00555861	0.0154225	0.00243601	0.00700832	0.00373295	0.00731346	0.0161526	0.0131395	0.00335427	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0341318	0.195156	0.443888	0.187082	0.0266172	0.0509231	0.3713	0.471546	0.0239694	0.217567	0.179704	0.00856304	0.00492944	0.0214013	0.0110609	0.000187738	0.0157614	0.00342075	0.00659155	0.0264488	0.00782444	0.0021375	0.00345408	0.0049496	0.0105368	0.00522429	0.00738049	0.00759041	0.0132088	0.0215604	0.0568413	0.00628794	0.00520963	0.016511	0.0010531	0.000207526	0.0186872	0.00220054	0.013772	0.0272415	0.0146324	0.00674889	0.00108721	0.00606213	0.00438286	8.54005e-05	0.00619778	0.0135707	0.00607833	0.00214939	0.00665958	0.004881	0.00359775	0.00346003	0.00322483	0.0202245	0.00193061	0.00248475	0.00016524	0.00767609	0.00188137	0.00292029	0.0115732	0.00434016	0.00314612	0.0048528	0.00247114	0.00402477	0.00536502	0.0576441	0.0140351	0.00745235	0.00232175	0.00457041	0.00163725	0.00804592	0.000832633	0.0724903	0.0126282	0.0522541	0.00152612	0.00317897	0.0103428	0.00602795	0.0123438	0.0104649	0.00720719	0.00168904	0.00310002	0.00178052	0.00246299	0.0189535	0.000882288	0.00278106	0.000947334	0.00581632	0.00275486	0.00304167	0.0239958	0.000487666	0.00443985	0.00637272	0.00617475	0.00100668	0.00191188	0.0010067	0.00367502	0.0317774	0.00680912	0.00457867	0.00985435	0.00934101	0.00326202	0.000742247	0.00537457	0.00442657	0.00108458	0.00957806	0.00450834	0.0045948	0.0181063
179	1	-1485.375	-1933.394	448.0184	0.0538164	0.0855387	0.198535	0.336066	-0.000330113	0.0100089	0.192923	0.442048	0.102949	0.242562	0.373374	0.00738677	0.00387519	0.0291723	0.00523473	0.0277565	0.00117529	0.0204555	0.0120592	0.00158373	0.00767022	0.0156866	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0612032	0.0894139	0.227707	0.341301	0.0274264	0.0111842	0.213379	0.454108	0.104533	0.250233	0.389061	0.0402098	0.00762731	0.000140079	0.00861994	0.00145303	0.0130061	0.0196245	0.00615622	0.00219104	0.00102774	0.000638835	0.00477923	0.00685027	0.00261902	0.00544776	0.0132818	0.011889	0.012063	0.0258921	0.0102039	0.0139447	0.0130992	0.00845802	0.0235957	0.00124918	0.00345701	0.00801124	0.00569875	0.0356197	0.0011839	0.00420896	0.00247519	0.0027228	0.00244515	0.00867696	0.00410084	0.0106659	0.00189053	0.0383834	0.000225649	0.00639114	0.000104144	0.000962138	0.000741042	0.000535284	0.00413322	0.00238453	0.00270904	0.0203837	0.0076135	0.00441175	0.0224402	0.00229742	0.0106199	0.0098632	0.0021254	0.00416022	0.00818175	0.0062983	0.00173878	0.00375061	0.00924235	0.00461785	0.00492541	0.00212818	0.00937449	0.00739979	0.0266244	0.00664251	0.0155895	0.00779408	0.000171947	0.0107461	0.0121679	0.00476562	0.00711845	0.0789339	0.000793368	0.0518678	0.000305916	0.00915551	0.0154055	0.0182249	0.00432203	0.0110087	0.0154789	0.00195623	0.0110625	0.0217782	0.00531092	0.00401313	0.00688306	0.00166137	0.00898007	0.0127604	0.00297185	0.0307751	0.0145267	0.00349223	0.00596878	0.0127021	0.00309957	0.00238488	0.00339148	0.00186511	0.00161715	0.00462142	0.000314763	0.0137593	0.000229891
180	0	-1480.143	-1933.809	453.6665	0.0287673	0.165618	0.443314	0.191675	0.0256075	0.0447386	0.378562	0.428584	0.00895177	0.21522	0.167817	0.00992986	0.00895274	0.0052748	0.0137891	0.00212345	0.00778823	0.0038679	0.00731493	0.0157935	0.0119309	0.00397955	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0386972	0.174571	0.448589	0.205464	0.027731	0.0525268	0.38243	0.435899	0.0247452	0.227151	0.171797	0.00744873	0.00517887	0.0203437	0.0130103	0.000188591	0.0143864	0.00367077	0.00643829	0.0189229	0.00782444	0.00233951	0.00312613	0.00488619	0.0106562	0.0058462	0.00766596	0.00769315	0.0131703	0.0201197	0.0600349	0.00667887	0.00398785	0.0164766	0.000998468	0.000225358	0.0183784	0.00199737	0.0154962	0.0236644	0.0156812	0.00634133	0.00107656	0.00592385	0.00441284	7.65774e-05	0.00525531	0.0135707	0.00536666	0.00255473	0.00665958	0.00493452	0.00285807	0.00351558	0.00337104	0.0229885	0.00193061	0.00231752	0.000162446	0.00787654	0.00200856	0.00330537	0.0104391	0.00484829	0.00314612	0.00417517	0.00263249	0.00416698	0.0060116	0.054618	0.0125513	0.00759951	0.00261682	0.00470866	0.0018425	0.00675876	0.000798813	0.0781057	0.0118914	0.0569565	0.00163679	0.00360189	0.00942974	0.00545454	0.0116832	0.0118305	0.00746086	0.00181228	0.00305088	0.00178727	0.00241516	0.0181644	0.000947601	0.00360814	0.00104514	0.00636622	0.00257715	0.00325215	0.0226173	0.000567757	0.00327949	0.00757192	0.00547583	0.00103634	0.00199983	0.000891916	0.0030525	0.0393079	0.00664351	0.00388836	0.00947217	0.0111446	0.00345632	0.000761327	0.00535777	0.0042129	0.00101512	0.0101426	0.00425268	0.00432295	0.0181063
181	1	-1482.071	-1931.769	449.6974	0.0702982	0.0793234	0.21587	0.356055	-0.00503972	0.0142652	0.194829	0.419792	0.110917	0.223482	0.329667	0.00819339	0.00333546	0.0295217	0.00380261	0.0307871	0.00147122	0.0185502	0.0110441	0.00165826	0.00659614	0.0189533	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0784916	0.0826589	0.245392	0.359858	0.0257474	0.0157364	0.213379	0.430836	0.112575	0.230078	0.34862	0.0390519	0.00790875	0.000147392	0.00897731	0.0012529	0.0130061	0.017047	0.00542038	0.00196861	0.000967307	0.000647179	0.00547603	0.00604427	0.00295136	0.00548954	0.0133726	0.0103595	0.00998863	0.027295	0.00958556	0.0135649	0.0129966	0.0101564	0.0212465	0.00133738	0.00344095	0.0081464	0.0049351	0.0336174	0.00116166	0.00420896	0.00272522	0.0027228	0.00244515	0.00773486	0.00411611	0.0121008	0.00181425	0.0368126	0.000212874	0.00714392	0.000100933	0.00094007	0.000704444	0.000491798	0.00485755	0.00218874	0.00318801	0.0203837	0.00809647	0.00444697	0.0217611	0.00243689	0.0105297	0.0101552	0.00197527	0.00465214	0.00811503	0.00659209	0.00165221	0.00350528	0.00998733	0.00472084	0.0046546	0.00223223	0.0100045	0.00640446	0.0248109	0.00642488	0.0170019	0.00662478	0.000193522	0.0126756	0.0121679	0.00431324	0.00638645	0.0753183	0.000925009	0.0496851	0.000287482	0.00910153	0.0145211	0.0160541	0.00471966	0.0117105	0.0154499	0.00161028	0.0121357	0.0223322	0.00556704	0.0045071	0.00626791	0.00166954	0.00957604	0.0127604	0.00270506	0.0297794	0.0145267	0.00321901	0.00630771	0.0123755	0.00309957	0.00217608	0.00389966	0.00186511	0.00161715	0.0051144	0.000300218	0.0156264	0.000233502
182	0	-1481.043	-1935.115	454.0719	0.0230837	0.160901	0.472	0.209208	0.030547	0.0485304	0.351548	0.415451	0.00807071	0.213271	0.165133	0.00992986	0.0091536	0.00535653	0.0170131	0.00242635	0.00786759	0.00391012	0.00742714	0.0169432	0.01388	0.00405942	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0330136	0.170055	0.477357	0.226221	0.0329733	0.056398	0.355459	0.422879	0.025014	0.227151	0.169193	0.0087222	0.00511038	0.0202842	0.012793	0.000211751	0.0168512	0.00300484	0.00791399	0.0177628	0.0081358	0.00239437	0.00312613	0.00587508	0.0111006	0.00517779	0.00745163	0.00773039	0.0123977	0.0262215	0.0567737	0.00736574	0.00322426	0.0125055	0.000759951	0.000234114	0.0216426	0.00188742	0.0164581	0.0209979	0.0153066	0.00634133	0.00107656	0.00590966	0.00528002	7.32481e-05	0.00564343	0.0122344	0.00640789	0.00305297	0.00665958	0.00462667	0.00263049	0.00351558	0.00312875	0.022705	0.00193764	0.00232305	0.000183724	0.00719238	0.00244662	0.00362193	0.00945318	0.00484828	0.00284962	0.00382839	0.00264763	0.00432308	0.00558276	0.0520754	0.0140805	0.00759951	0.00224423	0.00470866	0.00202209	0.00675876	0.000870584	0.0793364	0.0105826	0.0475616	0.00163679	0.00401172	0.0108797	0.00519634	0.0099733	0.0103549	0.00820834	0.00184542	0.00316919	0.00186279	0.00282986	0.0175196	0.000920453	0.0035783	0.00107113	0.0059661	0.00294597	0.00316914	0.023021	0.000627653	0.00337874	0.00698441	0.00563246	0.000895437	0.00202406	0.000953444	0.0032186	0.0372413	0.00699744	0.00479181	0.00867848	0.0153273	0.00349603	0.000665344	0.00554463	0.00348582	0.00105913	0.0093917	0.00380711	0.0046022	0.0181063
183	1	-1480.584	-1930.144	449.56	0.0700964	0.094599	0.241546	0.371788	-0.0104171	0.0153673	0.168441	0.445675	0.102091	0.235764	0.364423	0.0076309	0.00366235	0.0268698	0.00386159	0.0347582	0.00122184	0.0209379	0.0101579	0.00135928	0.00743714	0.0206093	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0777273	0.0982613	0.268416	0.375649	0.0243411	0.0165891	0.189379	0.455833	0.10345	0.243201	0.385032	0.0328823	0.00724932	0.000138712	0.00705299	0.00125401	0.013854	0.0183017	0.00613875	0.0017403	0.00102466	0.000609197	0.00422842	0.0050888	0.00309311	0.0056866	0.0119486	0.00948166	0.00785715	0.0293823	0.00952778	0.013818	0.0126986	0.0108243	0.0260008	0.00203585	0.00323256	0.00758697	0.00525439	0.0314407	0.00123585	0.00396292	0.00321546	0.00281788	0.00268913	0.00737186	0.00429479	0.0121637	0.00189358	0.0389202	0.000193616	0.00926836	8.59723e-05	0.000883293	0.000708958	0.000469262	0.00439413	0.00219384	0.00319446	0.0241961	0.00809647	0.00379172	0.0232509	0.00232416	0.0126398	0.0070664	0.00194617	0.00465214	0.0081936	0.00641513	0.00155378	0.00322027	0.01045	0.00353242	0.00483412	0.00180915	0.0104168	0.00687986	0.0221191	0.0087025	0.0163629	0.00613699	0.000203812	0.0104927	0.012103	0.00439973	0.00676869	0.0760869	0.000897239	0.0516608	0.000242786	0.0102147	0.0142873	0.0179052	0.00471966	0.0123172	0.0144223	0.00158304	0.0130911	0.0237882	0.00563973	0.00475654	0.00622012	0.00171027	0.0079454	0.0134657	0.00274565	0.026546	0.0145267	0.00307469	0.00577189	0.0125027	0.00338718	0.00223065	0.00389966	0.00200442	0.00162141	0.00517967	0.000305334	0.0144777	0.000217215
184	0	-1481.491	-1936.034	454.5425	0.0238774	0.156475	0.503589	0.237217	0.0320812	0.0488535	0.343517	0.40647	0.00625902	0.221143	0.173388	0.00912372	0.00980442	0.00583724	0.0176133	0.00282404	0.00801144	0.00399126	0.00742714	0.0182712	0.0125852	0.00405292	0.0948776	0.18454	0.0173241	0.0869022	0.180622	0.0625513	0.0229619	0.0737918	0.00409947	0.117795	0.154535	0.0330011	0.16628	0.509426	0.25483	0.0349053	0.0568649	0.347508	0.413897	0.0245302	0.233728	0.177441	0.00888806	0.00501002	0.0179639	0.0128659	0.000192151	0.0156843	0.0026348	0.00815941	0.0164802	0.0082737	0.00248147	0.00319525	0.00569987	0.0110484	0.00517779	0.00890795	0.00856821	0.0116115	0.0220319	0.0619598	0.00729271	0.00324619	0.0136871	0.000823708	0.000212034	0.0217666	0.00174321	0.0152585	0.027741	0.0151192	0.00596313	0.00110466	0.00618133	0.0057927	6.45847e-05	0.00575538	0.0120083	0.00611129	0.00300594	0.00608255	0.00419081	0.00257279	0.00373495	0.00260337	0.0197222	0.00157243	0.00242401	0.000181117	0.00778189	0.00244162	0.00333135	0.00944803	0.0043203	0.00259044	0.00407068	0.00282463	0.00434524	0.00555158	0.047211	0.0147002	0.00817923	0.00224423	0.00502492	0.00222696	0.00711004	0.00085638	0.0733806	0.0133624	0.0515833	0.00169171	0.00462135	0.0101943	0.0065239	0.00953497	0.00953877	0.00659806	0.0018962	0.00310391	0.00207059	0.00238919	0.0171671	0.000761499	0.00337008	0.000916633	0.00712232	0.00252205	0.00322114	0.0252708	0.00051142	0.00316246	0.00712108	0.00518059	0.00106178	0.00187602	0.000939135	0.00332261	0.0370404	0.00701568	0.00493587	0.00776054	0.0138911	0.00382402	0.000649743	0.00510653	0.00315663	0.00129277	0.0094913	0.00327915	0.0046022	0.0164226
185	1	-1481.807	-1930.204	448.3969	0.0663743	0.0924205	0.248032	0.300289	-0.00844421	0.0153406	0.158221	0.408406	0.11666	0.235756	0.420124	0.00651736	0.00366235	0.0242147	0.0041789	0.0319319	0.00128524	0.0216254	0.0102315	0.00155669	0.00744547	0.0190245	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0728916	0.0960828	0.272247	0.304468	0.0234877	0.0166258	0.179847	0.418638	0.118216	0.243201	0.439149	0.0292419	0.00713188	0.000138913	0.00581752	0.00139377	0.013854	0.0201695	0.00573345	0.00154554	0.00128273	0.000531731	0.00538826	0.00414411	0.00369811	0.00622227	0.0125305	0.0100074	0.00748497	0.0311307	0.0106479	0.013818	0.0118812	0.0108998	0.02732	0.00207941	0.00340181	0.00842531	0.00496676	0.0255975	0.00114067	0.00380982	0.00329945	0.0031731	0.00256341	0.00727111	0.0041872	0.0121637	0.00179274	0.0474419	0.000212629	0.0086429	8.4388e-05	0.000906093	0.000693744	0.000415178	0.00572032	0.00229156	0.00402394	0.0265174	0.00779544	0.00367227	0.0179919	0.00215284	0.0159919	0.0061879	0.00195333	0.0047406	0.00961146	0.00745636	0.00172778	0.00303043	0.0108653	0.0037715	0.00436368	0.00200446	0.0104168	0.0081918	0.0251606	0.00802238	0.0164723	0.00660946	0.000200542	0.0110587	0.0140578	0.00464489	0.00746959	0.0674645	0.000923882	0.0575943	0.000223182	0.00996144	0.0159534	0.0144	0.00453732	0.0114962	0.0127031	0.0016552	0.0135292	0.0237882	0.00554517	0.00475654	0.00563581	0.00165483	0.00828231	0.0118437	0.00224915	0.0301167	0.0133794	0.00277935	0.00541164	0.0129818	0.00379226	0.00196223	0.00344107	0.00208397	0.0014929	0.00540098	0.000288091	0.0163607	0.000226198
186	0	-1481.267	-1938.909	457.6413	0.0249444	0.161121	0.541599	0.216661	0.0315803	0.0511782	0.355431	0.428723	0.00615982	0.222405	0.182624	0.00925242	0.00980442	0.00610832	0.0180821	0.00332493	0.0076572	0.00411204	0.00650391	0.0183704	0.0113229	0.00389101	0.0921801	0.207724	0.0168316	0.0844314	0.175486	0.0607729	0.0223091	0.0716938	0.00398291	0.114446	0.150142	0.0341968	0.170925	0.547707	0.234743	0.0349053	0.0588354	0.359543	0.435227	0.0245302	0.233728	0.186515	0.00754413	0.00483388	0.017051	0.0118681	0.000208518	0.0146309	0.00247787	0.00852107	0.0164802	0.0075765	0.00249213	0.00319525	0.0055483	0.0106704	0.00564885	0.00867481	0.00925631	0.0104208	0.0221029	0.0629223	0.00702556	0.00324619	0.0142643	0.000908071	0.000221972	0.019309	0.00195417	0.0152585	0.0253584	0.0148045	0.00517514	0.00127071	0.00505252	0.0052218	6.24129e-05	0.00527168	0.0126214	0.00701565	0.00251725	0.00644143	0.00445898	0.00218006	0.00400931	0.00254344	0.0177058	0.00157243	0.0024262	0.000202358	0.00711997	0.0026419	0.00266018	0.0114011	0.00398382	0.00292024	0.00346328	0.00287191	0.00467986	0.00580796	0.0565182	0.0152655	0.00716643	0.00232794	0.00525273	0.0024638	0.00711004	0.000765385	0.0567278	0.0136635	0.0522924	0.00181619	0.0059463	0.010221	0.00679845	0.00953497	0.00862889	0.00637438	0.00192203	0.00336771	0.00240769	0.00256723	0.0137922	0.000634797	0.00351694	0.000870963	0.00639318	0.00272937	0.00277509	0.0203449	0.000557649	0.00315539	0.00718488	0.00530832	0.00103454	0.0020442	0.00114346	0.00298623	0.0376827	0.00886478	0.00476814	0.00792119	0.0127457	0.00357705	0.000636897	0.00536681	0.00299887	0.00119216	0.0106046	0.00327915	0.00483615	0.015209
187	1	-1483.764	-1927.194	443.4302	0.0926434	0.0925214	0.302437	0.316101	-0.0096764	0.0158329	0.159598	0.441081	0.112609	0.219759	0.425235	0.00653543	0.00356138	0.0282006	0.00400045	0.0310889	0.00123318	0.0207446	0.0112208	0.00157341	0.00826859	0.0139143	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0991788	0.0960828	0.330638	0.320101	0.0214125	0.017066	0.180342	0.452302	0.114183	0.228028	0.439149	0.0332793	0.00743339	0.000133465	0.00587077	0.00143517	0.0123714	0.0222567	0.00570508	0.0016839	0.00118196	0.00058183	0.00592424	0.00355422	0.00369811	0.00581089	0.0118777	0.00874644	0.00834078	0.0287784	0.0112623	0.0136832	0.0124201	0.0125783	0.024465	0.00247935	0.00386478	0.00801192	0.00547279	0.0290914	0.00119146	0.00420754	0.00370066	0.00370647	0.00241075	0.00727111	0.0035698	0.0127488	0.00189785	0.0428487	0.000240225	0.00784464	9.0237e-05	0.000873984	0.00076034	0.000469645	0.00612564	0.00277128	0.00356613	0.0243887	0.00779544	0.00367227	0.0162049	0.00235547	0.0138697	0.0059845	0.00203974	0.00512676	0.0107578	0.00712107	0.0017033	0.00305393	0.0108653	0.00376429	0.00499252	0.00213128	0.0121826	0.0081918	0.0247379	0.00738726	0.0159712	0.00580247	0.000202588	0.0112259	0.0146174	0.0045731	0.00826001	0.0806214	0.000831097	0.0779305	0.000239467	0.011385	0.0151938	0.0144	0.00409123	0.0127244	0.0147058	0.00143687	0.0138048	0.0225732	0.004566	0.00552174	0.00494365	0.00161282	0.00778682	0.0112754	0.00241155	0.0300262	0.0164166	0.00299956	0.00560012	0.0128029	0.00396909	0.00204175	0.00310099	0.002309	0.00126924	0.00542491	0.000254733	0.0151449	0.000237703
188	0	-1477.857	-1940.93	463.0726	0.0213931	0.164261	0.579686	0.224753	0.0316319	0.0560394	0.382073	0.368195	0.00695496	0.232585	0.197253	0.0097866	0.00989827	0.00606625	0.0178451	0.00326866	0.0075655	0.00406746	0.00621619	0.018848	0.0117213	0.00360733	0.0855405	0.264791	0.0156192	0.07835	0.162846	0.0563955	0.0207022	0.0665298	0.00369603	0.106203	0.139327	0.0311797	0.174159	0.585752	0.242598	0.0349006	0.0636048	0.386141	0.374412	0.0258029	0.244306	0.20086	0.00711752	0.0050828	0.0174925	0.0107536	0.000191386	0.0147386	0.00266105	0.00711534	0.0156029	0.00731897	0.00234672	0.00311279	0.00569332	0.00960425	0.00494901	0.00867481	0.0088241	0.0106106	0.0235405	0.052782	0.00800059	0.00301533	0.0131729	0.000928168	0.000219015	0.0182135	0.00237185	0.0161382	0.024308	0.01352	0.00517514	0.00129101	0.00570625	0.00519324	6.79028e-05	0.0050653	0.0127347	0.00620729	0.0026341	0.00669662	0.00422293	0.00229327	0.0040418	0.00206326	0.0172988	0.00193709	0.00230297	0.000183925	0.00644617	0.00242617	0.00266793	0.0114011	0.00326173	0.00299214	0.00356544	0.00279884	0.00434317	0.00585736	0.0565669	0.0119882	0.00721951	0.00271776	0.00580337	0.00212318	0.00702923	0.000905007	0.0557542	0.0112952	0.0431224	0.00151005	0.00610098	0.00862638	0.00658649	0.00903399	0.00814557	0.00592155	0.00220244	0.00352687	0.00260694	0.00229264	0.0137428	0.000602159	0.00317998	0.00087982	0.0057671	0.00264985	0.00263602	0.0197564	0.000482676	0.00323305	0.00830303	0.00575792	0.000856059	0.00188915	0.00111007	0.00341268	0.0320094	0.00887047	0.00581373	0.00933773	0.01161	0.00326775	0.000611999	0.00491913	0.00327045	0.00124309	0.0126644	0.00330197	0.00501523	0.013264
189	1	-1484.118	-1927.511	443.3935	0.0932872	0.0999131	0.332466	0.316336	-0.00421216	0.0170499	0.159598	0.407547	0.108223	0.220471	0.444018	0.00589165	0.00341599	0.0287254	0.00376484	0.0274159	0.000828316	0.0207446	0.0096697	0.00157341	0.00755716	0.0141211	0.0571084	0.169595	0.227841	0.10621	0.0222142	0.0684811	0.0498535	0.110435	0.114731	0.0286303	0.0449012	0.0991788	0.103329	0.361191	0.320101	0.0232038	0.0178782	0.180342	0.417216	0.109796	0.228028	0.458139	0.0321464	0.00820406	0.000138398	0.00600828	0.00159117	0.0128474	0.0212676	0.00549847	0.00169241	0.00109289	0.000706508	0.00543406	0.00331041	0.00377811	0.00662758	0.0114176	0.00841529	0.00797774	0.0261085	0.0105168	0.0122154	0.0128617	0.0126345	0.024465	0.00228899	0.00397565	0.00834891	0.00571845	0.0290914	0.00118405	0.00452745	0.00335028	0.00313405	0.00234105	0.00753919	0.00343678	0.01304	0.00231973	0.038956	0.000226586	0.00840244	7.94564e-05	0.000871243	0.000764505	0.000510177	0.00573809	0.00252397	0.00379999	0.0226341	0.00779544	0.00424496	0.0176979	0.00235503	0.0133995	0.00597095	0.00207911	0.00472019	0.0100293	0.00669555	0.00184772	0.00278108	0.0112331	0.00373443	0.00447942	0.00220849	0.0109695	0.00683292	0.0258488	0.00626405	0.014576	0.00670704	0.000195024	0.0130432	0.0151673	0.00434756	0.00761485	0.0806214	0.000805317	0.0883922	0.000239467	0.0141488	0.0157801	0.0163687	0.00338147	0.014048	0.0213875	0.00139023	0.01329	0.0188795	0.00508341	0.00591088	0.00476232	0.00203596	0.00833292	0.00993429	0.00236605	0.0282349	0.0172918	0.00309581	0.00624812	0.0128029	0.00423943	0.00198489	0.00261453	0.00239892	0.00143775	0.00513285	0.000254281	0.014873	0.000238572
