Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
6252	0	-65.94551	-76.91741	10.9719	0.00479921	0.0235966	0.01064167	1.180636	0.00396939	0.0967174	0.0195936	2.367107	0.220958	0.22353	0.0346564	0.520856	0.005492778	0.004832817
6253	1	-64.50507	-75.32025	10.81518	0.00380785	0.0237222	0.009504242	1.356098	0.00370131	0.145177	0.02318072	2.720033	0.0344645	0.341495	0.513536	0.110504	0.0008211539	0.001513121
6254	0	-69.64797	-78.19713	8.549166	0.00290815	0.0162011	0.006864059	1.273233	0.00361835	0.106101	0.0195936	2.504391	0.108079	0.504979	0.0169518	0.36999	0.01917486	0.01008307
6255	1	-68.82959	-75.44149	6.611903	0.00380785	0.0237222	0.009504242	1.356098	0.0150842	0.133038	0.04479701	1.613804	0.0554418	0.549351	0.217442	0.177764	0.007166666	0.0189587
6256	0	-65.43532	-77.07518	11.63986	0.00238624	0.0132936	0.005632205	1.273233	0.00361835	0.106101	0.0195936	2.504391	0.510281	0.277264	0.00930757	0.203147	0.002062829	0.005369458
6257	1	-66.25562	-77.27099	11.01536	0.00380785	0.0237222	0.009504242	1.356098	0.0109247	0.0963522	0.03244402	1.613804	0.111564	0.516711	0.204523	0.167202	0.004037876	0.0015893
6258	0	-65.6187	-77.79304	12.17433	0.00190664	0.0105013	0.004474614	1.264776	0.00361835	0.106101	0.0195936	2.504391	0.461167	0.250578	0.120974	0.167282	0.002490089	0.00221984
6259	1	-67.24909	-78.1964	10.94731	0.00847721	0.0106557	0.009504242	0.1695449	0.0109247	0.0963522	0.03244402	1.613804	0.0212183	0.452261	0.145656	0.380865	0.007668546	0.01353609
6260	0	-67.5441	-79.52446	11.98036	0.00241659	0.00828528	0.004474614	0.913373	0.0036904	0.0800276	0.01718529	2.280714	0.468513	0.254569	0.0968679	0.18005	0.002490089	0.01337903
6261	1	-66.87483	-77.22676	10.35193	0.012439	0.0156356	0.01394598	0.1695449	0.0109247	0.0963522	0.03244402	1.613804	0.0230835	0.276579	0.285992	0.414345	0.007668546	0.01353609
6262	0	-69.00133	-80.30447	11.30313	0.00941076	0.015225	0.0119699	0.3566274	0.0036904	0.0800276	0.01718529	2.280714	0.362411	0.305389	0.116206	0.215994	0.01596533	0.004531748
6263	1	-66.85293	-76.13869	9.285761	0.00909935	0.0160181	0.01207287	0.4192171	0.00759522	0.137572	0.03232479	2.147275	0.0230835	0.276579	0.285992	0.414345	0.007668546	0.01353609
6264	0	-64.61814	-77.96445	13.34631	0.00963007	0.0148782	0.0119699	0.3224721	0.0036904	0.0800276	0.01718529	2.280714	0.260816	0.429193	0.163315	0.146676	0.001156377	0.004531748
6265	1	-65.93769	-76.96014	11.02244	0.00879947	0.0150362	0.01150263	0.3971648	0.00801482	0.13037	0.03232479	2.067551	0.294196	0.0502502	0.1238	0.531753	0.009131379	0.000979916
6266	0	-63.85831	-77.36336	13.50506	0.00554992	0.0152683	0.00920531	0.7501916	0.0036904	0.0800276	0.01718529	2.280714	0.18484	0.266449	0.289082	0.259628	0.001156377	0.0006798177
6267	1	-67.0178	-79.44561	12.42781	0.00593158	0.0202433	0.01095787	0.9099736	0.00373592	0.0607688	0.01506742	2.067551	0.15953	0.0272485	0.524875	0.288346	0.009131379	0.001784708
6268	0	-64.71067	-75.44951	10.73884	0.00388519	0.0218104	0.00920531	1.278905	0.00157482	0.160431	0.01589497	3.427572	0.215712	0.310952	0.170344	0.302992	0.001156377	0.001326437
6269	1	-67.36003	-81.80074	14.44071	0.00593158	0.0202433	0.01095787	0.9099736	0.00506883	0.0411953	0.01445033	1.553184	0.0472315	0.150198	0.783033	0.0195378	0.001264235	0.001784708
6270	0	-67.3466	-75.02884	7.682237	0.00388519	0.0218104	0.00920531	1.278905	0.00157482	0.160431	0.01589497	3.427572	0.222303	0.320453	0.175548	0.281696	0.001156377	0.02412966
6271	1	-67.0508	-77.48581	10.43501	0.00510061	0.0174074	0.009422757	0.9099736	0.00179362	0.207819	0.01930668	3.522985	0.178923	0.568979	0.0602542	0.191844	0.002809463	0.001784708
6272	0	-67.43052	-75.8422	8.411674	0.00287036	0.0161134	0.006800835	1.278905	0.00105029	0.106996	0.01060081	3.427572	0.222303	0.320453	0.175548	0.281696	0.003413187	0.02412966
6273	1	-65.66092	-76.77853	11.11762	0.00526865	0.0179809	0.009733197	0.9099736	0.00436047	0.0854835	0.01930668	2.205922	0.431044	0.0153822	0.103387	0.450187	0.002809463	0.01310907
6274	0	-66.26417	-76.14598	9.881819	0.00287036	0.0161134	0.006800835	1.278905	0.00105029	0.106996	0.01060081	3.427572	0.488302	0.210847	0.115505	0.185346	0.003413187	0.01316192
6275	1	-65.96974	-76.82392	10.85418	0.00453884	0.0154902	0.008384955	0.9099736	0.0148455	0.0809544	0.03466708	1.257389	0.149775	0.0108093	0.523063	0.316353	0.002809463	0.01310907
6276	0	-66.24072	-75.86303	9.622303	0.00425163	0.0275041	0.01081377	1.384034	0.00240985	0.157246	0.01946635	3.097338	0.203086	0.328371	0.179886	0.288657	0.003413187	0.005078457
6277	1	-68.92446	-76.74943	7.824974	0.00626271	0.027413	0.01310266	1.09446	0.0174884	0.0953668	0.04083887	1.257389	0.061162	0.00441409	0.213598	0.720826	0.007836372	0.01744838
6278	0	-67.74661	-75.85198	8.105361	0.00528906	0.0281924	0.01221111	1.240503	0.00354465	0.138981	0.02219546	2.719756	0.21617	0.372394	0.157962	0.253475	0.003413187	0.01888721
6279	1	-67.94779	-76.17088	8.223085	0.0080539	0.0213163	0.01310266	0.7215202	0.0159224	0.104747	0.04083887	1.396476	0.191116	0.0137929	0.667441	0.12765	0.007836372	0.01744838
6280	0	-65.77339	-75.55093	9.777536	0.00470522	0.0250804	0.01086319	1.240503	0.00354465	0.138981	0.02219546	2.719756	0.295035	0.143425	0.21559	0.34595	0.003413187	0.007760192
6281	1	-67.6917	-76.85263	9.160927	0.0120896	0.0142005	0.01310266	0.1192982	0.0144439	0.110949	0.04003166	1.511363	0.442508	0.031936	0.131226	0.39433	0.007836372	0.01744838
6282	0	-65.49099	-78.58449	13.0935	0.00377158	0.00968617	0.006044185	0.699199	0.00292405	0.0829478	0.01557382	2.479831	0.182667	0.250761	0.217522	0.34905	0.003413187	0.004384709
6283	1	-64.74554	-76.90399	12.15846	0.00756827	0.0116207	0.009378099	0.3178884	0.0144439	0.110949	0.04003166	1.511363	0.272334	0.419834	0.19815	0.109683	0.0003143388	0.003810304
6284	0	-66.53818	-77.75001	11.21183	0.00431409	0.0110794	0.006913588	0.699199	0.00292405	0.0829478	0.01557382	2.479831	0.191742	0.180574	0.261293	0.366391	0.003413187	0.01755314
6285	1	-67.58397	-76.64265	9.058685	0.00378549	0.0232331	0.009378099	1.34502	0.0122622	0.130688	0.04003166	1.754134	0.308546	0.342689	0.224497	0.124267	0.01055017	0.000571369
6286	0	-66.52929	-76.73811	10.20882	0.00431409	0.0110794	0.006913588	0.699199	0.00968155	0.105936	0.03202544	1.773649	0.191742	0.180574	0.261293	0.366391	0.003413187	0.01755314
6287	1	-68.37103	-81.74994	13.37891	0.00249859	0.0153349	0.006189957	1.34502	0.00416577	0.0443979	0.01359968	1.754134	0.205834	0.228612	0.237917	0.327637	0.008461445	5.003188e-05
6288	0	-68.02478	-78.42536	10.40059	0.00253989	0.0346463	0.009380702	1.937072	0.00221667	0.0683591	0.01230973	2.54175	0.214042	0.0852728	0.291682	0.409003	0.0003629904	0.01094446
6289	1	-69.61166	-78.23658	8.624924	0.00395372	0.0242657	0.009794887	1.34502	0.00100367	0.249328	0.01581909	4.08835	0.205834	0.228612	0.237917	0.327637	0.008461445	4.627817e-05
6290	0	-66.39728	-75.79868	9.401403	0.000998363	0.0136185	0.003687307	1.937072	0.00222474	0.12524	0.01669213	2.987882	0.277141	0.110411	0.0828734	0.529575	0.003462153	0.01094446
6291	1	-65.85427	-77.65691	11.80264	0.00395372	0.0242657	0.009794887	1.34502	0.00193596	0.0945207	0.01352731	2.882339	0.127959	0.520459	0.147903	0.203679	0.002140878	0.0002687582
6292	0	-65.64255	-76.67815	11.0356	0.00894213	0.0137627	0.01109358	0.3196392	0.00270143	0.103141	0.01669213	2.70005	0.498598	0.076585	0.0574841	0.367333	0.003462153	0.01554426
6293	1	-64.1204	-76.25929	12.13889	0.0047839	0.0200547	0.009794887	1.06244	0.00418895	0.10376	0.02084811	2.379299	0.0819345	0.366693	0.407869	0.143503	0.002140878	0.0004171721
6294	0	-66.25604	-76.13959	9.883548	0.0140837	0.0188397	0.01628904	0.215678	0.00315527	0.120468	0.0194964	2.70005	0.41977	0.172352	0.055192	0.352686	0.003462153	0.01745958
6295	1	-63.898	-75.69999	11.80199	0.0047839	0.0200547	0.009794887	1.06244	0.00480478	0.119014	0.02391305	2.379299	0.0722909	0.375211	0.185271	0.367226	0.001589341	0.0004171721
6296	0	-71.24674	-78.25384	7.007104	0.00557606	0.0286552	0.01264054	1.213401	0.00821273	0.0832975	0.02615531	1.717397	0.600688	0.246635	0.0789793	0.0736977	0.02767795	0.01150113
6297	1	-67.02011	-75.59683	8.576717	0.0047839	0.0200547	0.009794887	1.06244	0.0133223	0.201574	0.0518211	2.013906	0.0253493	0.13157	0.0649666	0.778114	0.001589341	0.001211291
6298	0	-72.42652	-79.15935	6.732829	0.00647643	0.0332822	0.01468162	1.213401	0.00821051	0.0833201	0.02615531	1.717798	0.0197861	0.601693	0.0829256	0.295595	0.02767795	0.01150113
6299	1	-68.96424	-76.37538	7.411144	0.0118927	0.0268879	0.01788207	0.6047202	0.0044999	0.119108	0.02315108	2.428483	0.238015	0.102862	0.0507911	0.608332	0.002952865	0.02967407
6300	0	-69.86876	-77.31871	7.449949	0.00848337	0.0275032	0.01527482	0.8719155	0.00481003	0.261646	0.03547568	2.962452	0.0437642	0.118998	0.18342	0.653818	0.0009437985	0.01150113
6301	1	-63.98245	-76.90061	12.91816	0.00777776	0.0105775	0.009070221	0.2279179	0.0044999	0.119108	0.02315108	2.428483	0.238015	0.102862	0.0507911	0.608332	0.002952865	0.002187439
6302	0	-68.12151	-75.28892	7.167414	0.00848337	0.0275032	0.01527482	0.8719155	0.00757622	0.166115	0.03547568	2.288889	0.188128	0.0430528	0.0663605	0.702459	0.000633057	0.02247422
6303	1	-66.81939	-75.81432	8.994927	0.0169547	0.0230577	0.01977208	0.2279179	0.00662913	0.175466	0.03410553	2.428483	0.277172	0.097576	0.048181	0.577071	0.002952865	0.009799658
6304	0	-64.31265	-75.1759	10.86325	0.0030113	0.0190994	0.007583798	1.369394	0.0113737	0.120271	0.03698538	1.748317	0.20954	0.0479528	0.0739134	0.668594	0.0002128941	0.002050975
6305	1	-69.82218	-76.28148	6.459295	0.0143877	0.0271715	0.01977208	0.4713155	0.0372401	0.139255	0.07201313	0.9777187	0.444317	0.0750128	0.0370397	0.44363	0.002952865	0.006142751
6306	0	-66.49326	-76.10213	9.608879	0.00244065	0.01548	0.006146638	1.369394	0.00375482	0.0906026	0.01844442	2.359889	0.715569	0.043103	0.066438	0.17489	0.0002128941	0.02361981
6307	1	-66.58103	-76.17111	9.590081	0.00354278	0.0226238	0.008952709	1.37444	0.0213883	0.0989434	0.04600246	1.135455	0.304227	0.0513618	0.0253614	0.619049	0.002952865	0.006142751
6308	0	-64.14686	-76.28438	12.13752	0.00194991	0.0123675	0.004910752	1.369394	0.00287104	0.118493	0.01844442	2.757771	0.553901	0.0333648	0.0514277	0.361307	0.0002128941	0.0009380066
6309	1	-65.33481	-76.42839	11.09359	0.00688045	0.0116491	0.008952709	0.3903272	0.0170956	0.123788	0.04600246	1.46759	0.304227	0.0513618	0.0253614	0.619049	0.002952865	0.003206567
6310	0	-67.54899	-77.44947	9.900481	0.00194991	0.0123675	0.004910752	1.369394	0.00307844	0.0994223	0.01749473	2.575986	0.553901	0.0333648	0.0514277	0.361307	0.008609989	0.01248833
6311	1	-63.71966	-76.19454	12.47488	0.00883879	0.0119137	0.01026172	0.2213093	0.00289628	0.14064	0.02018251	2.878308	0.122926	0.0647454	0.0319699	0.780358	0.002952865	0.001642465
6312	0	-65.63644	-76.88687	11.25043	0.00194991	0.0123675	0.004910752	1.369394	0.00307844	0.0994223	0.01749473	2.575986	0.735165	0.0442834	0.0682575	0.152294	0.001012937	0.01001436
6313	1	-64.1402	-76.28635	12.14615	0.00589111	0.0178749	0.01026172	0.8228101	0.00215194	0.104496	0.01499562	2.878308	0.39464	0.0518577	0.0256063	0.527896	0.002952865	0.001642465
6314	0	-65.14667	-74.8417	9.695028	0.00551757	0.0214068	0.010868	1.005035	0.00178389	0.171572	0.01749473	3.384936	0.067856	0.0217377	0.647848	0.262558	0.001012937	0.01001436
6315	1	-66.56838	-78.29863	11.73025	0.00354078	0.0107435	0.006167686	0.8228101	0.00222309	0.101151	0.01499562	2.830077	0.596249	0.0783501	0.0386877	0.286714	0.006538369	0.005866316
6316	0	-66.48568	-76.33111	9.845431	0.00730305	0.0161732	0.010868	0.5893806	0.00211437	0.144755	0.01749473	3.132949	0.384627	0.0143506	0.42769	0.173333	0.008370231	0.01001436
6317	1	-66.4791	-78.40365	11.92455	0.00330545	0.0119599	0.006287522	0.9533039	0.00263864	0.0852213	0.01499562	2.576011	0.579	0.0451865	0.0973943	0.278419	0.006538369	0.005866316
6318	0	-64.23635	-75.85349	11.61714	0.00730305	0.0161732	0.010868	0.5893806	0.00211437	0.144755	0.01749473	3.132949	0.386547	0.00943012	0.429825	0.174198	0.003962569	0.001204546
6319	1	-66.78908	-79.5189	12.72982	0.00321305	0.0116256	0.006111754	0.9533039	0.000805454	0.0729049	0.007663001	3.339936	0.69403	0.0541637	0.116744	0.135062	0.00384018	0.0003631776
6320	0	-65.42426	-76.75091	11.32665	0.00463516	0.0254821	0.010868	1.263403	0.00296919	0.103081	0.01749473	2.629562	0.370184	0.00903095	0.589898	0.0308867	0.003962569	0.001204546
6321	1	-70.30381	-79.71128	9.40747	0.0148956	0.0258352	0.0196171	0.4082167	0.00274339	0.248316	0.02610034	3.339936	0.78216	0.115566	0.0831457	0.0191291	0.00384018	0.0001290767
6322	0	-66.00478	-75.56063	9.555857	0.0013826	0.0213302	0.005430565	2.028318	0.00200182	0.152894	0.01749473	3.214052	0.706954	0.0172467	0.156624	0.119175	0.001403793	0.005273346
6323	1	-67.83378	-79.4899	11.65612	0.0170178	0.0226134	0.0196171	0.2107405	0.00096841	0.0876547	0.009213343	3.339936	0.722562	0.199817	0.059949	0.0176716	0.00125082	0.005337835
6324	0	-64.37457	-76.935	12.56043	0.00675956	0.0173597	0.01083255	0.6991929	0.00448258	0.0884269	0.01990931	2.210543	0.551595	0.0263902	0.239659	0.182356	0.0007976625	0.005273346
6325	1	-68.72589	-80.31091	11.58502	0.018771	0.0249431	0.02163808	0.2107405	0.000739391	0.0669252	0.007034478	3.339936	0.124459	0.321808	0.525273	0.0284603	0.001939145	0.005337835
6326	0	-66.4367	-76.28306	9.846366	0.0121966	0.014214	0.01316668	0.1134724	0.00398322	0.0995126	0.01990931	2.385651	0.536899	0.174565	0.233274	0.0552614	0.0007976625	0.02840197
6327	1	-67.94052	-77.64418	9.703666	0.0114215	0.0171909	0.01401236	0.3031047	0.000719535	0.181591	0.01143071	4.100067	0.175386	0.453488	0.33102	0.0401059	0.008377045	0.005337835
6328	0	-65.39877	-76.99608	11.59731	0.0115037	0.0126257	0.01205166	0.06899059	0.00398322	0.0995126	0.01990931	2.385651	0.371848	0.440218	0.161562	0.0263723	0.0001368781	0.01768013
6329	1	-67.50092	-77.36542	9.8645	0.0067576	0.0290556	0.01401236	1.081219	0.000655157	0.199435	0.01143071	4.239032	0.26398	0.573621	0.102033	0.0603651	0.0005589183	0.0003087658
6330	0	-63.46804	-75.58032	12.11228	0.0135086	0.0148262	0.01415205	0.06899059	0.00457284	0.114243	0.02285642	2.385651	0.174968	0.207139	0.289617	0.328276	0.0001942279	0.00873344
6331	1	-66.88621	-76.30231	9.4161	0.00780556	0.0335614	0.01618536	1.081219	0.000655157	0.199435	0.01143071	4.239032	0.158965	0.0393913	0.736798	0.0648453	0.0005589183	0.001480966
6332	0	-67.10365	-75.29559	8.191944	0.0177398	0.0236379	0.02047761	0.2127831	0.0066571	0.159006	0.03253491	2.352342	0.234252	0.277323	0.0489203	0.439504	0.0001942279	0.02057312
6333	1	-65.66369	-75.9159	10.2522	0.0209491	0.0240749	0.02245769	0.1030942	0.000655157	0.199435	0.01143071	4.239032	0.0987695	0.114728	0.496771	0.289732	0.001830605	0.0001219723
6334	0	-63.63841	-77.55661	13.9182	0.00994459	0.0105231	0.01022978	0.0419193	0.00401357	0.0958652	0.01961535	2.352342	0.294934	0.349162	0.0615929	0.29431	0.0001628067	0.003222327
6335	1	-65.6138	-75.57784	9.964045	0.0209491	0.0240749	0.02245769	0.1030942	0.000544155	0.165645	0.009494028	4.239032	0.127104	0.14764	0.639282	0.0859732	0.001830605	0.004208416
6336	0	-64.66259	-77.67863	13.01605	0.0154201	0.0163571	0.01588166	0.04372852	0.00401357	0.0958652	0.01961535	2.352342	0.377487	0.446893	0.0788328	0.0967873	0.001218302	0.003222327
6337	1	-66.90829	-76.63146	9.72317	0.0162489	0.0310389	0.02245769	0.47978	0.000452537	0.137756	0.007895537	4.239032	0.127104	0.14764	0.639282	0.0859732	0.0004420166	0.004208416
6338	0	-69.7303	-76.81966	7.089362	0.0139793	0.0180429	0.01588166	0.1891589	0.00422311	0.10087	0.02063941	2.352342	0.0825541	0.0977329	0.0172403	0.802473	0.009557572	0.03622687
6339	1	-63.55927	-75.36035	11.80108	0.00911007	0.0174022	0.01259107	0.47978	0.00054173	0.115075	0.007895537	3.972313	0.127104	0.14764	0.639282	0.0859732	0.0004420166	0.00196061
6340	0	-64.68582	-77.18237	12.49655	0.0139435	0.014918	0.01442254	0.05007748	0.00536801	0.0793562	0.02063941	1.996687	0.0690599	0.245216	0.0144222	0.671301	0.0007767409	0.0124109
6341	1	-63.23395	-75.11975	11.8858	0.0102817	0.0154191	0.01259107	0.3004031	0.000654676	0.139067	0.009541685	3.972313	0.127347	0.146011	0.640504	0.0861375	0.0004420166	0.00196061
6342	0	-63.56313	-76.35178	12.78865	0.0126138	0.0164906	0.01442254	0.1986698	0.00339387	0.118097	0.02002011	2.631273	0.167012	0.593023	0.0348781	0.205087	0.0001474897	0.001533579
6343	1	-69.04223	-75.18544	6.143206	0.007596	0.0208708	0.01259107	0.7492553	0.000775345	0.164699	0.0113004	3.972313	0.19188	0.220002	0.458332	0.129787	0.004262436	0.03352239
6344	0	-67.88491	-80.23282	12.34791	0.00724861	0.0286965	0.01442254	1.020004	0.00495963	0.0808134	0.02002011	2.068832	0.167012	0.593023	0.0348781	0.205087	0.0001474897	0.001533579
6345	1	-69.83936	-76.81725	6.977891	0.00383934	0.010549	0.006364059	0.7492553	0.000775345	0.164699	0.0113004	3.972313	0.21523	0.288593	0.350596	0.145581	0.004262436	0.03352239
6346	0	-64.8479	-76.8569	12.00901	0.00905271	0.0129693	0.01083546	0.2665125	0.00524777	0.0855085	0.02118322	2.068832	0.389008	0.0520591	0.0812389	0.477694	7.130601e-06	0.01619591
6347	1	-63.82503	-76.8845	13.05947	0.0141087	0.0156833	0.01487517	0.07843425	0.00132044	0.0967095	0.0113004	3.18296	0.632148	0.0243439	0.244855	0.0986527	0.0007691003	0.001679053
6348	0	-65.08613	-77.19547	12.10934	0.00924557	0.0100031	0.009616896	0.05838125	0.00379966	0.101509	0.01963922	2.435348	0.59304	0.0360814	0.0397964	0.331082	9.618611e-06	0.01619591
6349	1	-64.22093	-76.75792	12.53699	0.01091	0.0202151	0.01485083	0.4571974	0.00132044	0.0967095	0.0113004	3.18296	0.534898	0.0252209	0.31355	0.12633	0.000275905	0.001283936
6350	0	-66.04587	-78.61488	12.569	0.006699	0.00678109	0.006739921	0.009028974	0.00379966	0.101509	0.01963922	2.435348	0.243367	0.0624648	0.120991	0.573177	8.415703e-05	0.01619591
6351	1	-67.29186	-76.99151	9.699655	0.00956175	0.0223717	0.01462575	0.6301252	0.000720453	0.177248	0.0113004	4.081179	0.534898	0.0252209	0.31355	0.12633	0.008064354	0.001283936
6352	0	-63.93881	-76.33847	12.39965	0.022415	0.0233015	0.02285396	0.02875534	0.00384558	0.100297	0.01963922	2.417536	0.0391065	0.0793279	0.153654	0.727912	8.415703e-05	0.001320976
6353	1	-64.678	-75.84584	11.16784	0.0125176	0.0170889	0.01462575	0.2307607	0.000720453	0.177248	0.0113004	4.081179	0.345243	0.0168018	0.368809	0.269146	0.002183372	0.001283936
6354	0	-64.84594	-76.81991	11.97397	0.0175422	0.0267036	0.02164346	0.3114883	0.00405091	0.105652	0.02068782	2.417536	0.0391065	0.0793279	0.153654	0.727912	0.0004092282	0.0007426929
6355	1	-64.73675	-75.33353	10.59678	0.0120613	0.0239736	0.01700451	0.5092364	0.000720453	0.177248	0.0113004	4.081179	0.300798	0.0287404	0.630867	0.0395947	0.0005281286	0.001283936
6356	0	-62.66147	-76.37614	13.71467	0.0122933	0.0150009	0.01357982	0.1475599	0.00472738	0.0905334	0.02068782	2.188578	0.0386094	0.218397	0.0243349	0.718659	0.0004765376	0.0007426929
6357	1	-65.43506	-76.76981	11.33475	0.00656715	0.0130532	0.009258619	0.5092364	0.000467405	0.114993	0.007331309	4.081179	0.201252	0.0328322	0.720684	0.0452319	0.006434273	0.001587294
6358	0	-63.69856	-76.17921	12.48064	0.0167316	0.0204167	0.01848256	0.1475599	0.00148397	0.101854	0.01229424	3.134832	0.0319449	0.180698	0.235415	0.551942	0.001155758	0.0007426929
6359	1	-65.585	-76.35018	10.76518	0.0090428	0.0179739	0.01274889	0.5092364	0.000467405	0.114993	0.007331309	4.081179	0.201252	0.0328322	0.720684	0.0452319	0.006434273	0.002346191
6360	0	-73.50357	-76.95528	3.451709	0.0088986	0.0383886	0.01848256	1.083684	0.00297496	0.204191	0.0246467	3.134832	0.0495449	0.280254	0.0241201	0.646081	0.001155758	0.04385966
6361	1	-63.22406	-75.25903	12.03497	0.0107305	0.0151469	0.01274889	0.2555328	0.000467405	0.114993	0.007331309	4.081179	0.145668	0.0237642	0.521638	0.30893	0.0001834031	0.002346191
6362	0	-73.8633	-78.11686	4.253563	0.00379061	0.0163527	0.007873161	1.083684	0.000717901	0.259238	0.0136421	4.365648	0.099664	0.117456	0.177943	0.604937	0.001155758	0.04385966
6363	1	-63.24191	-75.29193	12.05003	0.0107305	0.0151469	0.01274889	0.2555328	0.000467405	0.114993	0.007331309	4.081179	0.156875	0.0588557	0.650536	0.133733	7.105708e-05	0.002346191
6364	0	-69.70254	-77.66955	7.967007	0.00742574	0.0320347	0.01542341	1.083684	0.000717901	0.259238	0.0136421	4.365648	0.099664	0.117456	0.177943	0.604937	0.003975219	0.005786512
6365	1	-63.65239	-75.09397	11.44158	0.00738688	0.0153607	0.0106521	0.5427104	0.000595451	0.146495	0.009339733	4.081179	0.122664	0.0460203	0.726748	0.104568	0.001051349	0.002346191
6366	0	-67.91058	-76.2941	8.383514	0.00367213	0.0158416	0.007627082	1.083684	0.000367922	0.132859	0.006991533	4.365648	0.0765545	0.0611694	0.547232	0.315044	0.01153194	0.009569413
6367	1	-63.73147	-75.00603	11.27456	0.00790551	0.0164392	0.0114	0.5427104	0.000441662	0.137618	0.007796195	4.256324	0.122664	0.0460203	0.726748	0.104568	0.001051349	0.002163418
6368	0	-70.21266	-75.94775	5.735091	0.00474275	0.0322151	0.01236075	1.4202	0.000367922	0.132859	0.006991533	4.365648	0.0921738	0.0736497	0.658883	0.175293	0.01153194	0.02031989
