Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
2597	-73.10077	-77.7166	4.615834	0.018716	0.0258049	0.02197647	0.2380957	0.00802204	0.135673	0.03299049	2.096439	0.22775	0.559151	0.0274215	0.185677	0.01503197	0.03338844
2598	-67.48105	-75.31158	7.83053	0.0104649	0.0144286	0.01228793	0.2380957	0.00819451	0.132817	0.03299049	2.064901	0.0547074	0.462738	0.328893	0.153661	0.001138427	0.03338844
2599	-65.35985	-76.78105	11.4212	0.00741133	0.0203733	0.01228793	0.7496154	0.0068657	0.11128	0.02764081	2.064901	0.454544	0.357673	0.0555444	0.132238	0.001138427	0.005454054
2600	-65.79623	-79.31351	13.51728	0.00577288	0.0158693	0.009571387	0.7496154	0.0112571	0.0678696	0.02764081	1.331813	0.439352	0.367635	0.0570914	0.135921	0.001138427	0.001843765
2601	-66.40018	-77.53388	11.1337	0.00584414	0.0156758	0.009571387	0.7314243	0.0163722	0.0987088	0.04020052	1.331813	0.564382	0.187679	0.0733383	0.174601	0.005643872	0.002791846
2602	-66.5249	-78.54929	12.02439	0.00431793	0.0212165	0.009571387	1.180154	0.0140437	0.0654752	0.03032349	1.141231	0.398147	0.194311	0.120547	0.286995	0.001832485	0.006556882
2603	-68.49995	-77.45772	8.957768	0.00455654	0.0117303	0.007310914	0.7009811	0.00944078	0.117509	0.03330736	1.869175	0.398147	0.194311	0.120547	0.286995	0.01080399	0.01658043
2604	-69.78664	-75.59064	5.804	0.000378934	0.0193581	0.002708398	2.91591	0.00944078	0.117509	0.03330736	1.869175	0.324544	0.15839	0.161005	0.356062	0.01080399	0.01658043
2605	-68.50588	-75.3702	6.864319	0.000378934	0.0193581	0.002708398	2.91591	0.00983307	0.107305	0.0324829	1.771654	0.383078	0.00659679	0.190043	0.420281	0.004956703	0.01658043
2606	-66.89837	-75.7744	8.876031	0.000378934	0.0193581	0.002708398	2.91591	0.00983307	0.107305	0.0324829	1.771654	0.290202	0.00589726	0.328187	0.375714	0.004956703	0.001572442
2607	-67.18825	-75.09755	7.909302	0.000378934	0.0193581	0.002708398	2.91591	0.00935946	0.142703	0.03654617	2.019584	0.219361	0.00691542	0.232967	0.540757	0.004956703	0.001572442
2608	-66.32848	-75.11379	8.785314	0.000378934	0.0193581	0.002708398	2.91591	0.0109591	0.121874	0.03654617	1.785662	0.206214	0.0151775	0.219005	0.559603	0.001392305	0.001572442
2609	-66.77473	-78.26665	11.49192	0.00102681	0.00714386	0.002708398	1.43797	0.0147836	0.104809	0.0393631	1.45193	0.0438567	0.00549838	0.747916	0.202729	0.001392305	0.001572442
2610	-65.01629	-76.84232	11.82604	0.00235629	0.0163934	0.006215123	1.43797	0.00646783	0.0785368	0.02253802	1.850826	0.0701693	0.00879723	0.596674	0.32436	0.001392305	0.007332027
2611	-67.24993	-79.96588	12.71595	0.00137777	0.00799943	0.003319845	1.303878	0.00669298	0.0758948	0.02253802	1.800093	0.052793	0.00661874	0.696551	0.244037	0.006431163	0.0008967861
2612	-64.77142	-75.46583	10.69441	0.000832886	0.0132327	0.003319845	2.050107	0.0100513	0.113976	0.03384679	1.800093	0.0997848	0.00629038	0.661994	0.23193	0.0005927654	0.001030259
2613	-66.7585	-77.62882	10.87032	0.00165216	0.0262492	0.006585427	2.050107	0.00771517	0.0874859	0.02598015	1.800093	0.0776725	0.00644489	0.678255	0.237627	0.0001781823	0.004733593
2614	-64.22144	-75.34515	11.12371	0.00283604	0.0152917	0.006585427	1.249018	0.00558061	0.120949	0.02598015	2.280295	0.171841	0.00578687	0.609006	0.213366	0.00236321	0.004733593
2615	-64.44289	-76.21633	11.77344	0.00392061	0.0110615	0.006585427	0.768894	0.00584923	0.126771	0.02723072	2.280295	0.171841	0.00578687	0.609006	0.213366	0.00236321	0.004733593
2616	-69.30664	-75.93108	6.62444	0.0029498	0.0327449	0.009828071	1.78432	0.00531212	0.11513	0.02473024	2.280295	0.189179	0.017889	0.133353	0.659579	0.009558586	0.02231284
2617	-67.97805	-76.45826	8.48021	0.0117509	0.0180937	0.0145814	0.3199673	0.00531212	0.11513	0.02473024	2.280295	0.189179	0.017889	0.133353	0.659579	0.009558586	0.02231284
2618	-66.52188	-77.39678	10.87491	0.0117509	0.0180937	0.0145814	0.3199673	0.00531212	0.11513	0.02473024	2.280295	0.101006	0.00955123	0.537282	0.35216	0.01194372	0.002062529
2619	-67.15491	-80.45857	13.30366	0.00884344	0.0240424	0.0145814	0.7414057	0.0105813	0.0577984	0.02473024	1.258633	0.238851	0.124998	0.547168	0.0889833	0.002175334	0.001334786
2620	-68.41746	-81.29749	12.88003	0.0137509	0.015462	0.0145814	0.0869405	0.0126768	0.0598735	0.02755005	1.15084	0.0380974	0.425226	0.0954505	0.441226	0.01219695	0.001334786
2621	-68.12158	-82.06328	13.9417	0.00503048	0.00814779	0.006402133	0.3574788	0.00931925	0.0648296	0.02457974	1.437887	0.308421	0.305725	0.0686261	0.317229	0.008344564	0.001334786
2622	-67.57782	-75.93479	8.35697	0.00192199	0.0299487	0.007586902	2.035704	0.00305457	0.133814	0.02021743	2.801978	0.308421	0.305725	0.0686261	0.317229	0.008344564	0.007537333
2623	-65.75194	-76.15806	10.40612	0.0112616	0.0195534	0.01483922	0.4090131	0.00341844	0.149754	0.02262576	2.801978	0.307832	0.305141	0.0684951	0.318532	0.004056313	0.007537333
2624	-68.69112	-76.90654	8.215421	0.0112616	0.0195534	0.01483922	0.4090131	0.00203156	0.0889983	0.0134464	2.801978	0.362252	0.0626688	0.0448175	0.530262	0.004056313	0.03306001
2625	-68.33031	-76.63808	8.307765	0.0117443	0.0187496	0.01483922	0.3467823	0.00702894	0.0899052	0.02513838	1.88937	0.135558	0.0101894	0.0167711	0.837481	0.004056313	0.03306001
2626	-64.47574	-76.47267	11.99693	0.00200246	0.0174929	0.005918525	1.60671	0.00702894	0.0899052	0.02513838	1.88937	0.292961	0.0220207	0.0362448	0.648773	0.001469085	0.00104401
2627	-65.55988	-77.10365	11.54377	0.00203942	0.0178158	0.00602776	1.60671	0.00702894	0.0899052	0.02513838	1.88937	0.40377	0.249352	0.049954	0.296924	0.002629226	0.003155282
2628	-68.42586	-76.75132	8.325456	0.00378257	0.0330434	0.01117985	1.60671	0.0110529	0.114771	0.03561676	1.734822	0.231248	0.225592	0.107512	0.435648	0.01297124	0.003155282
2629	-69.44628	-75.78248	6.336193	0.00237052	0.0207081	0.007006356	1.60671	0.00439841	0.167688	0.0271581	2.698975	0.262764	0.0894699	0.474988	0.172778	0.01423082	0.01712318
2630	-67.41268	-77.409	9.996315	0.0140809	0.0247441	0.018666	0.4179202	0.0038519	0.0955042	0.01918001	2.380023	0.29317	0.0998227	0.390082	0.216925	0.002392616	0.01712318
2631	-69.36855	-75.72235	6.353807	0.00218387	0.0217534	0.006892506	1.704009	0.00325396	0.173756	0.02377804	2.948731	0.304016	0.103516	0.404515	0.187953	0.01318556	0.01712318
2632	-68.77935	-76.42738	7.648029	0.00370051	0.0368606	0.01167918	1.704009	0.00299845	0.196123	0.02425004	3.09912	0.166288	0.148351	0.40103	0.284332	0.00987476	0.003610009
2633	-67.84139	-76.40093	8.559548	0.00370051	0.0368606	0.01167918	1.704009	0.00285956	0.187039	0.02312681	3.09912	0.0806583	0.204533	0.322798	0.392011	0.00419778	0.003610009
2634	-65.66365	-76.60226	10.93861	0.00125822	0.0125331	0.00397106	1.704009	0.00637996	0.112477	0.02678808	2.127232	0.271371	0.169806	0.264309	0.294514	0.00419778	0.002251733
2635	-65.79518	-78.51984	12.72466	0.00376539	0.0182759	0.008295539	1.171057	0.00372097	0.071997	0.01636761	2.196208	0.379384	0.237395	0.369512	0.0137087	0.00419778	0.0009159485
2636	-65.42575	-76.84479	11.41904	0.00293828	0.0142614	0.006473318	1.171057	0.00563701	0.10907	0.02479578	2.196208	0.527059	0.162437	0.298929	0.0115756	0.00419778	0.004050316
2637	-66.0254	-77.668	11.6426	0.00256764	0.01632	0.006473318	1.370963	0.0122134	0.078504	0.03096448	1.379278	0.35899	0.220162	0.405159	0.0156892	0.00419778	0.004050316
2638	-68.07057	-77.16431	9.093731	0.00304472	0.0193523	0.007676079	1.370963	0.00422236	0.227076	0.03096448	2.954004	0.264979	0.149744	0.567334	0.0179427	0.00419778	0.001863137
2639	-66.30362	-75.27558	8.97196	0.00285674	0.0206257	0.007676079	1.465446	0.0139548	0.123044	0.04143732	1.613603	0.0799246	0.222903	0.675799	0.021373	0.003760261	0.008559991
2640	-66.07411	-76.57324	10.49913	0.00285674	0.0206257	0.007676079	1.465446	0.0102734	0.0905837	0.03050576	1.613603	0.204493	0.192724	0.584303	0.0184794	0.004746872	0.007111765
2641	-66.08879	-78.19393	12.10514	0.00727285	0.00987534	0.008474779	0.2267584	0.0102734	0.0905837	0.03050576	1.613603	0.216337	0.189855	0.575604	0.0182042	0.004746872	0.01006364
2642	-66.05774	-79.42866	13.37092	0.00672096	0.0106862	0.008474779	0.3437605	0.0118873	0.0782851	0.03050576	1.397266	0.380462	0.33389	0.253632	0.0320151	0.004746872	0.001882146
2643	-68.83875	-76.7642	7.925452	0.00578798	0.0124088	0.008474779	0.5653339	0.00284693	0.103781	0.01718883	2.665747	0.404645	0.355113	0.206192	0.03405	0.00628658	0.03535986
2644	-68.03593	-76.53911	8.503182	0.00478233	0.0102528	0.00700231	0.5653339	0.00316763	0.115471	0.01912515	2.665747	0.299977	0.341758	0.307488	0.0507777	0.001512686	0.03535986
2645	-69.57061	-75.3835	5.812886	0.00549516	0.01768	0.009856688	0.866258	0.00496798	0.1811	0.02999504	2.665747	0.172336	0.196339	0.135743	0.495582	0.004036979	0.03535986
2646	-67.60215	-77.55523	9.953078	0.00276925	0.0350833	0.009856688	1.882274	0.0053813	0.10957	0.02428227	2.234009	0.234706	0.267396	0.18487	0.313027	0.004036979	0.002764933
2647	-68.99773	-76.121	7.123267	0.00276925	0.0350833	0.009856688	1.882274	0.00440389	0.20599	0.03011903	2.850552	0.120984	0.137835	0.310351	0.43083	0.004036979	0.01020906
2648	-66.62373	-77.37901	10.75528	0.00585059	0.0123594	0.008503509	0.5543997	0.00313095	0.146448	0.02141314	2.850552	0.392532	0.447205	0.0835618	0.0767015	0.004036979	0.01003678
2649	-67.12329	-77.88784	10.76455	0.0129848	0.0274304	0.01887265	0.5543997	0.00322278	0.142275	0.02141314	2.807692	0.392532	0.447205	0.0835618	0.0767015	0.004036979	0.0001428298
2650	-66.18984	-78.84457	12.65473	0.00553371	0.01169	0.008042941	0.5543997	0.0047363	0.0968102	0.02141314	2.236873	0.30188	0.469705	0.119096	0.109319	0.006948764	0.001209088
2651	-67.35651	-78.19924	10.84274	0.00417069	0.0277526	0.01075861	1.404949	0.0047363	0.0968102	0.02141314	2.236873	0.30188	0.469705	0.119096	0.109319	0.006948764	0.001209088
2652	-66.737	-77.08515	10.34815	0.00204744	0.0136241	0.005281525	1.404949	0.00809596	0.111815	0.03008736	1.946272	0.250118	0.389167	0.0986755	0.262039	0.006948764	0.005392481
2653	-66.93266	-76.05571	9.123046	0.00386407	0.0257123	0.009967657	1.404949	0.00809596	0.111815	0.03008736	1.946272	0.212635	0.330846	0.0838879	0.372631	0.001884306	0.01491046
2654	-64.60414	-76.087	11.48285	0.00647555	0.015343	0.009967657	0.6394651	0.00809596	0.111815	0.03008736	1.946272	0.212635	0.330846	0.0838879	0.372631	0.001884306	0.007027558
2655	-65.3272	-76.66933	11.34213	0.00473736	0.0209725	0.009967657	1.102857	0.00584815	0.0976733	0.02389995	2.087136	0.340898	0.276951	0.0702225	0.311929	0.001899938	0.00657489
2656	-68.25778	-81.8477	13.58992	0.0121859	0.0142132	0.01316056	0.1140768	0.00276992	0.046262	0.01131998	2.087136	0.454433	0.229244	0.0581261	0.258197	0.003429135	0.01022147
2657	-66.65728	-80.55887	13.9016	0.00594423	0.00775221	0.006788293	0.1968569	0.00197894	0.064753	0.01131998	2.585673	0.222131	0.326856	0.0828761	0.368136	9.321559e-05	0.01022147
2658	-64.82872	-76.49743	11.66871	0.00420447	0.01096	0.006788293	0.710242	0.00407301	0.133273	0.02329858	2.585673	0.222131	0.326856	0.0828761	0.368136	0.0007499296	0.007723935
2659	-64.43045	-76.02571	11.59526	0.00420447	0.01096	0.006788293	0.710242	0.00407301	0.133273	0.02329858	2.585673	0.165102	0.0092987	0.764948	0.0606512	0.001297902	0.007723935
2660	-63.87041	-75.10116	11.23075	0.00588877	0.0153505	0.009507665	0.710242	0.00407301	0.133273	0.02329858	2.585673	0.165102	0.0092987	0.764948	0.0606512	0.001297902	0.007723935
2661	-63.88761	-75.14849	11.26088	0.00588877	0.0153505	0.009507665	0.710242	0.00407301	0.133273	0.02329858	2.585673	0.152025	0.0877682	0.70436	0.0558472	0.001073111	0.007723935
2662	-65.10946	-76.15127	11.0418	0.00704453	0.0226644	0.01263566	0.8662431	0.00407301	0.133273	0.02329858	2.585673	0.671057	0.0649354	0.0448368	0.219171	0.001073111	0.004249032
2663	-66.72321	-76.68145	9.958233	0.0112636	0.0212378	0.01546656	0.4701363	0.00407301	0.133273	0.02329858	2.585673	0.275456	0.260386	0.206836	0.257321	0.007617929	0.007987818
2664	-63.80487	-76.11858	12.31371	0.00630856	0.0118949	0.008662552	0.4701363	0.00407301	0.133273	0.02329858	2.585673	0.190811	0.275105	0.434979	0.0991051	0.0007919935	0.004045181
2665	-67.65841	-74.90205	7.243637	0.00351352	0.0213575	0.008662552	1.337888	0.00398159	0.136334	0.02329858	2.619332	0.190718	0.274971	0.434766	0.0995459	7.652548e-05	0.03113664
2666	-67.43466	-76.82978	9.395119	0.00650418	0.0166318	0.01040077	0.6959851	0.00232837	0.0797257	0.01362464	2.619332	0.224642	0.146004	0.512101	0.117253	0.0001139917	0.03113664
2667	-65.07955	-77.76914	12.6896	0.00584674	0.0149506	0.009349461	0.6959851	0.00232837	0.0797257	0.01362464	2.619332	0.194153	0.261329	0.267831	0.276687	0.003986324	0.003737796
2668	-66.11724	-77.15877	11.04153	0.0112554	0.028781	0.01799834	0.6959851	0.00342243	0.117188	0.02002666	2.619332	0.194153	0.261329	0.267831	0.276687	0.00123051	0.003737796
2669	-65.15902	-75.11703	9.958014	0.0148607	0.0185582	0.01660686	0.1647119	0.00400599	0.137169	0.02344139	2.619332	0.162615	0.191667	0.272779	0.372939	0.0009133246	0.0168625
2670	-65.58232	-75.30013	9.717814	0.0110869	0.0211365	0.01530812	0.4783113	0.00649396	0.122279	0.02817928	2.176037	0.114595	0.111996	0.0808528	0.692556	0.0009133246	0.0168625
2671	-67.17429	-77.40711	10.23282	0.00528655	0.0100146	0.007276184	0.4736042	0.00649396	0.122279	0.02817928	2.176037	0.297678	0.290927	0.210027	0.201368	0.005162925	0.0168625
2672	-67.39751	-78.2973	10.89979	0.0068855	0.00768903	0.007276184	0.08182249	0.00649396	0.122279	0.02817928	2.176037	0.135522	0.132449	0.640353	0.091676	0.005162925	0.0168625
2673	-68.01471	-78.17945	10.16473	0.00609484	0.0086865	0.007276184	0.2626628	0.00647144	0.121855	0.02808157	2.176037	0.135522	0.132449	0.640353	0.091676	0.008447643	0.0168625
2674	-66.05366	-76.57011	10.51645	0.00288581	0.0183459	0.007276184	1.371111	0.00701474	0.112417	0.02808157	2.056518	0.268972	0.262873	0.286205	0.18195	0.008447643	0.001678788
2675	-69.3283	-75.43624	6.107941	0.00288581	0.0183459	0.007276184	1.371111	0.00701474	0.112417	0.02808157	2.056518	0.354818	0.0276094	0.37755	0.240022	0.00826303	0.0347522
2676	-69.97565	-74.95113	4.975474	0.00222752	0.0237677	0.007276184	1.754986	0.00687277	0.131088	0.03001562	2.185578	0.360435	0.027369	0.374264	0.237932	0.00826303	0.0347522
2677	-66.31827	-76.30836	9.990097	0.00351842	0.0150473	0.007276184	1.07725	0.00687277	0.131088	0.03001562	2.185578	0.372788	0.028307	0.352818	0.246087	0.00826303	0.005949118
2678	-69.59935	-78.98253	9.38318	0.00945772	0.0404481	0.01955881	1.07725	0.00509712	0.09722	0.02226079	2.185578	0.454301	0.0766616	0.29749	0.171547	0.00826303	0.005949118
2679	-65.6818	-75.62399	9.94219	0.0187346	0.0204193	0.01955881	0.06383137	0.00944717	0.180191	0.04125886	2.185578	0.259847	0.131291	0.509482	0.0993812	0.001463831	0.00245073
2680	-65.17173	-75.15349	9.981754	0.0176423	0.0216835	0.01955881	0.1528924	0.0101906	0.167046	0.04125886	2.073277	0.105723	0.0534178	0.207291	0.633568	0.001463831	0.00245073
2681	-64.87745	-77.11822	12.24077	0.01584	0.0241507	0.01955881	0.3126604	0.0056172	0.0920785	0.02274254	2.073277	0.103262	0.0754485	0.202467	0.618822	0.000244648	0.003304147
2682	-66.51852	-76.66848	10.14996	0.01584	0.0241507	0.01955881	0.3126604	0.00201528	0.142116	0.01692347	3.154895	0.0269497	0.0196907	0.8319	0.12146	0.00792478	0.003304147
2683	-67.01083	-77.20174	10.19091	0.0127407	0.0194253	0.01573185	0.3126604	0.00180959	0.15827	0.01692347	3.314509	0.0100772	0.633436	0.31107	0.0454171	0.00792478	0.004798431
2684	-69.21225	-77.63465	8.422399	0.0139561	0.0212784	0.01723263	0.3126604	0.000312542	0.193734	0.007781391	4.766196	0.0099559	0.62581	0.307325	0.0569091	0.00792478	0.007196278
2685	-68.87761	-78.03525	9.15764	0.011901	0.0276013	0.01812412	0.6236103	0.000163721	0.101485	0.004076171	4.766196	0.0112116	0.578613	0.346088	0.064087	0.001304188	0.007196278
2686	-67.29511	-76.87813	9.58302	0.00847004	0.019644	0.01289905	0.6236103	0.000504716	0.113874	0.007581147	4.016998	0.209185	0.152686	0.560023	0.078105	0.009930999	0.006631242
2687	-69.98301	-78.92878	8.945773	0.00608737	0.0273329	0.01289905	1.113341	0.000315492	0.071181	0.004738886	4.016998	0.118223	0.242151	0.418193	0.221432	0.009930999	0.008007766
2688	-68.70886	-76.33442	7.625556	0.00505462	0.0329175	0.01289905	1.388976	0.00058668	0.132366	0.008812293	4.016998	0.118223	0.242151	0.418193	0.221432	0.009930999	0.01028289
2689	-68.15049	-76.50598	8.355495	0.00697901	0.0247808	0.01315087	0.9393481	0.00058668	0.132366	0.008812293	4.016998	0.556689	0.107377	0.297538	0.0383954	0.009930999	0.01029598
2690	-66.58736	-76.53479	9.947435	0.0100614	0.0171891	0.01315087	0.39702	0.00058668	0.132366	0.008812293	4.016998	0.485107	0.222156	0.259279	0.0334583	0.004942448	0.01029598
2691	-67.23263	-76.59847	9.365849	0.0116623	0.0297542	0.01862799	0.6943083	0.000499126	0.171081	0.00924072	4.326999	0.24347	0.111498	0.628241	0.0167923	0.004942448	0.001016409
2692	-65.8331	-76.0672	10.2341	0.00924833	0.013731	0.01126893	0.2929716	0.000499126	0.171081	0.00924072	4.326999	0.0479257	0.186021	0.738038	0.028016	0.002816112	0.009121546
2693	-64.28321	-75.5596	11.27639	0.00924833	0.013731	0.01126893	0.2929716	0.000349975	0.119958	0.006479372	4.326999	0.0479257	0.186021	0.738038	0.028016	0.001019063	0.005904103
2694	-66.04737	-76.34237	10.29501	0.0111279	0.0231173	0.01603891	0.5419859	0.000349975	0.119958	0.006479372	4.326999	0.488936	0.166375	0.332083	0.0126059	0.0004079169	0.005904103
2695	-66.11675	-76.93867	10.82191	0.0135137	0.019036	0.01603891	0.2539947	0.000349975	0.119958	0.006479372	4.326999	0.64644	0.238879	0.0980146	0.0166668	0.0001346855	0.005904103
2696	-65.99755	-76.24074	10.24319	0.0135137	0.019036	0.01603891	0.2539947	0.000312441	0.146258	0.006759957	4.558048	0.175291	0.59658	0.210281	0.0178484	0.001237114	0.005904103
2697	-66.43488	-76.96535	10.53046	0.0128537	0.0181064	0.0152556	0.2539947	0.000396525	0.185619	0.008579207	4.558048	0.0564172	0.688803	0.242788	0.0119913	0.00268822	0.0012739
2698	-70.60332	-78.82275	8.219438	0.0253272	0.0356772	0.03006	0.2539947	0.000509142	0.238337	0.01101577	4.558048	0.0533247	0.651047	0.28619	0.00943898	0.00268822	0.0012739
2699	-68.32285	-79.50486	11.18202	0.0224153	0.0304404	0.02612147	0.2268564	0.00374753	0.104303	0.01977069	2.465722	0.0533247	0.651047	0.28619	0.00943898	0.00268822	0.0012739
2700	-66.93236	-77.18381	10.25145	0.0221518	0.0268932	0.02440766	0.1437782	0.00568833	0.158321	0.03000969	2.465722	0.0562105	0.686279	0.247561	0.00994978	0.00268822	0.0007461577
2701	-67.84947	-77.43216	9.582689	0.0265143	0.0327609	0.02947256	0.1568231	0.00586457	0.167656	0.03135655	2.485573	0.0556623	0.642804	0.231878	0.0696548	0.0008478399	0.0007461577
2702	-68.0732	-77.94926	9.876058	0.0265143	0.0327609	0.02947256	0.1568231	0.00741774	0.132552	0.03135655	2.137243	0.0499825	0.577213	0.310258	0.0625472	0.0005159193	0.003313412
2703	-65.17256	-77.33272	12.16017	0.0150278	0.0156722	0.01534662	0.03112813	0.00435429	0.0778091	0.01840662	2.137243	0.112302	0.0500744	0.697092	0.140532	0.002112609	0.01334882
2704	-65.07106	-75.53688	10.46582	0.0150278	0.0156722	0.01534662	0.03112813	0.00276923	0.124361	0.01855757	2.820369	0.0889395	0.0396575	0.552076	0.319327	0.003054751	0.01622005
2705	-65.12772	-75.46466	10.33693	0.0133179	0.0163657	0.01476332	0.152766	0.00276923	0.124361	0.01855757	2.820369	0.0935	0.041691	0.580385	0.284424	0.003054751	0.01622005
2706	-66.12328	-77.18622	11.06293	0.0133179	0.0163657	0.01476332	0.152766	0.00163438	0.210712	0.01855757	3.602152	0.177048	0.250427	0.0339512	0.538574	0.003054751	0.0008748724
2707	-63.74816	-77.50472	13.75655	0.0122797	0.0128283	0.01255098	0.03240018	0.00324556	0.0879156	0.01689186	2.445619	0.112289	0.268565	0.0367158	0.58243	0.003054751	0.0008748724
2708	-70.78615	-80.14222	9.356063	0.0116629	0.0135067	0.01255098	0.1088062	0.00742946	0.201249	0.03866744	2.445619	0.179477	0.476593	0.0651555	0.278774	0.01375004	0.0002626138
2709	-66.05696	-75.96972	9.912756	0.00715118	0.0220282	0.01255098	0.8339965	0.00720848	0.195263	0.03751733	2.445619	0.267148	0.239236	0.284612	0.209004	0.00153681	0.0002626138
2710	-66.49351	-78.79155	12.29804	0.00973254	0.0117489	0.01069328	0.1395727	0.00248752	0.067382	0.01294659	2.445619	0.278989	0.249839	0.252905	0.218267	0.00153681	0.01771557
2711	-65.25244	-77.44411	12.19167	0.00925591	0.0123539	0.01069328	0.2140176	0.00056216	0.0967066	0.007373237	3.815959	0.267825	0.42708	0.0955606	0.209534	0.00153681	0.005733081
2712	-66.64694	-76.73546	10.08852	0.00737425	0.0155061	0.01069328	0.5509654	0.000306676	0.177271	0.007373237	4.714411	0.293555	0.46811	0.182718	0.0556163	0.00153681	0.005733081
2713	-66.92565	-76.10539	9.179748	0.0148344	0.021589	0.01789585	0.2781615	0.000134624	0.146725	0.004444406	5.18453	0.564822	0.128799	0.199369	0.10701	0.00153681	0.005733081
