Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
13203	1	-79.93383	-80.77168	0.8378474	0.0195621	0.0472708	0.180437	0.819563
13204	0	-79.37544	-83.30517	3.929733	0.0145876	0.0291789	0.733499	0.266501
13205	1	-78.73697	-78.0941	-0.642868	0.0118359	0.0660436	0.475143	0.524857
13206	0	-78.36736	-80.03128	1.663926	0.0126611	0.0480091	0.862815	0.137185
13207	1	-80.15667	-84.21424	4.057577	0.00795387	0.0348589	0.211278	0.788722
13208	0	-78.46522	-80.12914	1.663926	0.0126611	0.0480091	0.44836	0.55164
13209	1	-79.16648	-82.89234	3.725857	0.0104286	0.0348589	0.408984	0.591016
13210	0	-78.5099	-81.02918	2.519276	0.0126611	0.0416279	0.76262	0.23738
13211	1	-78.92417	-82.66128	3.73711	0.0103446	0.0348589	0.882016	0.117984
13212	0	-78.43676	-79.22073	0.7839695	0.0126611	0.0545738	0.514353	0.485647
13213	1	-79.4583	-76.73627	-2.72203	0.0131533	0.0802374	0.781766	0.218234
13214	0	-79.52339	-80.0068	0.4834156	0.0187746	0.0507025	0.559888	0.440112
13215	1	-78.89994	-82.49125	3.591305	0.0131533	0.033138	0.790216	0.209784
13216	0	-80.2739	-76.83574	-3.438165	0.0187746	0.0799587	0.0193262	0.980674
13217	1	-78.47065	-79.45267	0.9820259	0.0131533	0.052604	0.347089	0.652911
13218	0	-80.638	-76.94375	-3.694254	0.0200551	0.0805887	0.717505	0.282495
13219	1	-78.70721	-81.56697	2.859763	0.0131533	0.0385955	0.590237	0.409763
13220	0	-80.63879	-76.94453	-3.694254	0.0200551	0.0805887	0.685438	0.314562
13221	1	-79.30345	-81.68272	2.379264	0.016738	0.0385955	0.55633	0.44367
13222	0	-80.65373	-76.95948	-3.694254	0.0200551	0.0805887	0.07835	0.92165
13223	1	-78.89739	-81.00118	2.103796	0.0160956	0.041293	0.955418	0.0445823
13224	0	-79.48868	-78.36795	-1.120728	0.018271	0.0631735	0.145464	0.854536
13225	1	-78.89739	-81.00118	2.103796	0.0160956	0.041293	0.955418	0.0445823
13226	0	-80.56351	-81.61364	1.050133	0.0212177	0.0440315	0.550391	0.449609
13227	1	-78.47792	-79.06265	0.584732	0.0135543	0.055167	0.509937	0.490063
13228	0	-80.26806	-77.69442	-2.573644	0.00906109	0.0832226	0.130288	0.869712
13229	1	-78.49808	-79.08529	0.587208	0.0135358	0.055167	0.367609	0.632391
13230	0	-79.20048	-80.19769	0.9972153	0.0172681	0.0483759	0.229	0.771
13231	1	-78.72803	-79.05506	0.3270239	0.0103178	0.0603261	0.558646	0.441354
13232	0	-79.21289	-80.21011	0.9972153	0.0172681	0.0483759	0.178183	0.821817
13233	1	-78.91985	-79.36137	0.4415264	0.00946355	0.0603261	0.665717	0.334283
13234	0	-78.42457	-80.11017	1.685606	0.0121325	0.0483759	0.610778	0.389222
13235	1	-78.94799	-79.38951	0.4415264	0.00946355	0.0603261	0.297532	0.702468
13236	0	-78.51116	-80.19677	1.685606	0.0121325	0.0483759	0.253164	0.746836
13237	1	-81.45923	-80.50338	-0.9558467	0.023984	0.0562305	0.469687	0.530313
13238	0	-79.77971	-84.51698	4.737268	0.0121325	0.0256096	0.453349	0.546651
13239	1	-78.81446	-79.79309	0.9786253	0.00955222	0.0562305	0.594662	0.405338
13240	0	-79.38039	-84.01022	4.629821	0.0129341	0.0256096	0.936348	0.0636524
13241	1	-78.88102	-79.85965	0.9786253	0.00955222	0.0562305	0.0248507	0.975149
13242	0	-78.50963	-78.39917	-0.1104597	0.0129341	0.0609736	0.944366	0.0556345
13243	1	-79.60004	-79.30466	-0.2953826	0.0190567	0.0562305	0.477299	0.522701
13244	0	-78.76005	-82.34769	3.587635	0.0127986	0.0335201	0.989526	0.010474
13245	1	-79.46792	-83.02636	3.558442	0.00872987	0.0378066	0.415194	0.584806
13246	0	-78.85663	-82.44427	3.587635	0.0127986	0.0335201	0.797968	0.202032
13247	1	-82.62743	-75.20146	-7.425969	0.0136724	0.114811	0.620458	0.379542
13248	0	-79.086	-83.17337	4.087373	0.0127986	0.0297919	0.836627	0.163373
13249	1	-78.67737	-80.56299	1.885621	0.0136381	0.0453781	0.0789703	0.92103
13250	0	-79.10756	-83.27995	4.172387	0.0121644	0.0297919	0.795521	0.204479
13251	1	-78.50461	-79.8587	1.354091	0.0136381	0.0493435	0.412106	0.587894
13252	0	-78.64021	-78.20551	-0.4346949	0.013071	0.0632555	0.244931	0.755069
13253	1	-78.42638	-79.21736	0.7909812	0.0136381	0.0535444	0.797254	0.202746
13254	0	-79.94862	-83.15178	3.203165	0.00743809	0.0417489	0.308349	0.691651
13255	1	-78.51775	-78.47815	-0.03960339	0.0136381	0.0597409	0.849602	0.150398
13256	0	-79.01979	-81.10845	2.088656	0.0157527	0.0417489	0.342241	0.657759
13257	1	-78.93589	-79.47685	0.540962	0.00930695	0.0597409	0.849602	0.150398
13258	0	-79.10877	-81.19743	2.088656	0.0157527	0.0417489	0.118415	0.881585
13259	1	-78.61845	-80.81865	2.200204	0.0101397	0.0465296	0.813566	0.186434
13260	0	-79.31237	-77.64385	-1.668516	0.0106609	0.0748703	0.0986464	0.901354
13261	1	-78.87989	-78.80719	-0.07269525	0.0101397	0.0634862	0.234218	0.765782
13262	0	-79.12302	-77.15216	-1.970861	0.0129165	0.0748703	0.769328	0.230672
13263	1	-78.87944	-78.80675	-0.07269525	0.0101397	0.0634862	0.241271	0.758729
13264	0	-79.04083	-81.59116	2.550328	0.0158926	0.0381648	0.758973	0.241027
13265	1	-78.88275	-78.81005	-0.07269525	0.0101397	0.0634862	0.189274	0.810726
13266	0	-78.98548	-82.4066	3.421126	0.00939614	0.0381648	0.937465	0.0625347
13267	1	-79.38554	-78.25194	-1.133599	0.0180544	0.0634862	0.776238	0.223762
13268	0	-79.15388	-82.58817	3.434293	0.0092979	0.0381648	0.608004	0.391996
13269	1	-79.31315	-79.45045	0.1372908	0.00857316	0.0634862	0.846769	0.153231
13270	0	-79.01736	-82.14694	3.129585	0.0115711	0.0381648	0.0518181	0.948182
13271	1	-79.03659	-79.04892	0.01232821	0.00950542	0.0634862	0.137446	0.862554
13272	0	-79.02963	-82.15921	3.129585	0.0115711	0.0381648	0.031608	0.968392
13273	1	-79.58532	-78.02097	-1.564349	0.00950542	0.0752487	0.426578	0.573422
13274	0	-78.89556	-82.02514	3.129585	0.0115711	0.0381648	0.266444	0.733556
13275	1	-80.14027	-76.09561	-4.044658	0.0145933	0.0886646	0.218414	0.781586
13276	0	-78.6764	-81.48338	2.806981	0.0127572	0.0393854	0.544396	0.455604
13277	1	-80.13312	-76.08846	-4.044658	0.0145933	0.0886646	0.919954	0.0800462
13278	0	-78.92059	-81.72757	2.806981	0.0127572	0.0393854	0.0370958	0.962904
13279	1	-78.59588	-79.58289	0.9870138	0.0145933	0.0511268	0.392535	0.607465
13280	0	-78.97315	-81.53883	2.565683	0.0145574	0.0393854	0.23006	0.76994
13281	1	-78.56646	-79.92664	1.360176	0.0145933	0.0483429	0.63811	0.36189
13282	0	-78.9016	-77.5335	-1.368105	0.0145574	0.0687326	0.844612	0.155388
13283	1	-78.53258	-78.45758	-0.07500065	0.0127984	0.0608447	0.63811	0.36189
13284	0	-80.04073	-79.43195	-0.6087823	0.020366	0.0572592	0.412917	0.587083
13285	1	-78.45596	-78.72224	0.2662758	0.0127984	0.0582987	0.797614	0.202386
13286	0	-79.30826	-79.01663	-0.2916254	0.0179999	0.0572592	0.395449	0.604551
13287	1	-78.46001	-78.87156	0.4115539	0.0117145	0.0582987	0.996608	0.00339225
13288	0	-78.97852	-79.89486	0.9163372	0.00898814	0.0572592	0.866336	0.133664
13289	1	-78.47	-78.88155	0.4115539	0.0117145	0.0582987	0.903786	0.0962141
13290	0	-79.83096	-79.30348	-0.5274762	0.0197594	0.0572592	0.453454	0.546546
13291	1	-78.77842	-78.69541	-0.08301009	0.0154041	0.0582987	0.148453	0.851547
13292	0	-80.72441	-76.66994	-4.054477	0.0197594	0.0835718	0.847726	0.152274
13293	1	-78.67567	-78.7365	0.06083167	0.0154041	0.0572256	0.855937	0.144063
13294	0	-82.76594	-74.98717	-7.778777	0.0170565	0.114059	0.508772	0.491228
13295	1	-78.69474	-78.75557	0.06083167	0.0154041	0.0572256	0.703158	0.296842
13296	0	-79.03274	-79.59833	0.5655826	0.0170565	0.0518076	0.56282	0.43718
13297	1	-79.23918	-77.08243	-2.156753	0.0151899	0.0739836	0.505424	0.494576
13298	0	-80.18634	-80.28897	0.1026272	0.0205103	0.0518076	0.0507461	0.949254
13299	1	-79.0788	-77.22778	-1.851022	0.0129091	0.0739836	0.58769	0.41231
13300	0	-78.42229	-79.6422	1.219909	0.012175	0.0518076	0.545489	0.454511
13301	1	-79.08118	-77.23016	-1.851022	0.0129091	0.0739836	0.516003	0.483997
13302	0	-78.37857	-79.59848	1.219909	0.012175	0.0518076	0.78705	0.21295
13303	1	-78.67728	-80.34121	1.663929	0.0139646	0.0467055	0.0500516	0.949948
13304	0	-78.65946	-82.02122	3.361762	0.012175	0.0358287	0.942799	0.0572007
13305	1	-79.6346	-76.53063	-3.103965	0.0139646	0.0822755	0.0885956	0.911404
13306	0	-78.42153	-80.39415	1.972619	0.012175	0.0461922	0.72497	0.27503
13307	1	-79.89333	-78.92861	-0.96472	0.00815458	0.0721261	0.0340537	0.965946
13308	0	-79.87844	-76.56119	-3.31725	0.012175	0.0856562	0.263361	0.736639
13309	1	-80.39555	-78.36377	-2.031777	0.00815458	0.0800867	0.336346	0.663654
13310	0	-79.87935	-76.5621	-3.31725	0.012175	0.0856562	0.148129	0.851871
13311	1	-79.43829	-83.353	3.914708	0.0149041	0.0289745	0.744196	0.255804
13312	0	-78.40878	-79.60094	1.192153	0.012175	0.0520147	0.621129	0.378871
13313	1	-79.13152	-82.74253	3.61101	0.0131413	0.033003	0.42114	0.57886
13314	0	-78.59078	-78.5476	-0.04317291	0.012175	0.0612306	0.180892	0.819108
13315	1	-79.29215	-82.90316	3.61101	0.0131413	0.033003	0.2029	0.7971
13316	0	-78.55347	-80.25518	1.70171	0.012175	0.0482132	0.0974727	0.902527
13317	1	-78.70194	-77.84491	-0.8570313	0.0131413	0.066336	0.910242	0.0897581
13318	0	-78.40259	-80.4317	2.029104	0.012175	0.0457708	0.820803	0.179197
13319	1	-78.88919	-77.9545	-0.9346829	0.0112959	0.0687606	0.649191	0.350809
13320	0	-78.44133	-80.44087	1.999541	0.0123956	0.0457708	0.665668	0.334332
13321	1	-80.90504	-78.50172	-2.403318	0.0222524	0.0687606	0.081978	0.918022
13322	0	-78.4605	-79.31541	0.8549074	0.0123956	0.0543101	0.349347	0.650653
13323	1	-80.83006	-81.3106	0.4805374	0.0222524	0.0472462	0.771247	0.228753
13324	0	-78.47351	-78.66853	0.1950227	0.0123956	0.059233	0.826275	0.173725
13325	1	-80.96887	-78.15273	-2.816135	0.0222524	0.0718404	0.623625	0.376375
13326	0	-79.3795	-83.26582	3.886323	0.0123956	0.0316948	0.217457	0.782543
13327	1	-79.57096	-78.54019	-1.030773	0.00893307	0.0718404	0.207364	0.792636
13328	0	-78.59994	-81.02537	2.425431	0.0134203	0.0415688	0.609397	0.390603
13329	1	-78.97574	-77.50494	-1.470799	0.0122158	0.0718404	0.604599	0.395401
13330	0	-81.0148	-84.95676	3.941967	0.018646	0.0250292	0.558456	0.441544
13331	1	-79.16467	-77.32027	-1.8444	0.0155743	0.071269	0.433508	0.566492
13332	0	-79.99405	-82.18286	2.188808	0.018646	0.0381083	0.321403	0.678597
13333	1	-79.78611	-83.43294	3.646833	0.0169278	0.0289493	0.948866	0.0511342
13334	0	-79.97171	-82.16051	2.188808	0.018646	0.0381083	0.370639	0.629361
13335	1	-81.03486	-85.36794	4.33308	0.0163712	0.0243862	0.0461364	0.953864
13336	0	-81.05938	-77.62707	-3.432312	0.0220157	0.0766739	0.995892	0.00410756
13337	1	-78.87075	-79.23651	0.3657565	0.0163712	0.0539837	0.569371	0.430629
13338	0	-79.82084	-79.19424	-0.6265945	0.01955	0.0582082	0.0065615	0.993439
13339	1	-78.5443	-79.6692	1.124895	0.0107078	0.0539837	0.613378	0.386622
13340	0	-79.41927	-80.32706	0.9077908	0.00810298	0.0582082	0.0065615	0.993439
13341	1	-79.28103	-76.92065	-2.360377	0.0138679	0.0768248	0.230104	0.769896
13342	0	-78.66688	-77.98827	-0.6786075	0.0138606	0.0642855	0.842414	0.157586
13343	1	-79.2152	-82.68702	3.471824	0.0117203	0.0354624	0.042873	0.957127
13344	0	-79.94929	-77.58353	-2.365763	0.0096033	0.0811296	0.118756	0.881244
13345	1	-78.89456	-82.49392	3.59936	0.0107688	0.0354624	0.726922	0.273078
13346	0	-79.62287	-77.03162	-2.591251	0.0112855	0.0811296	0.447996	0.552004
13347	1	-78.87438	-82.47374	3.59936	0.0107688	0.0354624	0.767484	0.232516
13348	0	-78.69903	-80.30581	1.606773	0.0144765	0.04662	0.182844	0.817156
13349	1	-79.2254	-82.9335	3.708104	0.00995757	0.0354624	0.411274	0.588726
13350	0	-78.78754	-80.71809	1.930547	0.014222	0.044459	0.0194895	0.98051
13351	1	-78.93352	-78.76284	-0.1706802	0.00995757	0.0643993	0.528205	0.471795
13352	0	-78.90217	-82.33365	3.431484	0.014222	0.0332616	0.972376	0.0276243
13353	1	-83.60098	-76.11571	-7.485277	0.00995757	0.118968	0.934363	0.0656372
13354	0	-80.64853	-85.62108	4.972542	0.00750762	0.0284792	0.696832	0.303168
13355	1	-78.98954	-81.50686	2.517323	0.00931911	0.0449844	0.326867	0.673133
13356	0	-78.40762	-79.36958	0.9619658	0.0130632	0.0528438	0.686548	0.313452
13357	1	-78.60171	-80.65945	2.057735	0.0115127	0.0462195	0.191013	0.808987
13358	0	-78.43524	-79.23913	0.8038898	0.0130632	0.054023	0.559681	0.440319
13359	1	-78.84252	-82.36679	3.524273	0.0115127	0.0352787	0.683849	0.316151
13360	0	-79.3253	-80.78564	1.460338	0.00816592	0.054023	0.280978	0.719022
13361	1	-78.64294	-80.637	1.994067	0.0127868	0.0454204	0.0416776	0.958322
13362	0	-78.7	-80.68425	1.984257	0.0141562	0.0441242	0.280978	0.719022
13363	1	-78.62487	-78.10449	-0.5203715	0.0127761	0.0641896	0.759216	0.240784
13364	0	-78.52462	-80.59315	2.06853	0.0135275	0.0441242	0.640253	0.359747
13365	1	-78.66142	-78.14105	-0.5203715	0.0127761	0.0641896	0.26889	0.73111
13366	0	-78.45228	-80.52081	2.06853	0.0135275	0.0441242	0.887198	0.112802
13367	1	-79.35718	-80.41528	1.058104	0.0181576	0.0470322	0.728996	0.271004
13368	0	-79.32734	-80.88207	1.554734	0.0173606	0.0441242	0.293866	0.706134
13369	1	-79.36125	-81.74381	2.382556	0.00827677	0.0470322	0.182143	0.817857
13370	0	-79.08288	-79.05971	-0.02316878	0.0173606	0.0558958	0.764085	0.235915
13371	1	-78.45089	-80.17632	1.725426	0.0131792	0.0470322	0.627722	0.372278
13372	0	-79.12423	-79.10106	-0.02316878	0.0173606	0.0558958	0.461335	0.538665
13373	1	-80.05705	-76.24169	-3.815363	0.0131792	0.0883682	0.821263	0.178737
13374	0	-79.14139	-79.11822	-0.02316878	0.0173606	0.0558958	0.339359	0.660641
13375	1	-78.8317	-82.4075	3.575795	0.0131792	0.0332279	0.913726	0.086274
13376	0	-78.71338	-78.85258	0.139199	0.01569	0.0563551	0.852771	0.147229
13377	1	-79.12256	-79.73523	0.6126696	0.0171382	0.0513747	0.213674	0.786326
13378	0	-78.82496	-78.20845	-0.6165105	0.01569	0.0619929	0.835805	0.164195
13379	1	-79.02763	-79.64029	0.6126696	0.0171382	0.0513747	0.715523	0.284477
13380	0	-79.77362	-81.87176	2.098148	0.00720757	0.0502231	0.849693	0.150307
13381	1	-78.99794	-79.61061	0.6126696	0.0171382	0.0513747	0.882465	0.117535
13382	0	-79.92815	-82.29655	2.368396	0.00720757	0.048207	0.0327427	0.967257
13383	1	-78.41577	-79.84143	1.425658	0.011073	0.0513747	0.997171	0.00282908
13384	0	-80.20723	-84.88569	4.678458	0.0088583	0.0293225	0.284381	0.715619
13385	1	-79.31169	-79.55777	0.2460736	0.00852543	0.0627223	0.69928	0.30072
13386	0	-79.80313	-83.56413	3.760998	0.0163988	0.0286265	0.732359	0.267641
13387	1	-80.02325	-78.02643	-1.99682	0.00890298	0.0790775	0.0998662	0.900134
13388	0	-79.57376	-84.15373	4.579976	0.010289	0.0286265	0.57452	0.42548
13389	1	-81.27679	-77.48957	-3.787221	0.0222599	0.0790775	0.158032	0.841968
13390	0	-78.78892	-77.94938	-0.8395455	0.0117772	0.0675697	0.742256	0.257744
13391	1	-79.00536	-78.86693	-0.1384298	0.0166511	0.0574652	0.181298	0.818702
13392	0	-78.82052	-77.74639	-1.074131	0.0135272	0.0675697	0.0205413	0.979459
13393	1	-79.29075	-78.99367	-0.2970859	0.0178347	0.0574652	0.196218	0.803782
13394	0	-80.11252	-76.2534	-3.859125	0.016278	0.0855958	0.0205413	0.979459
13395	1	-79.32723	-78.24938	-1.077844	0.0178347	0.0632899	0.734825	0.265175
13396	0	-79.42319	-82.2309	2.807711	0.016429	0.0357082	0.48418	0.51582
13397	1	-79.6235	-84.01323	4.389732	0.00866528	0.0316695	0.90434	0.09566
13398	0	-79.08691	-81.44614	2.359226	0.016429	0.039054	0.861029	0.138971
13399	1	-79.40764	-79.0949	-0.3127489	0.00866528	0.0667515	0.90434	0.09566
13400	0	-79.45073	-81.80996	2.359226	0.016429	0.039054	0.02447	0.97553
13401	1	-78.53264	-79.19284	0.6602054	0.0114442	0.056714	0.300963	0.699037
13402	0	-78.9516	-79.0829	0.1312955	0.0168839	0.0552201	0.840571	0.159429
13403	1	-78.79771	-78.8868	0.08909193	0.0157049	0.056714	0.272499	0.727501
13404	0	-80.17452	-79.8024	-0.3721214	0.0206395	0.0552201	0.156383	0.843617
13405	1	-79.52334	-80.66815	1.144811	0.00782889	0.056714	0.0963626	0.903637
13406	0	-78.81168	-81.26886	2.457189	0.0104841	0.044268	0.107292	0.892708
13407	1	-79.50625	-80.65106	1.144811	0.00782889	0.056714	0.31573	0.68427
13408	0	-79.29879	-79.24838	-0.05041917	0.008771	0.0646887	0.407518	0.592482
13409	1	-78.69972	-78.84882	0.1491026	0.0152572	0.056714	0.434754	0.565246
13410	0	-78.73223	-78.36933	-0.3628996	0.0111022	0.0646887	0.777879	0.222121
13411	1	-80.49253	-79.21269	-1.279832	0.0216151	0.0610164	0.623142	0.376858
13412	0	-78.65045	-78.10496	-0.5454957	0.0124644	0.0646887	0.664878	0.335122
13413	1	-83.10774	-81.02719	-2.080553	0.0275887	0.0610164	0.316904	0.683096
13414	0	-78.51008	-79.61388	1.103796	0.0123957	0.0524532	0.0590536	0.940946
13415	1	-80.22482	-80.9357	0.7108841	0.00676374	0.0610164	0.575084	0.424916
13416	0	-80.28411	-76.41837	-3.865748	0.0117026	0.0902206	0.22359	0.77641
13417	1	-78.61402	-78.68871	0.07469195	0.0115099	0.0610164	0.261932	0.738068
13418	0	-80.28264	-76.41689	-3.865748	0.0117026	0.0902206	0.978008	0.0219919
13419	1	-78.645	-80.87286	2.22786	0.0131562	0.0433068	0.277176	0.722824
13420	0	-79.87065	-84.27394	4.403287	0.0117128	0.0285208	0.100705	0.899295
13421	1	-81.13437	-75.69629	-5.438083	0.0131562	0.100497	0.511715	0.488285
13422	0	-79.0637	-79.05742	-0.006276679	0.0169883	0.0561421	0.256309	0.743691
13423	1	-78.47195	-79.38653	0.9145759	0.0132257	0.0530348	0.359993	0.640007
13424	0	-79.05068	-79.0444	-0.006276679	0.0169883	0.0561421	0.348621	0.651379
13425	1	-78.45814	-79.37271	0.9145759	0.0132257	0.0530348	0.438513	0.561487
13426	0	-78.68019	-79.90864	1.228448	0.00983302	0.0540859	0.862692	0.137308
13427	1	-78.36036	-79.90644	1.546077	0.0119813	0.0495681	0.901369	0.0986306
13428	0	-78.82117	-79.24609	0.4249265	0.0158275	0.0540859	0.200707	0.799293
13429	1	-78.54252	-80.0886	1.546077	0.0119813	0.0495681	0.0722857	0.927714
13430	0	-78.73656	-80.34593	1.609375	0.0158275	0.0452496	0.987553	0.0124473
13431	1	-78.39816	-79.85137	1.453214	0.0126741	0.0495681	0.680514	0.319486
13432	0	-78.85563	-78.8334	-0.02222825	0.0158275	0.0574218	0.0533049	0.946695
13433	1	-78.5564	-79.77824	1.221832	0.0144002	0.0495681	0.51718	0.48282
13434	0	-79.14093	-77.6333	-1.507627	0.0160601	0.0682708	0.0835585	0.916442
13435	1	-79.00921	-82.03777	3.028559	0.0137751	0.0367145	0.282126	0.717874
13436	0	-79.10755	-77.59992	-1.507627	0.0160601	0.0682708	0.641795	0.358205
13437	1	-79.41901	-83.63455	4.21554	0.0117521	0.0298822	0.388295	0.611705
13438	0	-79.07712	-79.31081	0.2336864	0.0169856	0.0543546	0.150612	0.849388
13439	1	-81.15563	-77.17322	-3.982413	0.00906591	0.0937277	0.380118	0.619882
13440	0	-78.79802	-79.9899	1.191883	0.00983713	0.0543546	0.0352057	0.964794
13441	1	-79.25298	-82.82328	3.570297	0.0104374	0.0360107	0.146963	0.853037
13442	0	-78.53922	-79.57324	1.034015	0.0110149	0.0543546	0.392297	0.607703
13443	1	-79.89673	-83.75278	3.856048	0.00830556	0.0360107	0.1957	0.8043
13444	0	-80.87443	-75.64889	-5.225545	0.0153051	0.0967626	0.28476	0.71524
13445	1	-81.31392	-86.83761	5.523691	0.0113742	0.020501	0.0489117	0.951088
13446	0	-81.62042	-75.81944	-5.800975	0.019598	0.0967626	0.849279	0.150721
13447	1	-79.55491	-81.24714	1.692232	0.0178397	0.0426193	0.196869	0.803131
13448	0	-81.20172	-76.14099	-5.060732	0.0195832	0.0912549	0.0438987	0.956101
13449	1	-79.1412	-82.05342	2.912229	0.00873817	0.0426193	0.710603	0.289397
13450	0	-79.68243	-82.58947	2.90704	0.0076144	0.0437817	0.581461	0.418539
13451	1	-80.45403	-79.75241	-0.7016165	0.00704281	0.071275	0.564497	0.435503
13452	0	-81.33493	-86.49449	5.159559	0.00714571	0.0274459	0.3407	0.6593
13453	1	-80.00655	-79.20023	-0.8063203	0.00782393	0.071275	0.464645	0.535355
13454	0	-80.14966	-85.16946	5.019804	0.00818832	0.0274459	0.971575	0.0284255
13455	1	-80.00466	-79.19834	-0.8063203	0.00782393	0.071275	0.193798	0.806202
13456	0	-78.78224	-82.3675	3.585259	0.0106876	0.0356488	0.971575	0.0284255
13457	1	-79.23169	-78.13556	-1.096129	0.00998599	0.071275	0.677934	0.322066
13458	0	-80.98111	-78.25971	-2.721395	0.00782344	0.0855626	0.849385	0.150615
13459	1	-78.9979	-78.40428	-0.5936189	0.0102024	0.0673097	0.521438	0.478562
13460	0	-78.63653	-80.68171	2.045181	0.0109237	0.0469022	0.218273	0.781727
13461	1	-81.26036	-78.9131	-2.347251	0.0232851	0.0673097	0.185299	0.814701
13462	0	-78.92947	-80.27576	1.346291	0.0161376	0.0469022	0.366394	0.633606
13463	1	-78.90524	-77.68521	-1.220031	0.0148757	0.0673097	0.427386	0.572614
13464	0	-78.92372	-80.1227	1.198986	0.0165399	0.0475988	0.700041	0.299959
13465	1	-78.76092	-80.62968	1.868751	0.0148757	0.0442664	0.376958	0.623042
13466	0	-78.87953	-80.1128	1.233266	0.0162842	0.0475988	0.641197	0.358803
13467	1	-78.71225	-80.581	1.868751	0.0148757	0.0442664	0.531922	0.468078
13468	0	-78.60029	-80.70664	2.106357	0.0118767	0.0454928	0.188725	0.811275
13469	1	-78.69751	-80.7761	2.078592	0.0133102	0.0442664	0.0629083	0.937092
13470	0	-78.7755	-80.37854	1.603042	0.0156316	0.0454928	0.670225	0.329775
13471	1	-81.06174	-86.32659	5.264851	0.00916931	0.0246368	0.0506865	0.949313
13472	0	-78.69896	-80.54908	1.850123	0.0137883	0.0454928	0.0418348	0.958165
13473	1	-80.59925	-85.8641	5.264851	0.00916931	0.0246368	0.328508	0.671492
13474	0	-80.49825	-75.87549	-4.622761	0.0141424	0.0934283	0.991861	0.00813851
13475	1	-80.59723	-85.81036	5.213129	0.00955517	0.0246368	0.234971	0.765029
13476	0	-79.17571	-77.04258	-2.133124	0.0141424	0.0748549	0.601395	0.398605
13477	1	-79.39296	-78.21848	-1.174486	0.00955517	0.0722904	0.860021	0.139979
13478	0	-79.34086	-77.01227	-2.328597	0.0156007	0.0748549	0.497998	0.502002
13479	1	-79.23827	-78.10411	-1.134161	0.0171016	0.0644431	0.0168332	0.983167
13480	0	-78.84357	-80.71742	1.873848	0.0156007	0.0435033	0.587058	0.412942
13481	1	-79.70266	-78.29627	-1.406391	0.0191325	0.0644431	0.882122	0.117878
13482	0	-78.96501	-77.70803	-1.256975	0.0156007	0.0668602	0.836624	0.163376
13483	1	-78.78163	-77.9613	-0.8203272	0.0147603	0.0644431	0.569253	0.430747
13484	0	-78.99295	-77.73597	-1.256975	0.0156007	0.0668602	0.406295	0.593705
13485	1	-78.67757	-77.97559	-0.7019749	0.0138774	0.0644431	0.788396	0.211604
13486	0	-78.75984	-79.06445	0.3046062	0.0156007	0.0552104	0.338917	0.661083
13487	1	-80.2599	-81.99729	1.737396	0.0202842	0.0398378	0.931456	0.0685443
13488	0	-79.08292	-79.18691	0.1039878	0.0170974	0.0552104	0.283523	0.716477
