Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
21123	-79.86595	-76.9332	-2.932747	0.0177145	0.0772483	0.330751	0.669249
21124	-79.00973	-79.89704	0.8873069	0.0168827	0.0495813	0.558408	0.441592
21125	-78.75624	-77.90966	-0.8465751	0.0124875	0.0669118	0.320693	0.679307
21126	-79.84295	-82.73603	2.893074	0.0175829	0.0339174	0.514014	0.485986
21127	-80.29218	-84.51005	4.217872	0.00769952	0.0339174	0.339091	0.660909
21128	-78.58502	-79.40534	0.8203198	0.010849	0.0561147	0.335896	0.664104
21129	-78.54399	-79.36431	0.8203198	0.010849	0.0561147	0.654678	0.345322
21130	-79.27668	-82.85647	3.579788	0.0125316	0.0338456	0.110137	0.889863
21131	-78.70912	-81.95971	3.250595	0.0125316	0.0363015	0.779741	0.220259
21132	-78.74811	-81.9987	3.250595	0.0125316	0.0363015	0.697027	0.302973
21133	-78.36661	-80.46964	2.103031	0.0125316	0.0448627	0.998559	0.00144064
21134	-78.67342	-77.97194	-0.7014797	0.0125316	0.0657852	0.933593	0.0664072
21135	-78.7646	-78.25041	-0.5141904	0.0111344	0.0657852	0.89968	0.10032
21136	-81.22921	-77.42393	-3.805276	0.00864413	0.0928279	0.443267	0.556733
21137	-81.16218	-77.33139	-3.830788	0.00883446	0.0928279	0.813508	0.186492
21138	-79.70751	-83.65788	3.950371	0.00849748	0.0351151	0.470414	0.529586
21139	-81.65193	-83.57293	1.921006	0.0228234	0.0359289	0.696019	0.303981
21140	-80.97002	-83.09311	2.123083	0.0213158	0.0359289	0.723443	0.276557
21141	-80.42277	-80.80446	0.3816882	0.0213158	0.0489202	0.702053	0.297947
21142	-79.05871	-80.07452	1.01581	0.0165851	0.0489202	0.078774	0.921226
21143	-78.52679	-81.38833	2.861547	0.011883	0.0398526	0.897328	0.102672
21144	-80.28151	-82.1652	1.883689	0.019737	0.0392937	0.371138	0.628862
21145	-79.519	-83.81798	4.298981	0.00913509	0.0318767	0.739962	0.260038
21146	-79.95708	-83.33226	3.375181	0.0160269	0.0318767	0.0345999	0.9654
21147	-78.45204	-80.10325	1.651217	0.0116605	0.0491044	0.553387	0.446613
21148	-78.49849	-79.87068	1.372186	0.0137422	0.0491044	0.487128	0.512872
21149	-78.45638	-79.38984	0.9334628	0.0137422	0.0523775	0.63412	0.36588
21150	-78.6533	-78.13569	-0.517612	0.0137422	0.0632029	0.467604	0.532396
21151	-78.85487	-81.67638	2.821514	0.0137422	0.038292	0.396383	0.603617
21152	-79.09972	-82.3784	3.27868	0.0103316	0.038292	0.174754	0.825246
21153	-82.51193	-81.27877	-1.233162	0.00500717	0.0772761	0.0131924	0.986808
21154	-82.58073	-81.34756	-1.233162	0.00500717	0.0772761	0.602832	0.397168
21155	-81.7932	-84.10964	2.316444	0.00500717	0.050795	0.214223	0.785777
21156	-79.04482	-83.04002	3.995195	0.0102609	0.0330173	0.884342	0.115658
21157	-78.881	-81.7871	2.906094	0.0101783	0.0412249	0.385081	0.614919
21158	-78.61897	-81.40585	2.786877	0.0110677	0.0412249	0.697772	0.302228
21159	-79.03755	-77.82005	-1.217501	0.0110677	0.0710988	0.452831	0.547169
21160	-78.50996	-78.61449	0.1045324	0.0121927	0.060111	0.724182	0.275818
21161	-78.72182	-79.06057	0.3387479	0.0104454	0.060111	0.305353	0.694647
21162	-80.25609	-83.50355	3.247467	0.0177562	0.0311002	0.320124	0.679876
21163	-78.88914	-82.58615	3.697018	0.013057	0.0324456	0.880591	0.119409
21164	-79.41652	-76.79076	-2.625761	0.013057	0.0796155	0.771017	0.228983
21165	-78.46432	-79.98781	1.523488	0.013057	0.0486608	0.465509	0.534491
21166	-78.95305	-77.43108	-1.521968	0.013057	0.0713809	0.365551	0.634449
21167	-79.27936	-77.34468	-1.934672	0.0161359	0.0713809	0.0479075	0.952092
21168	-78.93884	-77.53467	-1.40417	0.0121782	0.0713809	0.990636	0.0093644
21169	-78.9176	-82.60253	3.684931	0.0121782	0.0334146	0.691189	0.308811
21170	-78.55357	-81.61912	3.065543	0.0121782	0.0380354	0.97284	0.0271601
21171	-81.18074	-86.94735	5.766615	0.0121782	0.0178846	0.279963	0.720037
21172	-79.12278	-77.28167	-1.841103	0.0121782	0.0746405	0.878219	0.121781
21173	-79.63269	-76.75998	-2.87271	0.0121782	0.0823366	0.278891	0.721109
21174	-79.63291	-76.7602	-2.87271	0.0121782	0.0823366	0.26056	0.73944
21175	-79.20961	-83.25522	4.045601	0.0105068	0.0323953	0.590639	0.409361
21176	-78.47987	-79.56921	1.089339	0.0142972	0.0506595	0.803736	0.196264
21177	-81.40107	-75.47925	-5.921824	0.0140696	0.103193	0.644312	0.355688
21178	-81.97646	-76.67844	-5.298017	0.00941585	0.103193	0.639115	0.360885
21179	-79.07983	-82.50273	3.422898	0.00941585	0.0381318	0.6961	0.3039
21180	-78.91133	-79.39354	0.4822094	0.00941585	0.0600703	0.866093	0.133907
21181	-78.76179	-81.69946	2.937671	0.0143935	0.0367741	0.937295	0.062705
21182	-79.24558	-82.77155	3.52597	0.0100046	0.0367741	0.213526	0.786474
21183	-78.57047	-79.51653	0.9460639	0.0146925	0.0513332	0.585836	0.414164
21184	-78.81641	-81.34944	2.533032	0.0146925	0.0394939	0.620771	0.379229
21185	-78.57971	-78.41458	-0.1651381	0.0143674	0.0599481	0.918932	0.0810685
21186	-78.52803	-80.61049	2.08246	0.0143674	0.0431804	0.995611	0.00438906
21187	-78.77685	-77.84741	-0.929448	0.0143674	0.0656501	0.590633	0.409367
21188	-78.53048	-78.78218	0.2517004	0.0143674	0.0568384	0.8126	0.1874
21189	-78.51099	-78.82211	0.3111169	0.0139241	0.0568384	0.619188	0.380812
21190	-78.49343	-78.80454	0.3111169	0.0139241	0.0568384	0.754847	0.245153
21191	-78.53491	-78.84602	0.3111169	0.0139241	0.0568384	0.438277	0.561723
21192	-78.60994	-78.52684	-0.08309631	0.0145123	0.0591912	0.632791	0.367209
21193	-81.24768	-75.50018	-5.747493	0.0145123	0.101449	0.817562	0.182438
21194	-79.03049	-77.33378	-1.696711	0.0145123	0.0712293	0.41526	0.58474
21195	-78.56824	-79.52186	0.9536189	0.0145123	0.051457	0.471361	0.528639
21196	-82.02319	-86.82073	4.797531	0.0180768	0.0192157	0.290003	0.709997
21197	-81.43596	-86.23349	4.797531	0.0180768	0.0192157	0.752959	0.247041
21198	-83.62542	-91.18242	7.557	0.00807543	0.00863057	0.973296	0.026704
21199	-80.9455	-86.84897	5.903464	0.00807543	0.0209665	0.953526	0.0464738
21200	-80.70561	-86.49438	5.788771	0.00893108	0.0209665	0.74342	0.25658
21201	-79.14939	-81.69284	2.543445	0.00893108	0.0451776	0.198312	0.801688
21202	-78.98284	-81.52629	2.543445	0.00893108	0.0451776	0.801235	0.198765
21203	-80.31467	-81.26029	0.9456106	0.0208514	0.0451776	0.805856	0.194144
21204	-80.49945	-81.44506	0.9456106	0.0208514	0.0451776	0.0989724	0.901028
21205	-79.80439	-78.12979	-1.674605	0.0090529	0.0765237	0.0989724	0.901028
21206	-78.94743	-80.34754	1.400104	0.0090529	0.0535854	0.507965	0.492035
21207	-78.89091	-80.29101	1.400104	0.0090529	0.0535854	0.933255	0.0667453
21208	-80.33859	-80.85587	0.5172838	0.00666716	0.0625573	0.470982	0.529018
21209	-81.90061	-87.00808	5.107472	0.00615946	0.0288208	0.470982	0.529018
21210	-80.9356	-84.81806	3.882465	0.00615946	0.0379597	0.825902	0.174098
21211	-80.59108	-82.23317	1.642092	0.00615946	0.0546736	0.52826	0.47174
21212	-78.79292	-79.08319	0.2902739	0.0162444	0.0546736	0.932614	0.0673862
21213	-80.06438	-81.92947	1.86509	0.0195543	0.0396151	0.728667	0.271333
21214	-80.35341	-82.93153	2.578119	0.0195543	0.0342957	0.771029	0.228971
21215	-79.85567	-83.90286	4.04719	0.00859459	0.0342957	0.269045	0.730955
21216	-80.55336	-85.06004	4.506681	0.0155136	0.0239487	0.269045	0.730955
21217	-78.60795	-78.21217	-0.3957761	0.0133951	0.0626411	0.564128	0.435872
21218	-78.88127	-78.94446	0.06319567	0.00997099	0.0626411	0.35594	0.64406
21219	-78.89832	-80.91471	2.016386	0.0154035	0.0426371	0.395121	0.604879
21220	-78.94753	-77.8642	-1.083332	0.0154035	0.065762	0.0909468	0.909053
21221	-78.83662	-81.3694	2.532782	0.0144978	0.0396905	0.482114	0.517886
21222	-79.51622	-81.7047	2.188479	0.0170664	0.0396905	0.134278	0.865722
21223	-79.50635	-77.25257	-2.253776	0.0170664	0.0728311	0.392993	0.607007
21224	-79.1202	-77.65414	-1.466057	0.0111897	0.0728311	0.239328	0.760672
21225	-79.12443	-77.65837	-1.466057	0.0111897	0.0728311	0.0940853	0.905915
21226	-78.87166	-81.56199	2.690322	0.0109038	0.0421091	0.025589	0.974411
21227	-78.7972	-81.48752	2.690322	0.0109038	0.0421091	0.200961	0.799039
21228	-78.9622	-80.92736	1.965165	0.0163137	0.0421091	0.827174	0.172826
21229	-79.12199	-79.90431	0.7823241	0.0171188	0.0501284	0.269896	0.730104
21230	-80.34433	-76.1973	-4.147025	0.0171188	0.0869029	0.195241	0.804759
21231	-81.13904	-80.4528	-0.6862396	0.0230959	0.0551072	0.0944666	0.905533
21232	-78.96565	-77.44143	-1.524219	0.0139224	0.0705323	0.0548247	0.945175
21233	-79.20306	-82.50649	3.30343	0.0139224	0.0345165	0.240802	0.759198
21234	-78.87771	-81.77671	2.899009	0.0109099	0.0405461	0.179857	0.820143
21235	-78.89864	-78.16536	-0.7332746	0.0109099	0.0676441	0.377496	0.622504
21236	-78.6892	-78.46452	-0.2246729	0.0144699	0.0602898	0.0579438	0.942056
21237	-78.61353	-78.38886	-0.2246729	0.0144699	0.0602898	0.777998	0.222002
21238	-78.53039	-78.6658	0.1354067	0.0117836	0.0602898	0.750346	0.249654
21239	-78.51576	-80.44984	1.934088	0.0111983	0.0474564	0.519063	0.480937
21240	-80.99141	-81.40807	0.4166608	0.0225187	0.0474564	0.508172	0.491828
21241	-78.39583	-79.7709	1.375062	0.0120356	0.0507896	0.705945	0.294055
21242	-78.52886	-79.90392	1.375062	0.0120356	0.0507896	0.0585569	0.941443
21243	-79.2476	-82.75736	3.509758	0.0149183	0.0319814	0.679599	0.320401
21244	-79.60244	-83.1122	3.509758	0.0149183	0.0319814	0.177447	0.822553
21245	-78.60256	-79.73887	1.136312	0.0142245	0.0503818	0.177447	0.822553
21246	-78.93361	-77.49901	-1.434605	0.0142245	0.0695617	0.31624	0.68376
21247	-78.80352	-77.75092	-1.052599	0.0142245	0.0667118	0.568952	0.431048
21248	-78.91902	-78.38112	-0.5378987	0.0103847	0.0667118	0.903588	0.0964125
21249	-78.66408	-79.05379	0.3897106	0.0103847	0.0597915	0.98569	0.0143101
21250	-80.7379	-76.6663	-4.071604	0.0103847	0.0930743	0.975688	0.0243117
21251	-81.47164	-76.0917	-5.379942	0.0201453	0.0930743	0.980087	0.0199133
21252	-80.4541	-75.97022	-4.483882	0.0134604	0.0930743	0.0604566	0.939543
21253	-79.79922	-83.85883	4.05961	0.00837117	0.0344264	0.49515	0.50485
21254	-78.80992	-77.77133	-1.038595	0.0144127	0.0664191	0.580612	0.419388
21255	-81.03193	-77.19753	-3.8344	0.0213428	0.0803465	0.174483	0.825517
21256	-79.51401	-76.96452	-2.549499	0.0117571	0.0803465	0.925986	0.0740142
21257	-79.59169	-78.481	-1.110695	0.00894572	0.072424	0.925986	0.0740142
21258	-78.40688	-78.8637	0.4568118	0.0128582	0.0568174	0.974084	0.025916
21259	-78.53306	-78.98987	0.4568118	0.0128582	0.0568174	0.0137559	0.986244
21260	-79.94824	-79.45491	-0.493323	0.0199465	0.0568174	0.0137559	0.986244
21261	-78.54275	-80.12994	1.587194	0.0122532	0.0489894	0.0799862	0.920014
21262	-78.542	-80.12124	1.579233	0.0123126	0.0489894	0.0799862	0.920014
21263	-78.8717	-77.64954	-1.222164	0.013989	0.0682123	0.0799862	0.920014
21264	-78.61834	-78.53184	-0.08649238	0.013989	0.0597398	0.167718	0.832282
21265	-79.42106	-80.1298	0.7087428	0.00805631	0.0597398	0.843348	0.156652
21266	-79.69193	-79.41155	-0.2803849	0.00805631	0.067119	0.508676	0.491324
21267	-79.69672	-79.41634	-0.2803849	0.00805631	0.067119	0.118615	0.881385
21268	-79.83531	-77.4831	-2.352215	0.0185853	0.0720465	0.308223	0.691777
21269	-79.8338	-77.48159	-2.352215	0.0185853	0.0720465	0.341294	0.658706
21270	-81.25337	-80.41345	-0.8399204	0.00607792	0.0732717	0.154858	0.845142
21271	-78.50124	-79.41076	0.9095102	0.0111933	0.055105	0.562693	0.437307
21272	-79.73426	-76.7686	-2.965661	0.0166848	0.0785235	0.0364968	0.963503
21273	-79.35558	-76.97826	-2.377317	0.0122955	0.0785235	0.975554	0.0244459
21274	-79.99323	-78.07234	-1.920894	0.00889047	0.0785235	0.749317	0.250683
21275	-79.36983	-83.39005	4.020218	0.0110674	0.0320241	0.293006	0.706994
21276	-79.62649	-78.02277	-1.603715	0.00942756	0.0756202	0.998481	0.00151892
21277	-79.8979	-77.74885	-2.149049	0.00942756	0.0796886	0.834166	0.165834
21278	-81.03671	-82.27147	1.234759	0.00571334	0.0581585	0.466229	0.533771
21279	-80.53616	-81.69573	1.159572	0.00627425	0.0581585	0.381784	0.618216
21280	-78.75931	-79.45186	0.6925488	0.00975839	0.0581585	0.975024	0.0249755
21281	-79.24955	-80.2125	0.9629498	0.0173618	0.0485378	0.113736	0.886264
21282	-80.05143	-76.19143	-3.860007	0.0137384	0.088142	0.399655	0.600345
21283	-78.66017	-80.72882	2.068659	0.0103179	0.0473328	0.455948	0.544052
21284	-80.95435	-75.66236	-5.291994	0.0164702	0.0960932	0.455948	0.544052
21285	-78.92832	-78.45195	-0.4763725	0.0164702	0.0601672	0.855563	0.144437
21286	-81.30284	-75.48274	-5.820096	0.0164702	0.100033	0.22522	0.77478
21287	-79.03943	-80.53543	1.496006	0.0164702	0.0454526	0.367705	0.632295
21288	-79.23993	-80.63777	1.397843	0.0172026	0.0454526	0.299191	0.700809
21289	-79.47153	-77.31335	-2.158187	0.0172026	0.0719817	0.965542	0.0344578
21290	-79.01821	-78.99934	-0.0188778	0.0172026	0.0560218	0.965542	0.0344578
21291	-78.81277	-78.98611	0.1733335	0.0157686	0.0560218	0.214564	0.785436
21292	-79.8283	-82.23194	2.40364	0.00720257	0.0479491	0.63489	0.36511
21293	-78.65339	-80.00568	1.352293	0.0150459	0.0479491	0.574304	0.425696
21294	-78.6889	-78.31441	-0.374492	0.0147503	0.0611271	0.558794	0.441206
21295	-78.92517	-79.25346	0.3282865	0.00950734	0.0611271	0.738683	0.261317
21296	-78.73697	-78.31478	-0.4221952	0.0151062	0.0611271	0.561855	0.438145
21297	-81.71554	-86.9037	5.188161	0.0151062	0.0192721	0.0621529	0.937847
21298	-80.66586	-85.71136	5.045507	0.0161704	0.0192721	0.930437	0.069563
21299	-78.49939	-79.5048	1.005406	0.0109124	0.0546705	0.776392	0.223608
21300	-78.53686	-79.54227	1.005406	0.0109124	0.0546705	0.512207	0.487793
21301	-78.37561	-79.14596	0.7703503	0.0126659	0.0546705	0.933814	0.0661857
21302	-78.56271	-78.28105	-0.2816534	0.0126659	0.0625188	0.834783	0.165217
21303	-78.51413	-79.68536	1.171228	0.0145978	0.049748	0.834783	0.165217
21304	-78.66886	-78.68722	0.01836127	0.0145978	0.0583488	0.103707	0.896293
21305	-78.53697	-79.49091	0.9539381	0.0145978	0.0513691	0.695187	0.304813
21306	-78.54369	-79.49763	0.9539381	0.0145978	0.0513691	0.659314	0.340686
21307	-78.99586	-81.18245	2.186587	0.0157685	0.0410024	0.494753	0.505247
21308	-78.84609	-81.03268	2.186587	0.0157685	0.0410024	0.923461	0.0765392
21309	-78.61311	-80.14622	1.533107	0.0145867	0.0470594	0.516873	0.483127
21310	-79.2944	-81.70364	2.409247	0.00805042	0.0470594	0.970573	0.0294269
21311	-80.09392	-80.83547	0.7415513	0.0204919	0.0470594	0.962936	0.0370638
21312	-78.56163	-78.34166	-0.2199677	0.0129452	0.0617793	0.626641	0.373359
21313	-79.34872	-78.44653	-0.9021837	0.0180348	0.0617793	0.691669	0.308331
21314	-78.65188	-78.67951	0.02763145	0.0110981	0.0617793	0.532937	0.467063
21315	-78.66445	-78.69209	0.02763145	0.0110981	0.0617793	0.379737	0.620263
21316	-79.77752	-76.96243	-2.815083	0.0110981	0.0829869	0.969777	0.0302227
21317	-78.4709	-80.08306	1.61216	0.0110981	0.0499583	0.67495	0.32505
21318	-78.39293	-79.53878	1.145858	0.0120207	0.0525144	0.749286	0.250714
21319	-78.58223	-81.47887	2.896635	0.0120207	0.0394531	0.773299	0.226701
21320	-78.72867	-78.12634	-0.6023246	0.0120207	0.0655564	0.162386	0.837614
21321	-79.72131	-79.28652	-0.4347904	0.0192423	0.0570849	0.00711696	0.992883
21322	-80.9999	-79.49329	-1.50661	0.022923	0.0614003	0.643388	0.356612
21323	-78.69203	-78.2827	-0.4093311	0.014737	0.0614003	0.577373	0.422627
21324	-78.63328	-80.39697	1.763691	0.014737	0.0451889	0.654571	0.345429
21325	-78.88373	-80.6086	1.724866	0.00954231	0.0506732	0.0489484	0.951052
21326	-79.70272	-76.59023	-3.112489	0.0159169	0.0803868	0.587544	0.412456
21327	-79.70694	-76.59446	-3.112489	0.0159169	0.0803868	0.40849	0.59151
21328	-78.92853	-77.48004	-1.448496	0.0127534	0.0711363	0.607831	0.392169
21329	-78.53319	-79.05624	0.5230545	0.0138114	0.05537	0.28236	0.71764
21330	-78.8798	-80.33345	1.453644	0.00934109	0.0528978	0.334747	0.665253
21331	-78.84029	-80.58482	1.744535	0.00927404	0.0507947	0.693407	0.306593
21332	-79.09323	-78.06338	-1.02985	0.0104592	0.0703073	0.387152	0.612848
21333	-78.7871	-81.52376	2.736661	0.0102435	0.0424237	0.480029	0.519971
21334	-78.7044	-81.52392	2.81952	0.0102435	0.0418055	0.774995	0.225005
21335	-78.90833	-81.72785	2.81952	0.0102435	0.0418055	0.225136	0.774864
21336	-78.99704	-81.43975	2.442708	0.0152369	0.0396233	0.389782	0.610218
21337	-79.30243	-80.56033	1.257898	0.0179441	0.0457552	0.805239	0.194761
21338	-79.35544	-80.56254	1.207104	0.0179441	0.0461341	0.558789	0.441211
21339	-79.08357	-82.51455	3.430981	0.0140075	0.0334798	0.558789	0.441211
21340	-79.92387	-76.253	-3.670868	0.0144496	0.0860197	0.625327	0.374673
21341	-79.91956	-76.24869	-3.670868	0.0144496	0.0860197	0.959379	0.0406212
21342	-80.23725	-76.24401	-3.993231	0.0168546	0.0860197	0.0424402	0.95756
21343	-79.89904	-76.28331	-3.615727	0.0140383	0.0860197	0.585488	0.414512
21344	-79.31146	-83.33991	4.028448	0.0140383	0.0289918	0.73735	0.26265
21345	-81.03828	-75.62444	-5.413833	0.0140383	0.0994341	0.279427	0.720573
21346	-81.22778	-76.22608	-5.001696	0.0109636	0.0994341	0.709473	0.290527
21347	-80.16094	-83.70079	3.539852	0.00704598	0.0396292	0.719209	0.280791
21348	-79.93568	-81.14593	1.210254	0.00704598	0.0570087	0.795191	0.204809
21349	-79.96452	-81.17478	1.210254	0.00704598	0.0570087	0.201821	0.798179
21350	-79.92904	-81.13929	1.210254	0.00704598	0.0570087	0.934149	0.0658506
21351	-79.25478	-79.00573	-0.2490472	0.0179328	0.0570087	0.659924	0.340076
21352	-78.58578	-78.35562	-0.2301542	0.0122454	0.0625551	0.633618	0.366382
21353	-78.85653	-77.67094	-1.185594	0.0122454	0.069683	0.852338	0.147662
21354	-80.56206	-83.54771	2.985645	0.0063596	0.0444501	0.486817	0.513183
21355	-81.94236	-79.35711	-2.585248	0.0063596	0.0860107	0.764417	0.235583
21356	-81.90665	-79.3214	-2.585248	0.0063596	0.0860107	0.114561	0.885439
21357	-80.64539	-80.87612	0.2307267	0.0063596	0.0650027	0.191031	0.808969
21358	-79.23792	-79.11668	-0.1212411	0.00898539	0.0650027	0.337626	0.662374
21359	-79.07565	-79.65942	0.5837705	0.00898539	0.0597431	0.365333	0.634667
21360	-78.95035	-79.98467	1.034316	0.00898539	0.0563818	0.987647	0.0123534
21361	-78.41587	-79.03893	0.6230563	0.0120535	0.0563818	0.888645	0.111355
21362	-78.48541	-78.82967	0.3442606	0.0141334	0.0563818	0.914606	0.085394
21363	-78.48158	-79.04641	0.5648289	0.0124879	0.0563818	0.324922	0.675078
21364	-78.89815	-79.88671	0.9885591	0.00932674	0.0563818	0.437878	0.562122
21365	-78.85362	-80.72573	1.872107	0.00932674	0.0497903	0.549593	0.450407
21366	-79.27856	-80.01459	0.7360228	0.0178023	0.0497903	0.407559	0.592441
21367	-78.59618	-80.46013	1.863949	0.0125099	0.046668	0.0614499	0.93855
21368	-79.37322	-81.66732	2.294108	0.0163325	0.0396363	0.0614499	0.93855
21369	-79.03114	-81.29096	2.259822	0.0163325	0.0398921	0.860565	0.139435
21370	-80.01706	-84.19075	4.173692	0.0163325	0.025614	0.814356	0.185644
21371	-80.26366	-81.26369	1.000032	0.0207785	0.0448445	0.943175	0.0568249
21372	-79.9821	-85.45288	5.470782	0.0120303	0.0202395	0.9302	0.0698005
21373	-78.83766	-79.48425	0.6465962	0.0162695	0.0519902	0.637533	0.362467
21374	-79.59497	-82.19367	2.598698	0.0175727	0.0361237	0.720136	0.279864
21375	-78.64138	-81.96038	3.318999	0.0119183	0.0364045	0.940983	0.0590169
21376	-78.65492	-79.06258	0.4076629	0.0146431	0.0553992	0.0701826	0.929817
21377	-79.40542	-83.34953	3.944113	0.0133339	0.0303254	0.368623	0.631377
21378	-79.02771	-82.67581	3.648107	0.0133339	0.0325337	0.65525	0.34475
21379	-81.16669	-75.65685	-5.509841	0.0133339	0.100855	0.0253447	0.974655
21380	-79.45447	-77.10072	-2.353747	0.0166341	0.0740091	0.936708	0.0632921
21381	-80.25641	-79.10641	-1.150003	0.0076538	0.0740091	0.953416	0.0465844
21382	-79.23929	-80.52845	1.289164	0.0174164	0.0460496	0.445032	0.554968
21383	-79.95544	-80.94136	0.9859169	0.0196787	0.0460496	0.400169	0.599831
21384	-81.78773	-86.1289	4.341165	0.0196787	0.0210184	0.749527	0.250473
21385	-80.70152	-84.56936	3.867842	0.0178364	0.0263918	0.416361	0.583639
21386	-80.30927	-84.17711	3.867842	0.0178364	0.0263918	0.927986	0.0720139
21387	-80.37625	-84.24409	3.867842	0.0178364	0.0263918	0.825826	0.174174
21388	-80.15664	-85.28499	5.128346	0.00843267	0.0263918	0.922685	0.0773151
21389	-79.50189	-84.19959	4.697695	0.0116455	0.0263918	0.690721	0.309279
21390	-79.3136	-84.0113	4.697695	0.0116455	0.0263918	0.945175	0.0548249
21391	-79.58422	-76.58529	-2.998936	0.0136124	0.0818441	0.392507	0.607493
21392	-78.42362	-79.05173	0.6281033	0.0136124	0.0547853	0.880691	0.119309
21393	-81.63897	-79.69898	-1.939987	0.0244228	0.0631337	0.619771	0.380229
21394	-81.63072	-79.69073	-1.939987	0.0244228	0.0631337	0.73372	0.26628
21395	-79.9497	-77.86342	-2.086279	0.0194626	0.0691853	0.772363	0.227637
21396	-79.07794	-77.50926	-1.568673	0.0156011	0.0691853	0.462396	0.537604
21397	-79.06167	-77.493	-1.568673	0.0156011	0.0691853	0.758848	0.241152
21398	-78.47479	-78.6095	0.134704	0.0125505	0.0595282	0.870658	0.129342
21399	-78.42137	-79.1897	0.76833	0.0125505	0.0548011	0.625775	0.374225
21400	-78.3689	-79.13723	0.76833	0.0125505	0.0548011	0.98911	0.0108897
21401	-78.48106	-79.32546	0.8443983	0.011983	0.0548011	0.299286	0.700714
21402	-79.83285	-78.89135	-0.9414951	0.00825892	0.0718485	0.762445	0.237555
21403	-79.48506	-82.31537	2.830314	0.00825892	0.0437096	0.152646	0.847354
21404	-79.16367	-80.84633	1.682654	0.0168208	0.0437096	0.41252	0.58748
21405	-79.97317	-84.79339	4.820216	0.0100901	0.0270331	0.36903	0.63097
21406	-81.53187	-87.69871	6.166844	0.0100901	0.0169868	0.331138	0.668862
21407	-79.2117	-77.10804	-2.103657	0.0125964	0.0761811	0.437945	0.562055
21408	-78.57377	-80.83923	2.265456	0.0125964	0.0435862	0.402713	0.597287
21409	-78.46737	-79.17481	0.7074415	0.0121591	0.0556467	0.402713	0.597287
21410	-78.45636	-78.93674	0.4803859	0.013853	0.0556467	0.858351	0.141649
21411	-80.70304	-76.74196	-3.961079	0.0197989	0.0828355	0.273465	0.726535
21412	-79.79423	-78.83616	-0.9580671	0.00835186	0.0718792	0.579422	0.420578
21413	-79.79365	-78.83558	-0.9580671	0.00835186	0.0718792	0.979001	0.0209985
21414	-80.20616	-77.69931	-2.506845	0.0199062	0.0718792	0.230366	0.769634
21415	-78.74555	-77.79264	-0.9529065	0.0134876	0.0667049	0.660435	0.339565
21416	-79.17587	-77.78645	-1.389418	0.0167441	0.0667049	0.736277	0.263723
21417	-79.21268	-77.82326	-1.389418	0.0167441	0.0667049	0.184007	0.815993
21418	-79.0953	-80.09703	1.001726	0.0167441	0.0488663	0.0852982	0.914702
21419	-78.89848	-79.9002	1.001726	0.0167441	0.0488663	0.971442	0.0285584
21420	-78.52195	-80.17398	1.652025	0.0118927	0.0488663	0.212675	0.787325
21421	-80.16285	-80.62888	0.4660303	0.0207406	0.0488663	0.910139	0.0898606
21422	-80.16745	-78.88051	-1.286935	0.0207406	0.0619439	0.890717	0.109283
21423	-78.68327	-79.84124	1.157968	0.0156676	0.0487771	0.890717	0.109283
21424	-79.69786	-81.97632	2.27846	0.0073084	0.0487771	0.972666	0.0273343
21425	-78.97948	-81.55036	2.570879	0.0159487	0.0379553	0.972666	0.0273343
21426	-79.26831	-81.83919	2.570879	0.0159487	0.0379553	0.301417	0.698583
21427	-78.85905	-79.31135	0.4523015	0.0159487	0.0537605	0.118406	0.881594
21428	-79.70318	-81.29795	1.594769	0.00742555	0.0537605	0.292778	0.707222
21429	-79.10109	-81.18007	2.078979	0.00864908	0.0489246	0.514615	0.485385
21430	-79.06372	-81.41583	2.352116	0.00864908	0.046887	0.80332	0.19668
21431	-78.80717	-80.26428	1.45711	0.0153261	0.046887	0.236194	0.763806
21432	-78.892	-80.1953	1.303303	0.0164735	0.046887	0.817082	0.182918
21433	-79.05182	-80.55119	1.499369	0.0164735	0.0454242	0.330616	0.669384
21434	-78.49962	-80.65355	2.153929	0.0115903	0.0454242	0.58116	0.41884
21435	-78.55036	-78.61018	0.05982717	0.0115903	0.0610469	0.912844	0.0871557
21436	-80.25612	-78.02288	-2.233238	0.0203697	0.0693745	0.391761	0.608239
21437	-80.2447	-78.01146	-2.233238	0.0203697	0.0693745	0.605958	0.394042
21438	-78.83259	-77.60039	-1.232201	0.0129017	0.0693745	0.860501	0.139499
21439	-78.85178	-77.61958	-1.232201	0.0129017	0.0693745	0.46836	0.53164
21440	-78.73706	-77.86957	-0.8674917	0.0129017	0.0666536	0.46836	0.53164
21441	-78.80072	-78.15879	-0.6419294	0.0112189	0.0666536	0.721496	0.278504
21442	-78.79038	-78.14845	-0.6419294	0.0112189	0.0666536	0.917582	0.0824182
21443	-79.14014	-83.08755	3.947414	0.0112189	0.0324157	0.537553	0.462447
21444	-80.28951	-77.05956	-3.229949	0.0100712	0.0871088	0.040035	0.959965
21445	-81.61665	-76.78952	-4.827133	0.0219866	0.0871088	0.254911	0.745089
21446	-82.42923	-79.76583	-2.663399	0.00584451	0.0871088	0.341317	0.658683
21447	-78.98588	-78.79992	-0.1859557	0.00972235	0.0647485	0.871276	0.128724
21448	-79.36312	-83.17112	3.808003	0.0131023	0.0315724	0.267868	0.732132
