Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
1340	0	-230.8325	-228.3596	-2.472903	1	0	1	1	0.01725804	0.01725804	0.00435629	0.0380464	0.09670342	0.09670342	0.03747605	0.03747605	0.0650994	0.0985005	0.660567	0.175833
1341	1	-227.0929	-226.7484	-0.3445124	0	0	1	1	0.02475421	0.006846188	0.004358775	0.03621937	0.09730151	0.09730151	0.04502347	0.04502347	0.832396	0.000977779	0.151141	0.0154853
1342	0	-232.033	-231.7565	-0.2765178	1	0	1	1	0.03135452	0.03135452	0.00435629	0.0380464	0.06622123	0.06622123	0.03747605	0.03747605	0.185141	0.362296	0.128232	0.324332
1343	1	-228.5126	-226.2838	-2.22878	1	0	1	1	0.02475421	0.02475421	0.001366414	0.03621937	0.09730151	0.09730151	0.03237746	0.03237746	0.832396	0.000977779	0.151141	0.0154853
1344	0	-229.1799	-224.5251	-4.654799	1	0	1	1	0.03135452	0.03135452	0.001818183	0.0380464	0.1118735	0.1118735	0.02702522	0.02702522	0.263516	0.515667	0.182516	0.0383011
1345	1	-226.5379	-226.4905	-0.04739369	0	0	1	1	0.02709389	0.01540098	0.001103009	0.03901008	0.09730151	0.09730151	0.03237746	0.03237746	0.901123	0.00105851	0.0810542	0.0167638
1346	0	-227.9844	-229.9324	1.947972	0	0	1	1	0.03643351	0.005837801	0.001437661	0.0380464	0.08862029	0.08862029	0.02702522	0.02702522	0.163903	0.323249	0.114411	0.398436
1347	1	-231.1967	-230.0082	-1.188504	1	0	1	1	0.02281499	0.02281499	0.00631747	0.02901512	0.07449035	0.07449035	0.05162026	0.05162026	0.744739	0.0166456	0.224662	0.0139535
1348	0	-231.1685	-229.7382	-1.430289	1	0	1	1	0.03900932	0.03900932	0.00447878	0.02710114	0.08844751	0.08844751	0.02702522	0.02702522	0.0709721	0.139971	0.155592	0.633465
1349	1	-229.6788	-231.6689	1.99016	1	0	1	1	0.02812395	0.02812395	0.003120535	0.02391026	0.08212084	0.08212084	0.02326878	0.02326878	0.653262	0.0226108	0.305173	0.0189539
1350	0	-230.6598	-224.0751	-6.58468	1	0	1	1	0.03900932	0.03900932	0.004424158	0.02710114	0.1135759	0.1135759	0.04040476	0.04040476	0.0730117	0.115255	0.160064	0.65167
1351	1	-230.2451	-232.0814	1.836302	1	0	1	1	0.01882269	0.01882269	0.003120535	0.02391026	0.08658887	0.08658887	0.02924983	0.02924983	0.161852	0.0468932	0.751946	0.0393091
1352	0	-230.8224	-223.0512	-7.771207	1	0	1	1	0.03900932	0.03900932	0.00194275	0.02710114	0.1249092	0.1249092	0.04040476	0.04040476	0.0481845	0.076063	0.239673	0.636079
1353	1	-227.7423	-229.5626	1.820335	0	0	1	1	0.02105281	0.005802351	0.003352632	0.02391026	0.09039286	0.09039286	0.05384217	0.05384217	0.161852	0.0468932	0.751946	0.0393091
1354	0	-231.0289	-222.6956	-8.333278	1	0	1	1	0.02621044	0.02621044	0.002655764	0.03268064	0.0981203	0.0981203	0.07789326	0.07789326	0.0481845	0.076063	0.239673	0.636079
1355	1	-230.4563	-229.0136	-1.442772	1	0	1	1	0.02143391	0.02143391	0.003352632	0.02804811	0.07667944	0.07667944	0.056641	0.056641	0.297111	0.0860817	0.544648	0.0721595
1356	0	-231.4231	-222.4175	-9.005584	1	0	1	1	0.02621044	0.02621044	0.001749098	0.03503071	0.0981203	0.0981203	0.08146546	0.08146546	0.0228402	0.197067	0.113609	0.666484
1357	1	-230.9137	-227.1433	-3.770462	1	0	1	1	0.01665463	0.01665463	0.003352632	0.02804811	0.098824	0.098824	0.056641	0.056641	0.372293	0.107864	0.174798	0.345045
1358	0	-233.3707	-223.8939	-9.476752	0	0	1	1	0.03487628	0.04035257	0.006067575	0.04290042	0.08292777	0.08292777	0.07550824	0.07550824	0.0617872	0.533106	0.307334	0.0977729
1359	1	-231.7139	-227.7994	-3.9145	1	0	1	1	0.01665463	0.01665463	0.003352632	0.04911244	0.098824	0.098824	0.03665125	0.03665125	0.360177	0.114901	0.169109	0.355813
1360	0	-231.8729	-233.6932	1.820307	1	0	1	1	0.01966255	0.01966255	0.005510882	0.01826427	0.07632705	0.07632705	0.04204678	0.04204678	0.0263846	0.612334	0.274086	0.0871956
1361	1	-231.3893	-226.7302	-4.659105	1	0	1	1	0.03015933	0.03015933	0.005594058	0.04911244	0.098824	0.098824	0.02646011	0.02646011	0.467909	0.149268	0.219691	0.163131
1362	0	-231.8217	-229.0775	-2.744206	1	0	1	1	0.03294624	0.03294624	0.006539592	0.02688382	0.07632705	0.07632705	0.0531675	0.0531675	0.0799112	0.153334	0.276868	0.489887
1363	1	-232.394	-221.6468	-10.74714	1	0	1	1	0.03034482	0.03034482	0.005594058	0.04911244	0.11791	0.11791	0.05260719	0.05260719	0.245152	0.082833	0.385651	0.286364
1364	0	-232.9972	-234.0934	1.096231	1	0	1	1	0.02073245	0.02073245	0.003615344	0.01337102	0.07632705	0.07632705	0.0531675	0.0531675	0.0803568	0.154189	0.272835	0.492619
1365	1	-231.2989	-230.1917	-1.107113	1	0	1	1	0.03034482	0.03034482	0.006542714	0.01924689	0.09297954	0.09297954	0.03453702	0.03453702	0.262827	0.0888051	0.413456	0.234913
1366	0	-231.1997	-237.5733	6.373589	0	0	0	1	0.02761093	0.0164994	0.003615344	0.01351343	0.07632705	0.01019254	0.0531675	0.0531675	0.014371	0.264539	0.350693	0.370397
1367	1	-229.3445	-224.1328	-5.211688	1	0	1	1	0.03034482	0.03034482	0.001634775	0.03749761	0.09297954	0.09297954	0.05181563	0.05181563	0.262827	0.0888051	0.413456	0.234913
1368	0	-228.646	-231.8889	3.242876	0	0	0	1	0.02761093	0.02137583	0.005219582	0.01779636	0.1040761	0.009988715	0.03821479	0.03821479	0.0199111	0.0689336	0.443129	0.468026
1369	1	-230.0223	-226.8834	-3.13889	1	0	1	1	0.03034482	0.03034482	0.002788634	0.02088005	0.09297954	0.09297954	0.05181563	0.05181563	0.149229	0.0135219	0.234754	0.602495
1370	0	-230.1353	-227.99	-2.145265	1	0	0	1	0.02761093	0.02761093	0.005937125	0.01779636	0.1216641	0.009413364	0.04551581	0.04551581	0.0222235	0.0910094	0.431268	0.455499
1371	1	-231.5155	-224.7348	-6.780741	0	0	1	1	0.03904186	0.01342265	0.002788634	0.06113122	0.09431977	0.09431977	0.05181563	0.05181563	0.237424	0.0215135	0.373495	0.367568
1372	0	-233.1797	-225.3359	-7.843818	1	0	1	0	0.03681623	0.03681623	0.005937125	0.01953326	0.1216641	0.1216641	0.04624666	0.04025328	0.0263934	0.108086	0.512189	0.353332
1373	1	-233.1615	-225.9478	-7.213705	1	0	1	0	0.03904186	0.03904186	0.002788634	0.06113122	0.09431977	0.09431977	0.0269667	0.04150162	0.142914	0.0159337	0.568918	0.272235
1374	0	-230.3044	-224.231	-6.07335	1	0	1	1	0.03681623	0.03681623	0.002425624	0.04328879	0.09192333	0.09192333	0.04624666	0.04624666	0.0146686	0.128637	0.609575	0.247119
1375	1	-232.6155	-226.9172	-5.698315	1	0	1	0	0.02315864	0.02315864	0.002788634	0.06113122	0.09398267	0.09398267	0.03197617	0.0414072	0.0338341	0.00224531	0.168121	0.795799
1376	0	-230.1495	-227.6672	-2.482319	0	0	1	0	0.01714068	0.02196217	0.002425624	0.04328879	0.09192333	0.09192333	0.0763778	0.0138756	0.0113422	0.326236	0.471342	0.19108
1377	1	-230.7211	-225.7431	-4.97796	1	0	1	1	0.02315864	0.02315864	0.002788634	0.04301028	0.08303166	0.08303166	0.06053948	0.06053948	0.0337201	0.00560612	0.167555	0.793119
1378	0	-228.8227	-230.943	2.120286	0	0	1	0	0.01714068	0.02771624	0.0060739	0.04328879	0.09192333	0.09192333	0.02930902	0.01720518	0.00910654	0.302613	0.396854	0.291427
1379	1	-231.3409	-224.0947	-7.246136	1	0	1	1	0.03364451	0.03364451	0.002788634	0.04301028	0.08303166	0.08303166	0.0669749	0.0669749	0.504963	0.00535894	0.160168	0.329511
1380	0	-228.1445	-231.3452	3.200618	0	0	1	1	0.0170162	0.01094328	0.002861949	0.04328879	0.08463651	0.08463651	0.02930902	0.02930902	0.0215058	0.298826	0.391888	0.28778
1381	1	-230.9007	-225.9637	-4.937054	1	0	1	1	0.03364451	0.03364451	0.002749554	0.02582289	0.08303166	0.08303166	0.0669749	0.0669749	0.79709	0.00128898	0.122364	0.0792568
1382	0	-229.9781	-226.8972	-3.080919	1	0	1	1	0.02039241	0.02039241	0.00242191	0.04328879	0.091989	0.091989	0.04028406	0.04028406	0.00644595	0.366758	0.273596	0.353201
1383	1	-228.8352	-226.1503	-2.684844	1	0	1	1	0.02610695	0.02610695	0.002749554	0.02582289	0.09935653	0.09935653	0.04138542	0.04138542	0.795128	0.00374669	0.122063	0.0790617
1384	0	-230.6627	-227.2951	-3.36752	1	0	1	1	0.02039241	0.02039241	0.006010674	0.02864217	0.1037469	0.1037469	0.04172212	0.04172212	0.0106028	0.603272	0.072643	0.313482
1385	1	-229.5655	-231.0666	1.501114	1	0	0	1	0.02973539	0.02973539	0.006010668	0.02385407	0.09577134	0.01341121	0.03195189	0.03195189	0.713383	0.00524165	0.170767	0.110608
1386	0	-228.0939	-226.3368	-1.757024	0	0	1	1	0.03559488	0.005200418	0.003042025	0.02864217	0.1037469	0.1037469	0.04881486	0.04881486	0.0128698	0.254833	0.351789	0.380508
1387	1	-230.111	-229.0221	-1.088968	1	0	1	1	0.02973539	0.02973539	0.005187406	0.02967385	0.07903499	0.07903499	0.03988398	0.03988398	0.731418	0.00537416	0.149803	0.113404
1388	0	-229.5418	-228.343	-1.198881	0	0	1	1	0.0338404	0.004754781	0.007647326	0.02864217	0.1037469	0.1037469	0.04224576	0.04224576	0.00476887	0.739848	0.188535	0.0668484
1389	1	-228.8557	-226.8371	-2.018554	1	0	1	1	0.02973539	0.02973539	0.002405067	0.03436757	0.08405861	0.08405861	0.03988398	0.03988398	0.906345	0.00187397	0.0522365	0.0395441
1390	0	-230.1816	-232.4256	2.243945	1	0	1	1	0.01751774	0.01751774	0.002085611	0.03357671	0.08586716	0.08586716	0.01960384	0.01960384	0.00476887	0.739848	0.188535	0.0668484
1391	1	-229.1529	-227.4644	-1.688495	1	0	1	1	0.03298126	0.03298126	0.002405067	0.02865936	0.08405861	0.08405861	0.03988398	0.03988398	0.900952	0.00186282	0.0578762	0.0393088
1392	0	-231.6868	-231.996	0.309201	1	0	1	1	0.01751774	0.01751774	0.002085611	0.0480105	0.08586716	0.08586716	0.01960384	0.01960384	0.00807822	0.56687	0.319368	0.105684
1393	1	-230.2663	-229.6527	-0.6135771	1	0	1	1	0.01493962	0.01493962	0.002405067	0.02865936	0.09408103	0.09408103	0.03988398	0.03988398	0.910706	0.00188299	0.0476762	0.0397344
1394	0	-232.5443	-229.8968	-2.647511	1	0	1	1	0.01994117	0.01994117	0.003287767	0.02509678	0.1272133	0.1272133	0.01960384	0.01960384	0.0713299	0.443714	0.271306	0.21365
1395	1	-232.5965	-232.8181	0.2215776	1	0	1	1	0.01493962	0.01493962	0.005538922	0.02496066	0.07363983	0.07363983	0.0546595	0.0546595	0.202642	0.0168144	0.425731	0.354813
1396	0	-230.6621	-239.0044	8.342353	1	0	1	0	0.01994117	0.01994117	0.005095766	0.03500192	0.07875568	0.07875568	0.007236558	0.003665724	0.149676	0.23052	0.508808	0.110996
1397	1	-233.9205	-229.7315	-4.188971	1	0	1	1	0.01218633	0.01218633	0.005538922	0.04359643	0.0906614	0.0906614	0.0546595	0.0546595	0.106774	0.119114	0.462461	0.311651
1398	0	-229.646	-233.8903	4.244249	1	0	1	0	0.03198627	0.03198627	0.0008583184	0.04680116	0.07875568	0.07875568	0.01824596	0.003622556	0.149676	0.23052	0.508808	0.110996
1399	1	-235.2062	-233.2868	-1.919442	1	0	1	1	0.01090395	0.01090395	0.007690659	0.04359643	0.0906614	0.0906614	0.03685877	0.03685877	0.422905	0.130898	0.0834818	0.362715
1400	0	-232.3999	-226.2163	-6.183552	1	0	1	1	0.0215334	0.0215334	0.004259808	0.04614207	0.07875568	0.07875568	0.07083183	0.07083183	0.29215	0.273872	0.288444	0.145534
1401	1	-231.1085	-226.8624	-4.246115	1	0	1	1	0.02401474	0.02401474	0.007690659	0.03089831	0.1076064	0.1076064	0.03685877	0.03685877	0.342489	0.445106	0.0676076	0.144797
1402	0	-231.528	-222.2267	-9.301337	1	0	1	1	0.0298427	0.0298427	0.003897569	0.04507881	0.09393577	0.09393577	0.07202758	0.07202758	0.0642438	0.255966	0.451823	0.227967
1403	1	-230.8205	-227.4535	-3.366961	1	0	1	1	0.02401474	0.02401474	0.007690659	0.03089831	0.1010477	0.1010477	0.03685877	0.03685877	0.342489	0.445106	0.0676076	0.144797
1404	0	-231.3847	-220.9826	-10.40213	1	0	1	1	0.0298427	0.0298427	0.001859081	0.04592804	0.1033373	0.1033373	0.07202758	0.07202758	0.0642438	0.255966	0.451823	0.227967
1405	1	-228.8808	-224.8334	-4.047398	1	0	1	1	0.02597341	0.02597341	0.002570797	0.03089831	0.1092851	0.1092851	0.03685877	0.03685877	0.608064	0.265323	0.0403002	0.0863123
1406	0	-229.7116	-223.3735	-6.338058	1	0	1	1	0.02866799	0.02866799	0.001859081	0.04592804	0.1033373	0.1033373	0.04288306	0.04288306	0.324439	0.122925	0.148869	0.403767
1407	1	-227.6105	-232.9293	5.318803	0	0	1	1	0.01618966	0.01041907	0.003437273	0.03089831	0.07596717	0.07596717	0.03534195	0.03534195	0.608064	0.265323	0.0403002	0.0863123
1408	0	-229.6442	-228.0535	-1.590734	1	0	1	1	0.0295195	0.0295195	0.0008597928	0.0334152	0.1033373	0.1033373	0.02012717	0.02012717	0.223017	0.110094	0.0905994	0.576289
1409	1	-230.53	-232.257	1.727048	1	0	1	1	0.01770157	0.01770157	0.004179164	0.03089831	0.07438626	0.07438626	0.03534195	0.03534195	0.686672	0.170348	0.04551	0.0974704
1410	0	-229.4693	-224.4092	-5.060049	1	0	1	1	0.0295195	0.0295195	0.001858021	0.03064297	0.09335067	0.09335067	0.05776994	0.05776994	0.223017	0.110094	0.0905994	0.576289
1411	1	-231.5002	-232.1559	0.6556664	1	0	1	1	0.01656229	0.01656229	0.003507086	0.02315993	0.07438626	0.07438626	0.05288454	0.05288454	0.538166	0.133507	0.210215	0.118112
1412	0	-229.7171	-227.2995	-2.417664	1	0	1	0	0.0295195	0.0295195	0.0005151916	0.03064297	0.09335067	0.09335067	0.03411723	0.04182431	0.240157	0.118555	0.0975623	0.543725
1413	1	-232.0142	-232.8847	0.8705429	1	0	0	1	0.02268918	0.02268918	0.01037869	0.0133418	0.1040398	0.002104786	0.05288454	0.05288454	0.132346	0.333526	0.239059	0.295068
1414	0	-228.2269	-225.0832	-3.143711	0	0	1	1	0.0295195	0.01329316	0.001789487	0.03064297	0.09335067	0.09335067	0.06679061	0.06679061	0.331543	0.107251	0.0693257	0.491881
1415	1	-229.9189	-230.5901	0.6711784	0	0	0	0	0.02230301	0.02573865	0.01037869	0.03618564	0.1040398	0.01581008	0.02070241	0.04485139	0.132346	0.333526	0.239059	0.295068
1416	0	-230.5409	-223.592	-6.948944	1	0	1	1	0.03438561	0.03438561	0.001001749	0.0317042	0.09335067	0.09335067	0.06679061	0.06679061	0.548601	0.11774	0.0708758	0.262784
1417	1	-235.3499	-228.6966	-6.65331	1	0	1	1	0.02230301	0.02230301	0.01037869	0.01488739	0.09814786	0.09814786	0.07931037	0.07931037	0.515175	0.0955731	0.0935748	0.295678
1418	0	-230.7467	-227.4078	-3.338948	1	0	1	1	0.02074379	0.02074379	0.002366978	0.0257853	0.08461448	0.08461448	0.06679061	0.06679061	0.255391	0.0548114	0.0329949	0.656803
1419	1	-231.0413	-229.0826	-1.95863	1	0	1	1	0.03493345	0.03493345	0.005244994	0.01986706	0.09814786	0.09814786	0.03181019	0.03181019	0.263468	0.0687165	0.455225	0.21259
1420	0	-229.5767	-227.8778	-1.698876	1	0	1	1	0.02488344	0.02488344	0.002366978	0.04066548	0.08461448	0.08461448	0.03553534	0.03553534	0.126223	0.0279891	0.0168486	0.82894
1421	1	-229.6517	-226.6663	-2.985426	1	0	1	1	0.02757659	0.02757659	0.005244994	0.02828979	0.09577556	0.09577556	0.04077684	0.04077684	0.258295	0.0673673	0.446287	0.22805
1422	0	-231.2392	-224.3855	-6.853654	1	0	1	1	0.02488344	0.02488344	0.002366978	0.04066548	0.08461448	0.08461448	0.07399157	0.07399157	0.0716593	0.116162	0.341571	0.470607
1423	1	-231.2695	-226.3477	-4.921861	1	0	1	1	0.02757659	0.02757659	0.005244994	0.05003373	0.08847803	0.08847803	0.04077684	0.04077684	0.120581	0.369483	0.208342	0.301594
1424	0	-231.0768	-224.5541	-6.522732	1	0	1	1	0.02488344	0.02488344	0.002366978	0.0381967	0.08461448	0.08461448	0.07399157	0.07399157	0.0322871	0.121089	0.356058	0.490566
1425	1	-229.3729	-226.2834	-3.089523	0	0	0	1	0.01918713	0.03380502	0.005244994	0.03147668	0.1138826	0.02715063	0.04077684	0.04077684	0.194439	0.0388993	0.256874	0.509788
1426	0	-231.7784	-224.0298	-7.748626	1	0	1	1	0.03154853	0.03154853	0.00484743	0.0381967	0.08461448	0.08461448	0.07399157	0.07399157	0.0271521	0.211863	0.348438	0.412546
1427	1	-231.2619	-223.855	-7.406835	0	0	0	1	0.01855135	0.02099575	0.005274548	0.04566821	0.1269355	0.02450595	0.06180108	0.06180108	0.12838	0.0256835	0.509346	0.336591
1428	0	-229.3483	-227.8629	-1.485419	1	0	1	1	0.03154853	0.03154853	0.00193152	0.02616131	0.08741799	0.08741799	0.03941391	0.03941391	0.0260931	0.242603	0.334848	0.396456
1429	1	-233.2335	-224.2685	-8.965045	1	0	1	1	0.01855135	0.01855135	0.002200174	0.0551417	0.09900781	0.09900781	0.06737255	0.06737255	0.098628	0.0178604	0.462083	0.421429
1430	0	-229.8186	-223.5006	-6.318032	1	0	1	1	0.03154853	0.03154853	0.00193152	0.02616131	0.1077962	0.1077962	0.05508845	0.05508845	0.00500299	0.202879	0.422481	0.369636
1431	1	-229.6772	-232.7635	3.086264	0	0	1	1	0.01690217	0.02900409	0.005036011	0.03146337	0.08239265	0.08239265	0.02411058	0.02411058	0.165455	0.0121357	0.313974	0.508435
1432	0	-229.9422	-223.5097	-6.432502	1	0	1	1	0.03154853	0.03154853	0.001223708	0.04199049	0.09463863	0.09463863	0.05397867	0.05397867	0.00710425	0.0857271	0.382285	0.524884
1433	1	-229.0262	-231.2321	2.205984	0	0	1	1	0.01799894	0.03013239	0.001928898	0.03891257	0.08239265	0.08239265	0.02411058	0.02411058	0.203916	0.00464941	0.164813	0.626622
1434	0	-229.6746	-223.365	-6.309625	1	0	1	1	0.03154853	0.03154853	0.001223708	0.02881437	0.106898	0.106898	0.05397867	0.05397867	0.00333702	0.467541	0.179568	0.349554
1435	1	-232.9172	-230.6053	-2.31192	1	0	1	1	0.01799894	0.01799894	0.004595776	0.02433643	0.07227203	0.07227203	0.07343604	0.07343604	0.203916	0.00464941	0.164813	0.626622
1436	0	-230.1629	-226.732	-3.430948	1	0	1	1	0.03154853	0.03154853	0.00417747	0.02881437	0.08246847	0.08246847	0.05397867	0.05397867	0.00502813	0.704477	0.0564277	0.234067
1437	1	-232.0096	-227.3325	-4.677079	1	0	1	1	0.01799894	0.01799894	0.004595776	0.02433643	0.08991685	0.08991685	0.07343604	0.07343604	0.308154	0.0698896	0.249061	0.372895
1438	0	-231.7784	-233.7666	1.988199	1	0	1	1	0.01834379	0.01834379	0.00417747	0.03132477	0.06567222	0.06567222	0.04104075	0.04104075	0.00848725	0.783408	0.0952475	0.112857
1439	1	-233.131	-230.5526	-2.578421	1	0	1	1	0.0420452	0.0420452	0.00812894	0.02433643	0.08991685	0.08991685	0.03019998	0.03019998	0.308154	0.0698896	0.249061	0.372895
1440	0	-230.2336	-227.0115	-3.222033	1	0	1	1	0.01834379	0.01834379	0.001976659	0.03132477	0.106743	0.106743	0.04104075	0.04104075	0.0139454	0.240937	0.341033	0.404085
1441	1	-232.9283	-229.2182	-3.710088	1	0	1	1	0.0420452	0.0420452	0.00812894	0.02252754	0.09257322	0.09257322	0.03779507	0.03779507	0.241243	0.0662893	0.382713	0.309755
1442	0	-230.9714	-227.0648	-3.906609	1	0	1	1	0.01834379	0.01834379	0.001706199	0.03680586	0.08479504	0.08479504	0.0628852	0.0628852	0.0207414	0.0514457	0.507228	0.420585
1443	1	-234.0151	-224.4669	-9.548143	1	0	1	1	0.05384184	0.05384184	0.004886289	0.02252754	0.1275729	0.1275729	0.03779507	0.03779507	0.259019	0.0912914	0.317113	0.332578
1444	0	-229.9467	-223.8016	-6.145095	1	0	1	1	0.02637785	0.02637785	0.002423981	0.03670991	0.09283894	0.09283894	0.0628852	0.0628852	0.013818	0.0342733	0.337916	0.613992
1445	1	-233.6392	-231.5454	-2.093777	1	0	0	1	0.05384184	0.05384184	0.004183527	0.008941278	0.1221653	0.0006265264	0.03779507	0.03779507	0.148093	0.146732	0.509692	0.195483
1446	0	-232.8973	-224.3891	-8.508184	0	0	1	1	0.04423911	0.04086899	0.003272271	0.03670991	0.08743155	0.08743155	0.0628852	0.0628852	0.00883532	0.0219146	0.576658	0.392592
1447	1	-233.9469	-228.8319	-5.115036	1	0	1	1	0.02437676	0.02437676	0.004183527	0.01281619	0.1221653	0.1221653	0.05000952	0.05000952	0.148093	0.146732	0.509692	0.195483
1448	0	-232.0836	-230.1298	-1.953782	1	0	1	1	0.04423911	0.04423911	0.003272271	0.03407264	0.08743155	0.08743155	0.02095182	0.02095182	0.0106311	0.37056	0.166905	0.451905
1449	1	-235.1279	-220.7034	-14.4245	1	0	1	1	0.02918029	0.02918029	0.00865839	0.04333216	0.1221653	0.1221653	0.07966661	0.07966661	0.157074	0.0949844	0.540603	0.207338
1450	0	-231.8775	-228.8325	-3.044947	0	0	1	1	0.03920354	0.02676613	0.007331818	0.03407264	0.1063236	0.1063236	0.02095182	0.02095182	0.0054318	0.490049	0.220724	0.283795
1451	1	-231.0273	-223.105	-7.922338	0	0	1	1	0.02918029	0.01138286	0.003497208	0.02514413	0.1221653	0.1221653	0.07966661	0.07966661	0.15391	0.095341	0.542633	0.208116
1452	0	-229.4919	-225.0831	-4.408776	1	0	1	1	0.03045023	0.03045023	0.001655042	0.03881585	0.1063236	0.1063236	0.03103764	0.03103764	0.009589	0.0997599	0.389655	0.500997
1453	1	-231.7114	-222.1425	-9.568862	1	0	1	1	0.02918029	0.02918029	0.0009666913	0.02926524	0.1076994	0.1076994	0.07966661	0.07966661	0.409304	0.0665621	0.378838	0.145296
1454	0	-229.3406	-227.1822	-2.158382	0	0	1	1	0.03045023	0.004964078	0.0006250003	0.05463496	0.1063236	0.1063236	0.03103764	0.03103764	0.00984772	0.102452	0.373187	0.514514
1455	1	-231.4433	-225.7351	-5.708192	0	0	1	1	0.0365059	0.001012884	0.0009666913	0.02866672	0.1076994	0.1076994	0.07966661	0.07966661	0.409304	0.0665621	0.378838	0.145296
1456	0	-230.6549	-224.659	-5.995969	1	0	1	1	0.03045023	0.03045023	0.0005304789	0.03753432	0.08889423	0.08889423	0.0627141	0.0627141	0.0120269	0.125123	0.455768	0.407083
1457	1	-232.3237	-224.6564	-7.667273	1	0	1	0	0.0365059	0.0365059	0.001233497	0.04562153	0.08963628	0.08963628	0.07966661	0.01646976	0.349635	0.0732858	0.417106	0.159973
1458	0	-229.9968	-226.716	-3.280832	1	0	1	1	0.02159941	0.02159941	0.0006876104	0.03354538	0.1044894	0.1044894	0.03954581	0.03954581	0.0130013	0.157951	0.315158	0.51389
1459	1	-230.3116	-224.4306	-5.880957	1	0	1	1	0.0365059	0.0365059	0.001387048	0.04364361	0.09025113	0.09025113	0.04747764	0.04747764	0.147321	0.0656787	0.643633	0.143368
1460	0	-230.3709	-227.0017	-3.36912	1	0	1	1	0.02322984	0.02322984	0.0002962617	0.03354538	0.103909	0.103909	0.03954581	0.03954581	0.00903391	0.177421	0.309264	0.50428
1461	1	-229.3756	-229.5894	0.2138097	1	0	1	1	0.02987567	0.02987567	0.001387048	0.03482214	0.09025113	0.09025113	0.0174605	0.0174605	0.370955	0.228763	0.301131	0.0991512
1462	0	-230.5767	-229.5447	-1.032021	1	0	1	1	0.02322984	0.02322984	0.0003599417	0.03354538	0.103909	0.103909	0.02204665	0.02204665	0.0109368	0.31495	0.306681	0.367432
1463	1	-228.6839	-227.9053	-0.7786574	1	0	1	1	0.02987567	0.02987567	0.001974684	0.03482214	0.09025113	0.09025113	0.02427698	0.02427698	0.68541	0.0534539	0.0779358	0.183201
1464	0	-230.9642	-233.8036	2.839388	1	0	1	1	0.01816311	0.01816311	0.0006429051	0.03354538	0.07981083	0.07981083	0.02204665	0.02204665	0.0176127	0.497733	0.173777	0.310877
1465	1	-230.5266	-227.3243	-3.202346	1	0	1	1	0.02987567	0.02987567	0.003884656	0.04870263	0.09025113	0.09025113	0.02656797	0.02656797	0.526368	0.0804776	0.117336	0.275818
1466	0	-231.7432	-228.5192	-3.224008	1	0	1	1	0.01816311	0.01816311	0.001624712	0.02407164	0.08430394	0.08430394	0.07128027	0.07128027	0.0657718	0.473333	0.165258	0.295637
1467	1	-226.7211	-231.6422	4.921045	1	0	1	0	0.02639024	0.02639024	0.002430316	0.0331418	0.08489153	0.08489153	0.01632388	0.01204307	0.533015	0.0814939	0.10619	0.279301
