Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
44685	1	-84.52949	-86.77676	2.247276	0.0197764	0.0197764	0.0197764
44686	0	-85.65317	-87.16051	1.507333	0.02529661	0.0252966	0.0252966
44687	1	-84.37787	-87.03638	2.658504	0.01670851	0.0167085	0.0167085
44688	0	-84.37508	-87.01849	2.643416	0.01682108	0.0168211	0.0168211
44689	1	-84.4338	-86.81282	2.379025	0.01879352	0.0187935	0.0187935
44690	0	-84.37508	-87.01849	2.643416	0.01682108	0.0168211	0.0168211
44691	1	-84.4338	-86.81282	2.379025	0.01879352	0.0187935	0.0187935
44692	0	-84.37508	-87.01849	2.643416	0.01682108	0.0168211	0.0168211
44693	1	-84.67826	-87.68767	3.009406	0.01409067	0.0140907	0.0140907
44694	0	-84.37508	-87.01849	2.643416	0.01682108	0.0168211	0.0168211
44695	1	-84.67826	-87.68767	3.009406	0.01409067	0.0140907	0.0140907
44696	0	-84.63759	-87.62045	2.982854	0.01428876	0.0142888	0.0142888
44697	1	-85.93823	-87.31101	1.37278	0.02630041	0.0263004	0.0263004
44698	0	-84.45979	-87.28418	2.824385	0.01547099	0.015471	0.015471
44699	1	-85.69804	-87.18355	1.485513	0.02545939	0.0254594	0.0254594
44700	0	-86.18828	-87.4498	1.261519	0.02713045	0.0271305	0.0271305
44701	1	-84.60454	-87.56404	2.959497	0.01446301	0.014463	0.014463
44702	0	-84.81203	-87.89655	3.084513	0.01353035	0.0135304	0.0135304
44703	1	-86.20805	-89.71274	3.504689	0.01039571	0.0103957	0.0103957
44704	0	-84.41522	-87.17312	2.757895	0.01596702	0.015967	0.015967
44705	1	-86.20805	-89.71274	3.504689	0.01039571	0.0103957	0.0103957
44706	0	-84.41522	-87.17312	2.757895	0.01596702	0.015967	0.015967
44707	1	-85.02494	-88.2047	3.179754	0.01281983	0.0128198	0.0128198
44708	0	-84.91603	-86.83841	1.922374	0.02220027	0.0222003	0.0222003
44709	1	-85.02494	-88.2047	3.179754	0.01281983	0.0128198	0.0128198
44710	0	-84.91603	-86.83841	1.922374	0.02220027	0.0222003	0.0222003
44711	1	-85.02041	-88.19835	3.177943	0.01283333	0.0128333	0.0128333
44712	0	-84.91603	-86.83841	1.922374	0.02220027	0.0222003	0.0222003
44713	1	-85.68464	-87.17664	1.492	0.02541099	0.025411	0.025411
44714	0	-84.91603	-86.83841	1.922374	0.02220027	0.0222003	0.0222003
44715	1	-84.66527	-86.7783	2.113036	0.02077787	0.0207779	0.0207779
44716	0	-85.58682	-87.12693	1.540109	0.02505208	0.0250521	0.0250521
44717	1	-85.61639	-88.9854	3.369013	0.0114079	0.0114079	0.0114079
44718	0	-85.58682	-87.12693	1.540109	0.02505208	0.0250521	0.0250521
44719	1	-84.37249	-86.93084	2.558355	0.01745565	0.0174557	0.0174557
44720	0	-84.37156	-86.94154	2.569985	0.01736889	0.0173689	0.0173689
44721	1	-84.37503	-86.91317	2.538138	0.01760648	0.0176065	0.0176065
44722	0	-84.53027	-86.77665	2.246385	0.01978305	0.019783	0.019783
44723	1	-84.37503	-86.91317	2.538138	0.01760648	0.0176065	0.0176065
44724	0	-85.29456	-88.57033	3.275774	0.01210349	0.0121035	0.0121035
44725	1	-84.37503	-86.91317	2.538138	0.01760648	0.0176065	0.0176065
44726	0	-84.71827	-87.75188	3.033605	0.01391015	0.0139101	0.0139101
44727	1	-84.66816	-86.77867	2.110516	0.02079667	0.0207967	0.0207967
44728	0	-84.71827	-87.75188	3.033605	0.01391015	0.0139101	0.0139101
44729	1	-84.41485	-87.17206	2.757212	0.01597212	0.0159721	0.0159721
44730	0	-84.3714	-86.98084	2.609436	0.01707458	0.0170746	0.0170746
44731	1	-84.49709	-87.36389	2.866802	0.01515455	0.0151545	0.0151545
44732	0	-84.60006	-86.77314	2.173074	0.02032997	0.02033	0.02033
44733	1	-84.46417	-86.79502	2.330852	0.0191529	0.0191529	0.0191529
44734	0	-84.76679	-86.79668	2.029891	0.02139816	0.0213982	0.0213982
44735	1	-84.46417	-86.79502	2.330852	0.0191529	0.0191529	0.0191529
44736	0	-84.76679	-86.79668	2.029891	0.02139816	0.0213982	0.0213982
44737	1	-84.39438	-87.10789	2.713506	0.01629818	0.0162982	0.0162982
44738	0	-84.69462	-87.71413	3.01951	0.0140153	0.0140153	0.0140153
44739	1	-84.39438	-87.10789	2.713506	0.01629818	0.0162982	0.0162982
44740	0	-85.03783	-86.88108	1.843257	0.0227905	0.0227905	0.0227905
44741	1	-84.39438	-87.10789	2.713506	0.01629818	0.0162982	0.0162982
44742	0	-85.03783	-86.88108	1.843257	0.0227905	0.0227905	0.0227905
44743	1	-84.39396	-87.1064	2.712438	0.01630615	0.0163061	0.0163061
44744	0	-85.03783	-86.88108	1.843257	0.0227905	0.0227905	0.0227905
44745	1	-84.39396	-87.1064	2.712438	0.01630615	0.0163061	0.0163061
44746	0	-84.62348	-87.59658	2.973095	0.01436157	0.0143616	0.0143616
44747	1	-84.39396	-87.1064	2.712438	0.01630615	0.0163061	0.0163061
44748	0	-84.62348	-87.59658	2.973095	0.01436157	0.0143616	0.0143616
44749	1	-85.38039	-88.68288	3.302491	0.01190417	0.0119042	0.0119042
44750	0	-84.62348	-87.59658	2.973095	0.01436157	0.0143616	0.0143616
44751	1	-84.45852	-87.2813	2.822776	0.01548299	0.015483	0.015483
44752	0	-84.62348	-87.59658	2.973095	0.01436157	0.0143616	0.0143616
44753	1	-84.50259	-87.37504	2.872445	0.01511244	0.0151124	0.0151124
44754	0	-90.34601	-94.35388	4.007872	0.006641809	0.00664181	0.00664181
44755	1	-84.40761	-86.83805	2.430439	0.01840995	0.0184099	0.0184099
44756	0	-90.34601	-94.35388	4.007872	0.006641809	0.00664181	0.00664181
44757	1	-84.40761	-86.83805	2.430439	0.01840995	0.0184099	0.0184099
44758	0	-88.83203	-92.70461	3.87258	0.007651134	0.00765113	0.00765113
44759	1	-84.43614	-86.81111	2.374968	0.01882378	0.0188238	0.0188238
44760	0	-84.61587	-87.58356	2.9677	0.01440182	0.0144018	0.0144018
44761	1	-84.43614	-86.81111	2.374968	0.01882378	0.0188238	0.0188238
44762	0	-84.66576	-87.66723	3.001473	0.01414986	0.0141499	0.0141499
44763	1	-84.64442	-87.63188	2.987464	0.01425437	0.0142544	0.0142544
44764	0	-85.21003	-86.95052	1.740485	0.02355722	0.0235572	0.0235572
44765	1	-84.41349	-86.83117	2.417676	0.01850516	0.0185052	0.0185052
44766	0	-84.78497	-87.85551	3.07054	0.0136346	0.0136346	0.0136346
44767	1	-84.6388	-86.77544	2.136641	0.02060177	0.0206018	0.0206018
44768	0	-85.14959	-86.92513	1.775541	0.02329569	0.0232957	0.0232957
44769	1	-84.44242	-86.80684	2.36442	0.01890247	0.0189025	0.0189025
44770	0	-85.14959	-86.92513	1.775541	0.02329569	0.0232957	0.0232957
44771	1	-84.78011	-86.7998	2.019683	0.02147432	0.0214743	0.0214743
44772	0	-84.95366	-88.10398	3.150319	0.01303942	0.0130394	0.0130394
44773	1	-87.46346	-88.21849	0.7550327	0.030909	0.030909	0.030909
44774	0	-84.37094	-86.95632	2.585375	0.01725408	0.0172541	0.0172541
44775	1	-85.68275	-87.17567	1.492918	0.02540414	0.0254041	0.0254041
44776	0	-84.37094	-86.95632	2.585375	0.01725408	0.0172541	0.0172541
44777	1	-85.01949	-88.19707	3.177576	0.01283608	0.0128361	0.0128361
44778	0	-84.55921	-86.77376	2.21455	0.02002055	0.0200205	0.0200205
44779	1	-85.01949	-88.19707	3.177576	0.01283608	0.0128361	0.0128361
44780	0	-85.13908	-88.36207	3.222986	0.0124973	0.0124973	0.0124973
44781	1	-84.95514	-88.1061	3.150953	0.01303469	0.0130347	0.0130347
44782	0	-84.38418	-87.06787	2.683681	0.01652069	0.0165207	0.0165207
44783	1	-84.95514	-88.1061	3.150953	0.01303469	0.0130347	0.0130347
44784	0	-84.55227	-87.4706	2.918334	0.0147701	0.0147701	0.0147701
44785	1	-84.37153	-86.9831	2.61157	0.01705865	0.0170587	0.0170587
44786	0	-84.62345	-86.77423	2.150786	0.02049625	0.0204962	0.0204962
44787	1	-84.37153	-86.9831	2.61157	0.01705865	0.0170587	0.0170587
44788	0	-84.37288	-87.00011	2.627234	0.01694179	0.0169418	0.0169418
44789	1	-84.85299	-86.81909	1.966102	0.02187405	0.021874	0.021874
44790	0	-84.56212	-87.48867	2.926558	0.01470875	0.0147087	0.0147087
44791	1	-84.85299	-86.81909	1.966102	0.02187405	0.021874	0.021874
44792	0	-84.70372	-86.78403	2.080306	0.02102205	0.021022	0.021022
44793	1	-84.85299	-86.81909	1.966102	0.02187405	0.021874	0.021874
44794	0	-84.40125	-87.13108	2.729835	0.01617636	0.0161764	0.0161764
44795	1	-84.85299	-86.81909	1.966102	0.02187405	0.021874	0.021874
44796	0	-84.40125	-87.13108	2.729835	0.01617636	0.0161764	0.0161764
44797	1	-84.85299	-86.81909	1.966102	0.02187405	0.021874	0.021874
44798	0	-84.67694	-87.68552	3.008578	0.01409685	0.0140969	0.0140969
44799	1	-84.88269	-86.82792	1.945227	0.02202978	0.0220298	0.0220298
44800	0	-84.67694	-87.68552	3.008578	0.01409685	0.0140969	0.0140969
44801	1	-84.57185	-86.77318	2.201331	0.02011917	0.0201192	0.0201192
44802	0	-85.58058	-87.1238	1.543222	0.02502886	0.0250289	0.0250289
44803	1	-84.38659	-86.87361	2.487019	0.01798785	0.0179878	0.0179878
44804	0	-84.67122	-87.67618	3.00496	0.01412385	0.0141238	0.0141238
44805	1	-84.38659	-86.87361	2.487019	0.01798785	0.0179878	0.0179878
44806	0	-85.12603	-88.34429	3.218258	0.01253257	0.0125326	0.0125326
44807	1	-84.66141	-87.66007	2.998665	0.01417081	0.0141708	0.0141708
44808	0	-85.12603	-88.34429	3.218258	0.01253257	0.0125326	0.0125326
44809	1	-84.44134	-87.24108	2.799738	0.01565487	0.0156549	0.0156549
44810	0	-85.12603	-88.34429	3.218258	0.01253257	0.0125326	0.0125326
44811	1	-84.44134	-87.24108	2.799738	0.01565487	0.0156549	0.0156549
44812	0	-84.40361	-86.84328	2.439671	0.01834108	0.0183411	0.0183411
44813	1	-84.39349	-86.85927	2.46578	0.01814629	0.0181463	0.0181463
44814	0	-84.38502	-86.87748	2.492463	0.01794723	0.0179472	0.0179472
44815	1	-84.50197	-87.37378	2.871811	0.01511718	0.0151172	0.0151172
44816	0	-85.1797	-86.93765	1.757952	0.02342691	0.0234269	0.0234269
44817	1	-84.50197	-87.37378	2.871811	0.01511718	0.0151172	0.0151172
44818	0	-84.69477	-87.71437	3.0196	0.01401463	0.0140146	0.0140146
44819	1	-84.50197	-87.37378	2.871811	0.01511718	0.0151172	0.0151172
44820	0	-84.69477	-87.71437	3.0196	0.01401463	0.0140146	0.0140146
44821	1	-84.50197	-87.37378	2.871811	0.01511718	0.0151172	0.0151172
44822	0	-86.72356	-87.76237	1.038804	0.02879197	0.028792	0.028792
44823	1	-85.19578	-86.94444	1.748659	0.02349624	0.0234962	0.0234962
44824	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44825	1	-84.9007	-88.02768	3.126984	0.01321351	0.0132135	0.0132135
44826	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44827	1	-84.9485	-86.84915	1.900652	0.02236232	0.0223623	0.0223623
44828	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44829	1	-84.90225	-88.02993	3.127686	0.01320827	0.0132083	0.0132083
44830	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44831	1	-84.63711	-86.77529	2.138178	0.0205903	0.0205903	0.0205903
44832	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44833	1	-84.67203	-86.77919	2.107151	0.02082178	0.0208218	0.0208218
44834	0	-84.54036	-86.77537	2.235007	0.01986793	0.0198679	0.0198679
44835	1	-86.3882	-87.56437	1.176168	0.0277672	0.0277672	0.0277672
44836	0	-84.39239	-87.10069	2.708303	0.016337	0.016337	0.016337
44837	1	-86.3882	-87.56437	1.176168	0.0277672	0.0277672	0.0277672
44838	0	-84.37203	-86.99055	2.618523	0.01700679	0.0170068	0.0170068
44839	1	-86.3882	-87.56437	1.176168	0.0277672	0.0277672	0.0277672
44840	0	-85.24142	-86.96408	1.722659	0.0236902	0.0236902	0.0236902
44841	1	-85.75367	-87.21248	1.458812	0.02565858	0.0256586	0.0256586
44842	0	-85.41433	-87.04281	1.628481	0.02439281	0.0243928	0.0243928
44843	1	-84.80924	-87.89234	3.083095	0.01354093	0.0135409	0.0135409
44844	0	-85.20346	-88.44907	3.245604	0.01232857	0.0123286	0.0123286
44845	1	-84.43011	-87.21309	2.782979	0.01577989	0.0157799	0.0157799
44846	0	-84.38401	-87.0671	2.683085	0.01652513	0.0165251	0.0165251
44847	1	-84.66963	-86.77887	2.109234	0.02080624	0.0208062	0.0208062
44848	0	-85.11735	-86.91201	1.794663	0.02315304	0.023153	0.023153
44849	1	-84.66963	-86.77887	2.109234	0.02080624	0.0208062	0.0208062
44850	0	-84.62322	-86.77422	2.150997	0.02049467	0.0204947	0.0204947
44851	1	-84.37649	-87.02801	2.651525	0.01676058	0.0167606	0.0167606
44852	0	-84.83879	-86.81506	1.976268	0.0217982	0.0217982	0.0217982
44853	1	-84.37649	-87.02801	2.651525	0.01676058	0.0167606	0.0167606
44854	0	-84.37147	-86.9822	2.610726	0.01706495	0.0170649	0.0170649
44855	1	-84.39003	-86.86601	2.475988	0.01807014	0.0180701	0.0180701
44856	0	-85.20409	-86.94798	1.743886	0.02353184	0.0235318	0.0235318
44857	1	-84.44694	-87.2545	2.807555	0.01559655	0.0155965	0.0155965
44858	0	-85.20409	-86.94798	1.743886	0.02353184	0.0235318	0.0235318
44859	1	-84.44694	-87.2545	2.807555	0.01559655	0.0155965	0.0155965
44860	0	-85.20409	-86.94798	1.743886	0.02353184	0.0235318	0.0235318
44861	1	-84.44694	-87.2545	2.807555	0.01559655	0.0155965	0.0155965
44862	0	-84.41112	-86.83383	2.422703	0.01846766	0.0184677	0.0184677
44863	1	-84.4381	-86.80974	2.371639	0.01884862	0.0188486	0.0188486
44864	0	-85.32944	-87.00337	1.673926	0.02405377	0.0240538	0.0240538
44865	1	-85.16562	-86.93176	1.766143	0.0233658	0.0233658	0.0233658
44866	0	-85.73525	-89.13461	3.399356	0.01118153	0.0111815	0.0111815
44867	1	-85.1842	-86.93955	1.755341	0.02344639	0.0234464	0.0234464
44868	0	-84.65897	-87.65605	2.997081	0.01418262	0.0141826	0.0141826
44869	1	-84.50777	-87.38541	2.877638	0.01507371	0.0150737	0.0150737
44870	0	-84.37556	-86.91037	2.534804	0.01763135	0.0176314	0.0176314
44871	1	-84.61805	-86.7739	2.155847	0.02045849	0.0204585	0.0204585
44872	0	-84.5005	-86.78245	2.281949	0.01951773	0.0195177	0.0195177
44873	1	-84.75717	-86.79452	2.037348	0.02134253	0.0213425	0.0213425
44874	0	-88.81433	-89.09531	0.2809762	0.0344456	0.0344456	0.0344456
44875	1	-84.75717	-86.79452	2.037348	0.02134253	0.0213425	0.0213425
44876	0	-84.43273	-86.81363	2.380897	0.01877954	0.0187795	0.0187795
44877	1	-84.40018	-87.12761	2.727434	0.01619427	0.0161943	0.0161943
44878	0	-84.43273	-86.81363	2.380897	0.01877954	0.0187795	0.0187795
44879	1	-84.40018	-87.12761	2.727434	0.01619427	0.0161943	0.0161943
44880	0	-85.24913	-86.96745	1.718317	0.02372259	0.0237226	0.0237226
44881	1	-85.51873	-88.86132	3.342593	0.011605	0.011605	0.011605
44882	0	-84.88871	-86.82977	1.941057	0.02206089	0.0220609	0.0220609
44883	1	-84.50484	-86.78139	2.276551	0.019558	0.019558	0.019558
44884	0	-84.68815	-87.7037	3.015549	0.01404484	0.0140448	0.0140448
44885	1	-84.50484	-86.78139	2.276551	0.019558	0.019558	0.019558
44886	0	-84.38449	-87.06921	2.684719	0.01651294	0.0165129	0.0165129
44887	1	-84.46311	-86.79551	2.332405	0.01914131	0.0191413	0.0191413
44888	0	-85.46392	-87.06648	1.602566	0.02458614	0.0245861	0.0245861
44889	1	-85.22928	-86.9588	1.729528	0.02363896	0.023639	0.023639
44890	0	-85.46392	-87.06648	1.602566	0.02458614	0.0245861	0.0245861
44891	1	-84.85	-86.81823	1.968232	0.02185816	0.0218582	0.0218582
44892	0	-85.37392	-87.02386	1.649934	0.02423275	0.0242328	0.0242328
44893	1	-84.50449	-87.37885	2.874359	0.01509817	0.0150982	0.0150982
44894	0	-84.66334	-86.77806	2.114723	0.02076528	0.0207653	0.0207653
44895	1	-85.29359	-86.98715	1.693566	0.02390725	0.0239072	0.0239072
44896	0	-84.66334	-86.77806	2.114723	0.02076528	0.0207653	0.0207653
44897	1	-85.93046	-87.30679	1.376329	0.02627393	0.0262739	0.0262739
44898	0	-84.38275	-87.06139	2.678638	0.0165583	0.0165583	0.0165583
44899	1	-84.42999	-86.81576	2.385763	0.01874325	0.0187432	0.0187432
44900	0	-85.19482	-86.94403	1.749214	0.0234921	0.0234921	0.0234921
44901	1	-85.48389	-87.07614	1.592248	0.02466311	0.0246631	0.0246631
44902	0	-85.59973	-88.96434	3.364606	0.01144077	0.0114408	0.0114408
44903	1	-85.48389	-87.07614	1.592248	0.02466311	0.0246631	0.0246631
44904	0	-85.59973	-88.96434	3.364606	0.01144077	0.0114408	0.0114408
44905	1	-85.21073	-88.45881	3.248085	0.01231006	0.0123101	0.0123101
44906	0	-84.38345	-86.88164	2.498193	0.01790448	0.0179045	0.0179045
44907	1	-85.20017	-88.44465	3.244475	0.01233699	0.012337	0.012337
44908	0	-84.48765	-87.34446	2.856804	0.01522913	0.0152291	0.0152291
44909	1	-84.96364	-88.11821	3.154571	0.0130077	0.0130077	0.0130077
44910	0	-85.65069	-87.15924	1.508548	0.02528754	0.0252875	0.0252875
44911	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44912	0	-85.65069	-87.15924	1.508548	0.02528754	0.0252875	0.0252875
44913	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44914	0	-84.47138	-86.79192	2.320539	0.01922984	0.0192298	0.0192298
44915	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44916	0	-84.47138	-86.79192	2.320539	0.01922984	0.0192298	0.0192298
44917	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44918	0	-84.50498	-86.78136	2.276378	0.01955929	0.0195593	0.0195593
44919	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44920	0	-84.50498	-86.78136	2.276378	0.01955929	0.0195593	0.0195593
44921	1	-84.43125	-86.81477	2.383519	0.01875999	0.01876	0.01876
44922	0	-85.07327	-86.89461	1.821334	0.02295406	0.0229541	0.0229541
44923	1	-86.80865	-87.81359	1.004944	0.02904458	0.0290446	0.0290446
44924	0	-84.39563	-87.11228	2.716646	0.01627475	0.0162748	0.0162748
44925	1	-86.021	-87.35634	1.335336	0.02657976	0.0265798	0.0265798
44926	0	-85.48674	-88.82036	3.333616	0.01167197	0.011672	0.011672
44927	1	-86.021	-87.35634	1.335336	0.02657976	0.0265798	0.0265798
44928	0	-84.54601	-86.77478	2.22877	0.01991446	0.0199145	0.0199145
44929	1	-84.4362	-87.22846	2.792259	0.01571066	0.0157107	0.0157107
44930	0	-84.54601	-86.77478	2.22877	0.01991446	0.0199145	0.0199145
44931	1	-84.42344	-87.19566	2.772216	0.01586018	0.0158602	0.0158602
44932	0	-84.54601	-86.77478	2.22877	0.01991446	0.0199145	0.0199145
44933	1	-84.4227	-87.19368	2.770976	0.01586943	0.0158694	0.0158694
44934	0	-84.40941	-87.1563	2.746892	0.01604911	0.0160491	0.0160491
44935	1	-84.38232	-86.88487	2.502556	0.01787193	0.0178719	0.0178719
44936	0	-84.81778	-87.9052	3.087416	0.01350869	0.0135087	0.0135087
44937	1	-84.38232	-86.88487	2.502556	0.01787193	0.0178719	0.0178719
44938	0	-85.39251	-88.69866	3.306145	0.01187691	0.0118769	0.0118769
44939	1	-84.38232	-86.88487	2.502556	0.01787193	0.0178719	0.0178719
44940	0	-85.39251	-88.69866	3.306145	0.01187691	0.0118769	0.0118769
44941	1	-85.21584	-88.46566	3.249824	0.01229709	0.0122971	0.0122971
44942	0	-86.30588	-87.51684	1.210967	0.02750759	0.0275076	0.0275076
44943	1	-84.43231	-86.81395	2.381636	0.01877404	0.018774	0.018774
44944	0	-84.55759	-86.77386	2.216267	0.02000774	0.0200077	0.0200077
44945	1	-84.43231	-86.81395	2.381636	0.01877404	0.018774	0.018774
44946	0	-85.08108	-86.89764	1.816563	0.02298966	0.0229897	0.0229897
44947	1	-84.59158	-86.77298	2.181401	0.02026785	0.0202678	0.0202678
44948	0	-85.08108	-86.89764	1.816563	0.02298966	0.0229897	0.0229897
44949	1	-84.59158	-86.77298	2.181401	0.02026785	0.0202678	0.0202678
44950	0	-85.08108	-86.89764	1.816563	0.02298966	0.0229897	0.0229897
44951	1	-84.66484	-87.66572	3.000882	0.01415427	0.0141543	0.0141543
44952	0	-85.08108	-86.89764	1.816563	0.02298966	0.0229897	0.0229897
44953	1	-84.73026	-87.77079	3.040531	0.01385847	0.0138585	0.0138585
44954	0	-84.86908	-87.98146	3.112372	0.01332252	0.0133225	0.0133225
44955	1	-85.79507	-89.20903	3.413954	0.01107262	0.0110726	0.0110726
44956	0	-84.4055	-87.14449	2.738986	0.01610809	0.0161081	0.0161081
44957	1	-84.58804	-86.77296	2.184913	0.02024165	0.0202416	0.0202416
44958	0	-84.89785	-88.02354	3.12569	0.01322316	0.0132232	0.0132232
44959	1	-84.58804	-86.77296	2.184913	0.02024165	0.0202416	0.0202416
44960	0	-84.85683	-87.96338	3.106556	0.01336591	0.0133659	0.0133659
44961	1	-85.32368	-87.00074	1.67706	0.02403039	0.0240304	0.0240304
44962	0	-84.85683	-87.96338	3.106556	0.01336591	0.0133659	0.0133659
44963	1	-84.37282	-86.92792	2.555101	0.01747993	0.0174799	0.0174799
44964	0	-84.37408	-87.01089	2.63681	0.01687036	0.0168704	0.0168704
44965	1	-84.37282	-86.92792	2.555101	0.01747993	0.0174799	0.0174799
44966	0	-84.50488	-86.78139	2.27651	0.0195583	0.0195583	0.0195583
44967	1	-84.3713	-86.97894	2.607639	0.01708798	0.017088	0.017088
44968	0	-84.50488	-86.78139	2.27651	0.0195583	0.0195583	0.0195583
44969	1	-84.3713	-86.97894	2.607639	0.01708798	0.017088	0.017088
44970	0	-84.37485	-87.01685	2.642004	0.01683161	0.0168316	0.0168316
44971	1	-84.66785	-86.77863	2.110781	0.0207947	0.0207947	0.0207947
44972	0	-84.37485	-87.01685	2.642004	0.01683161	0.0168316	0.0168316
44973	1	-84.46921	-86.79282	2.323612	0.01920691	0.0192069	0.0192069
44974	0	-84.37608	-87.02535	2.649275	0.01677736	0.0167774	0.0167774
44975	1	-84.45116	-86.8016	2.350436	0.0190068	0.0190068	0.0190068
44976	0	-84.40459	-87.14167	2.73708	0.01612231	0.0161223	0.0161223
44977	1	-84.65666	-86.77727	2.120606	0.02072139	0.0207214	0.0207214
44978	0	-84.40459	-87.14167	2.73708	0.01612231	0.0161223	0.0161223
44979	1	-85.07908	-86.89686	1.817781	0.02298057	0.0229806	0.0229806
44980	0	-84.39111	-87.09594	2.704833	0.01636289	0.0163629	0.0163629
44981	1	-84.64534	-86.77606	2.130712	0.020646	0.020646	0.020646
44982	0	-84.45922	-86.79737	2.338145	0.01909849	0.0190985	0.0190985
44983	1	-84.8076	-87.88986	3.082261	0.01354715	0.0135472	0.0135472
44984	0	-84.45922	-86.79737	2.338145	0.01909849	0.0190985	0.0190985
44985	1	-85.1602	-86.92951	1.769313	0.02334215	0.0233422	0.0233422
44986	0	-84.85702	-86.82026	1.963242	0.02189538	0.0218954	0.0218954
44987	1	-85.10845	-88.32025	3.211804	0.01258073	0.0125807	0.0125807
44988	0	-84.85702	-86.82026	1.963242	0.02189538	0.0218954	0.0218954
44989	1	-85.39174	-88.69765	3.305913	0.01187864	0.0118786	0.0118786
44990	0	-84.47675	-86.78983	2.313081	0.01928548	0.0192855	0.0192855
44991	1	-85.48595	-88.81934	3.333392	0.01167364	0.0116736	0.0116736
44992	0	-84.47675	-86.78983	2.313081	0.01928548	0.0192855	0.0192855
44993	1	-84.37187	-86.9374	2.565537	0.01740207	0.0174021	0.0174021
44994	0	-84.47675	-86.78983	2.313081	0.01928548	0.0192855	0.0192855
44995	1	-85.16983	-88.40377	3.233934	0.01241563	0.0124156	0.0124156
44996	0	-84.47675	-86.78983	2.313081	0.01928548	0.0192855	0.0192855
44997	1	-85.16983	-88.40377	3.233934	0.01241563	0.0124156	0.0124156
44998	0	-84.47675	-86.78983	2.313081	0.01928548	0.0192855	0.0192855
44999	1	-85.16983	-88.40377	3.233934	0.01241563	0.0124156	0.0124156
45000	0	-84.64799	-87.63785	2.989855	0.01423654	0.0142365	0.0142365
45001	1	-84.63228	-86.77488	2.142601	0.02055731	0.0205573	0.0205573
45002	0	-84.64799	-87.63785	2.989855	0.01423654	0.0142365	0.0142365
