Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
910	-230.2266	-222.7852	-7.441433	1	0	1	1	0.02459781	0.02459781	0.002733914	0.03229948	0.1119364	0.1119364	0.05933937	0.05933937	0.666408	0.168675	0.154027	0.0108904
911	-230.884	-223.2501	-7.633851	1	0	1	1	0.04241661	0.04241661	0.002733914	0.03229948	0.09555309	0.09555309	0.05933937	0.05933937	0.647831	0.12013	0.150811	0.0812277
912	-232.5901	-231.2284	-1.36167	1	0	1	1	0.04241661	0.04241661	0.002733914	0.01536996	0.08917624	0.08917624	0.03585334	0.03585334	0.247041	0.466716	0.223755	0.0624879
913	-229.735	-227.8053	-1.929693	1	0	1	1	0.0185745	0.0185745	0.002733914	0.03415425	0.10195	0.10195	0.03237503	0.03237503	0.209159	0.395148	0.349918	0.0457751
914	-229.9973	-222.9324	-7.064825	1	0	1	1	0.03045945	0.03045945	0.004556757	0.03415425	0.10195	0.10195	0.05697691	0.05697691	0.299003	0.422953	0.100831	0.177213
915	-237.3511	-219.716	-17.63513	1	0	1	1	0.05475955	0.05475955	0.006216413	0.05385194	0.1351503	0.1351503	0.05697691	0.05697691	0.381329	0.373281	0.0889896	0.156401
916	-235.1474	-220.731	-14.41639	1	0	1	1	0.05899274	0.05899274	0.002076227	0.02537274	0.1351503	0.1351503	0.06135032	0.06135032	0.42112	0.412232	0.0982755	0.0683722
917	-234.069	-229.6873	-4.381622	1	0	1	1	0.05899274	0.05899274	0.002076227	0.02537274	0.0941722	0.0941722	0.02746592	0.02746592	0.489515	0.441988	0.040394	0.0281029
918	-228.9631	-225.3703	-3.592795	1	0	1	1	0.02500606	0.02500606	0.002076227	0.03027245	0.0941722	0.0941722	0.05066799	0.05066799	0.511382	0.417061	0.0421984	0.0293583
919	-226.3108	-230.1995	3.888661	1	0	1	0	0.02316354	0.02316354	0.002076227	0.03027245	0.0941722	0.0941722	0.01720298	0.01603534	0.701261	0.200613	0.0578669	0.0402592
920	-230.8685	-223.8968	-6.971666	1	0	1	1	0.02316354	0.02316354	0.002076227	0.04757789	0.09219237	0.09219237	0.06239233	0.06239233	0.701261	0.200613	0.0578669	0.0402592
921	-232.3912	-229.3922	-2.999003	1	0	1	1	0.02316354	0.02316354	0.006121909	0.03632087	0.06976642	0.06976642	0.06239233	0.06239233	0.506745	0.329679	0.0964638	0.0671118
922	-230.3	-224.93	-5.370003	0	0	1	1	0.02316354	0.02157999	0.006121909	0.05073629	0.1045482	0.1045482	0.04584533	0.04584533	0.303977	0.134965	0.057865	0.503193
923	-231.5265	-223.8866	-7.639934	1	0	1	1	0.04108861	0.04108861	0.005304811	0.0226282	0.1097905	0.1097905	0.05357574	0.05357574	0.474143	0.257812	0.0902576	0.177788
924	-231.3479	-227.372	-3.975968	1	0	1	1	0.04108861	0.04108861	0.005304811	0.02348157	0.1097905	0.1097905	0.02538805	0.02538805	0.474143	0.257812	0.0902576	0.177788
925	-229.1175	-229.0734	-0.04404198	1	0	1	0	0.03949001	0.03949001	0.00258308	0.04760427	0.09154521	0.09154521	0.02538805	0.005651291	0.289294	0.551085	0.0550699	0.104551
926	-230.852	-225.2206	-5.631369	1	0	1	1	0.02413717	0.02413717	0.00258308	0.04760427	0.1176908	0.1176908	0.02538805	0.02538805	0.295047	0.562045	0.0362783	0.10663
927	-228.5486	-224.8865	-3.662131	0	0	1	1	0.02413717	0.0256471	0.001112105	0.04000922	0.1176908	0.1176908	0.03065762	0.03065762	0.424814	0.16704	0.0509846	0.357162
928	-228.7217	-224.9017	-3.820034	0	0	1	1	0.02413717	0.003153183	0.001112105	0.04000922	0.1176908	0.1176908	0.05432955	0.05432955	0.630953	0.02655	0.0524916	0.290006
929	-229.0683	-234.7556	5.687211	0	0	1	1	0.02413717	0.005472872	0.004524131	0.04000922	0.06879208	0.06879208	0.02656953	0.02656953	0.630953	0.02655	0.0524916	0.290006
930	-229.4717	-234.6486	5.176927	0	0	1	1	0.0152053	0.02002929	0.002706461	0.04000922	0.06879208	0.06879208	0.02656953	0.02656953	0.540322	0.0227364	0.0449517	0.39199
931	-228.8514	-234.2829	5.431469	0	0	1	1	0.01311618	0.003593002	0.002940614	0.04000922	0.08518438	0.08518438	0.02656953	0.02656953	0.394848	0.0166149	0.486503	0.102035
932	-229.3887	-227.9537	-1.434983	1	0	1	1	0.02287615	0.02287615	0.002940614	0.03695808	0.09675262	0.09675262	0.02656953	0.02656953	0.284604	0.0196417	0.575131	0.120623
933	-227.6053	-228.2564	0.6511509	1	0	1	0	0.02218697	0.02218697	0.002940614	0.03695808	0.09675262	0.09675262	0.02656953	0.02166775	0.347527	0.207843	0.297339	0.147291
934	-229.5314	-230.5433	1.011887	1	0	1	1	0.02373455	0.02373455	0.002940614	0.02280673	0.09675262	0.09675262	0.02160807	0.02160807	0.532349	0.170618	0.228995	0.0680376
935	-229.7069	-226.2776	-3.429279	1	0	1	1	0.03346433	0.03346433	0.002940614	0.04443916	0.08992584	0.08992584	0.03020511	0.03020511	0.619949	0.263789	0.0370287	0.0792333
936	-229.7811	-230.5369	0.7557948	0	0	1	1	0.02656925	0.0001385914	0.005372647	0.04443916	0.09957013	0.09957013	0.03020511	0.03020511	0.476277	0.314198	0.115151	0.0943744
937	-230.7968	-225.8187	-4.978057	1	0	1	1	0.02656925	0.02656925	0.006233897	0.04443916	0.09957013	0.09957013	0.03571698	0.03571698	0.608785	0.123395	0.147188	0.120631
938	-231.0985	-222.9126	-8.185893	0	0	1	1	0.02656925	0.03890386	0.006233897	0.04443916	0.110906	0.110906	0.04595043	0.04595043	0.442119	0.14896	0.177682	0.231239
939	-229.0503	-225.357	-3.693347	0	0	0	1	0.02660298	0.03805368	0.006095162	0.02688565	0.110906	0.0215347	0.04595043	0.04595043	0.112142	0.279089	0.183597	0.425171
940	-231.1544	-227.0579	-4.096583	0	0	1	1	0.01495102	0.03764813	0.006153865	0.02688565	0.110906	0.110906	0.04595043	0.04595043	0.0815852	0.203041	0.13357	0.581804
941	-229.7471	-228.1917	-1.555393	1	0	1	1	0.01911407	0.01911407	0.001614915	0.02688565	0.09343023	0.09343023	0.04595043	0.04595043	0.135234	0.336557	0.228552	0.299658
942	-229.3359	-226.0327	-3.30316	1	0	1	1	0.03252121	0.03252121	0.001246647	0.02688565	0.09343023	0.09343023	0.04595043	0.04595043	0.269264	0.12902	0.260358	0.341359
943	-230.2554	-223.8922	-6.363233	1	0	1	1	0.03252121	0.03252121	0.004381471	0.02688565	0.09828897	0.09828897	0.06078596	0.06078596	0.185787	0.260106	0.239757	0.314349
944	-228.8551	-234.4061	5.551006	0	0	1	1	0.03252121	0.01597676	0.001209612	0.02688565	0.07544756	0.07544756	0.01848035	0.01848035	0.614282	0.12322	0.11358	0.148917
945	-229.4848	-236.0064	6.52155	1	0	1	0	0.02014179	0.02014179	0.001209612	0.02688565	0.06938759	0.06938759	0.01848035	0.02717558	0.288922	0.213646	0.215235	0.282198
946	-228.1941	-226.0954	-2.098733	1	0	1	0	0.03693364	0.03693364	0.001407395	0.0393172	0.104553	0.104553	0.01848035	0.02689896	0.288922	0.213646	0.215235	0.282198
947	-230.251	-228.2907	-1.960254	0	0	1	1	0.03693364	0.0119412	0.001407395	0.05706265	0.0869947	0.0869947	0.03221787	0.03221787	0.129187	0.299028	0.176807	0.394977
948	-231.5032	-230.5344	-0.9688204	1	0	1	1	0.03888812	0.03888812	0.001407395	0.04245133	0.0869947	0.0869947	0.01287773	0.01287773	0.581987	0.143542	0.0848722	0.189599
949	-227.1793	-229.5867	2.407379	1	0	1	0	0.02214703	0.02214703	0.001407395	0.02841273	0.09723857	0.09723857	0.01635343	0.0284144	0.748162	0.0864786	0.0511324	0.114227
950	-228.907	-230.3758	1.468848	0	0	1	1	0.0261013	0.003684017	0.001407395	0.05619057	0.09723857	0.09723857	0.01635343	0.01635343	0.72045	0.0674341	0.0655904	0.146525
951	-232.8568	-227.0922	-5.7646	1	0	1	0	0.02380221	0.02380221	0.001407395	0.05619057	0.1459477	0.1459477	0.01635343	0.0112377	0.609872	0.129839	0.0555233	0.204766
952	-229.6288	-230.3255	0.6967909	1	0	1	1	0.02380221	0.02380221	0.00221538	0.03155043	0.09627185	0.09627185	0.01635343	0.01635343	0.221097	0.259228	0.110854	0.408821
953	-229.0663	-231.714	2.647664	0	0	1	1	0.02380221	0.03073748	0.00221538	0.0224027	0.09627185	0.09627185	0.01675134	0.01675134	0.224599	0.263334	0.0967717	0.415296
954	-228.1147	-230.0462	1.931525	0	0	1	1	0.02380221	0.02960762	0.00221538	0.0224027	0.08603009	0.08603009	0.03346558	0.03346558	0.268061	0.345597	0.0730119	0.31333
955	-233.2162	-235.5089	2.292692	1	0	1	1	0.0110278	0.0110278	0.005361213	0.0224027	0.08603009	0.08603009	0.03346558	0.03346558	0.335234	0.0786865	0.0913078	0.494771
956	-233.0915	-237.1558	4.064222	1	0	0	1	0.0110278	0.0110278	0.005361213	0.0224027	0.08603009	0.02332561	0.03346558	0.03346558	0.201754	0.154202	0.346276	0.297768
957	-232.174	-229.2419	-2.932116	1	0	0	1	0.02348519	0.02348519	0.009931637	0.01715181	0.09438376	0.02349385	0.0653616	0.0653616	0.0940599	0.272364	0.247611	0.385965
958	-234.1943	-228.1608	-6.033473	1	0	1	1	0.01995555	0.01995555	0.006481102	0.01892698	0.08618146	0.08618146	0.08885805	0.08885805	0.0452685	0.649809	0.119168	0.185754
959	-231.8976	-231.9169	0.01929518	1	0	1	1	0.03998979	0.03998979	0.004264111	0.01892698	0.08796568	0.08796568	0.02410107	0.02410107	0.53035	0.187304	0.153501	0.128845
960	-230.112	-227.3405	-2.771431	1	0	1	1	0.02134981	0.02134981	0.005082524	0.02909634	0.08796568	0.08796568	0.05257295	0.05257295	0.536017	0.189306	0.144455	0.130222
961	-231.0089	-230.0612	-0.9477297	1	0	1	1	0.01926569	0.01926569	0.0009634685	0.02909634	0.07606567	0.07606567	0.05707077	0.05707077	0.494775	0.214108	0.170915	0.120202
962	-229.6994	-226.4647	-3.234792	1	0	1	1	0.02925307	0.02925307	0.005606362	0.02909634	0.09485977	0.09485977	0.04070858	0.04070858	0.346017	0.273936	0.218674	0.161373
963	-230.978	-231.46	0.4820399	1	0	0	1	0.03139063	0.03139063	0.004577515	0.03603358	0.09485977	0.0007671028	0.04070858	0.04070858	0.209339	0.331187	0.264375	0.195099
964	-227.892	-230.5922	2.700215	0	0	1	1	0.03023817	0.008565303	0.001439358	0.03603358	0.07480392	0.07480392	0.04070858	0.04070858	0.471517	0.286998	0.138947	0.102538
965	-230.7639	-232.2769	1.513049	1	0	1	1	0.03023817	0.03023817	0.004667093	0.0237815	0.07480392	0.07480392	0.03061308	0.03061308	0.471517	0.286998	0.138947	0.102538
966	-228.2835	-230.305	2.021465	1	0	1	0	0.02059997	0.02059997	0.002618613	0.0237815	0.11166	0.11166	0.02946921	0.008723339	0.485626	0.295585	0.143105	0.0756828
967	-230.7405	-233.216	2.475535	1	0	1	1	0.02059997	0.02059997	0.002618613	0.01789635	0.08633917	0.08633917	0.02946921	0.02946921	0.320322	0.147756	0.482001	0.0499208
968	-230.7712	-228.9898	-1.781369	1	0	1	1	0.02059997	0.02059997	0.003820168	0.04845262	0.08633917	0.08633917	0.02946921	0.02946921	0.480875	0.112853	0.368143	0.0381285
969	-230.6815	-224.1435	-6.537989	1	0	1	1	0.0326651	0.0326651	0.001474832	0.04845262	0.1204946	0.1204946	0.02107983	0.02107983	0.757519	0.177777	0.055485	0.00921914
970	-227.1037	-228.9309	1.827164	1	0	1	0	0.0326651	0.0326651	0.001474832	0.02344449	0.1089071	0.1089071	0.02107983	0.01073082	0.713986	0.167561	0.109764	0.00868934
971	-228.9531	-230.7987	1.845637	1	0	1	1	0.02308505	0.02308505	0.002138232	0.02700438	0.08967754	0.08967754	0.01971735	0.01971735	0.713986	0.167561	0.109764	0.00868934
972	-230.13	-226.257	-3.873015	1	0	1	1	0.03697837	0.03697837	0.001956523	0.04422966	0.08967754	0.08967754	0.03144336	0.03144336	0.209352	0.4632	0.303428	0.0240206
973	-232.1767	-224.5021	-7.674571	1	0	1	1	0.0491344	0.0491344	0.001956523	0.04629205	0.1038199	0.1038199	0.03144336	0.03144336	0.209352	0.4632	0.303428	0.0240206
974	-233.3297	-226.5092	-6.820518	1	0	1	1	0.0491344	0.0491344	0.003892947	0.04629205	0.1038199	0.1038199	0.02313544	0.02313544	0.0382198	0.563457	0.369103	0.0292197
975	-231.8961	-226.5622	-5.333933	1	0	1	1	0.0491344	0.0491344	0.0009850089	0.02359888	0.1111446	0.1111446	0.0303215	0.0303215	0.0397986	0.545424	0.384351	0.0304268
976	-231.2912	-232.9282	1.637017	1	0	1	0	0.0491344	0.0491344	0.002563776	0.02112861	0.09961935	0.09961935	0.0232546	0.004019955	0.0602395	0.182723	0.733871	0.023167
977	-231.867	-225.5465	-6.320553	1	0	1	1	0.0491344	0.0491344	0.003182169	0.02600075	0.09961935	0.09961935	0.04460818	0.04460818	0.0209907	0.167255	0.671748	0.140006
978	-231.4847	-222.4641	-9.020587	1	0	1	1	0.04082512	0.04082512	0.003182169	0.02600075	0.1280717	0.1280717	0.04460818	0.04460818	0.0219693	0.175052	0.703065	0.099913
979	-231.8686	-227.9283	-3.940269	1	0	1	1	0.0306603	0.0306603	0.004228299	0.05074476	0.09694418	0.09694418	0.02220966	0.02220966	0.0219693	0.175052	0.703065	0.099913
980	-229.9633	-228.6779	-1.285381	1	0	1	0	0.0306603	0.0306603	0.004228299	0.05074476	0.09529091	0.09529091	0.0175559	0.02304253	0.122672	0.121599	0.61583	0.139899
981	-233.3628	-226.367	-6.995796	1	0	1	1	0.0306603	0.0306603	0.0009423483	0.06804382	0.0979106	0.0979106	0.0300253	0.0300253	0.121764	0.120698	0.61127	0.146269
982	-227.5201	-228.6187	1.098667	0	0	1	1	0.02800501	0.007612682	0.0009892875	0.04613741	0.09096726	0.09096726	0.0300253	0.0300253	0.213289	0.131222	0.482455	0.173034
983	-230.8774	-226.5735	-4.30392	1	0	1	0	0.03358707	0.03358707	0.005157383	0.03006565	0.09096726	0.09096726	0.06872349	0.01554106	0.147963	0.266869	0.46513	0.120038
984	-230.4039	-223.4382	-6.965737	1	0	1	1	0.03025945	0.03025945	0.001977431	0.03006565	0.1272974	0.1272974	0.03775819	0.03775819	0.117291	0.276476	0.481874	0.124359
985	-230.172	-229.5267	-0.645333	1	0	1	1	0.03407393	0.03407393	0.001318061	0.04025429	0.08192382	0.08192382	0.02263585	0.02263585	0.162255	0.599562	0.0661507	0.172032
986	-229.2204	-229.4111	0.1907049	1	0	1	1	0.02201542	0.02201542	0.001318061	0.0328859	0.08192382	0.08192382	0.03582566	0.03582566	0.162255	0.599562	0.0661507	0.172032
987	-232.7984	-232.2222	-0.576231	1	0	1	0	0.02094499	0.02094499	0.001318061	0.06030325	0.07007715	0.07007715	0.04212038	0.02146838	0.162255	0.599562	0.0661507	0.172032
988	-229.6663	-231.7528	2.086446	1	0	1	1	0.02094499	0.02094499	0.001093052	0.02386854	0.08742654	0.08742654	0.02649292	0.02649292	0.173137	0.60912	0.0553197	0.162423
989	-227.9509	-233.7647	5.813841	0	0	1	1	0.02094499	0.00483965	0.004987654	0.02386854	0.08742654	0.08742654	0.02649292	0.02649292	0.0233144	0.616931	0.232546	0.127208
990	-230.5308	-230.4203	-0.1104518	1	0	1	1	0.02094499	0.02094499	0.004987654	0.02386854	0.09992147	0.09992147	0.02649292	0.02649292	0.0183296	0.485026	0.239351	0.257294
991	-229.924	-228.1642	-1.75984	1	0	1	1	0.02534957	0.02534957	0.005085016	0.03167154	0.09992147	0.09992147	0.02649292	0.02649292	0.0170147	0.450232	0.222181	0.310572
992	-231.1126	-231.1321	0.0195605	1	0	1	1	0.02534957	0.02534957	0.005085016	0.01839667	0.09992147	0.09992147	0.02649292	0.02649292	0.0178899	0.47339	0.233609	0.27511
993	-229.4477	-227.0943	-2.353436	1	0	1	1	0.02534957	0.02534957	0.004699032	0.02795304	0.0939319	0.0939319	0.04101539	0.04101539	0.0178899	0.47339	0.233609	0.27511
994	-229.3824	-226.6346	-2.747817	1	0	1	1	0.02534957	0.02534957	0.004699032	0.03089524	0.0939319	0.0939319	0.04101539	0.04101539	0.314814	0.121467	0.258866	0.304853
995	-229.6559	-229.5734	-0.08252983	1	0	1	1	0.02118107	0.02118107	0.002912202	0.02139004	0.08950856	0.08950856	0.04101539	0.04101539	0.599612	0.231352	0.0576596	0.111376
996	-228.9966	-227.3458	-1.650765	1	0	1	0	0.02391234	0.02391234	0.001692735	0.0397147	0.08950856	0.08950856	0.04101539	0.02840483	0.125289	0.0483412	0.012048	0.814321
997	-232.901	-230.7214	-2.179583	1	0	1	1	0.0387337	0.0387337	0.00504231	0.0431717	0.08930492	0.08930492	0.0153993	0.0153993	0.285967	0.110336	0.14959	0.454107
998	-228.3541	-226.1373	-2.216803	0	0	1	0	0.0387337	0.02478981	0.00265068	0.0431717	0.1205	0.1205	0.0153993	0.01976797	0.297227	0.114681	0.116105	0.471987
999	-231.7216	-221.5509	-10.17079	1	0	1	1	0.02850771	0.02850771	0.00265068	0.0431717	0.1339684	0.1339684	0.04297023	0.04297023	0.706346	0.127825	0.129412	0.036417
1000	-229.7017	-222.6562	-7.045502	1	0	1	1	0.02850771	0.02850771	0.00265068	0.0431717	0.1010336	0.1010336	0.05258954	0.05258954	0.770133	0.139368	0.0439283	0.0465707
1001	-230.7509	-225.6846	-5.066269	1	0	1	1	0.03126866	0.03126866	0.005940406	0.0431717	0.0919481	0.0919481	0.04085863	0.04085863	0.360763	0.23011	0.19859	0.210536
1002	-229.9549	-226.8212	-3.133725	1	0	1	1	0.03126866	0.03126866	0.005940406	0.03463381	0.0919481	0.0919481	0.03497916	0.03497916	0.678933	0.101231	0.087365	0.132471
1003	-227.5871	-232.5019	4.91479	1	0	1	0	0.02541878	0.02541878	0.004992585	0.02630849	0.0919481	0.0919481	0.01729777	0.009301775	0.621572	0.0564306	0.0464243	0.275573
1004	-230.5651	-229.8699	-0.6952446	1	0	1	1	0.02541878	0.02541878	0.004992585	0.0244998	0.1083694	0.1083694	0.01729777	0.01729777	0.786425	0.0713971	0.058737	0.0834408
1005	-231.8488	-222.1789	-9.669895	1	0	1	1	0.02541878	0.02541878	0.004992585	0.03430538	0.1237283	0.1237283	0.05908698	0.05908698	0.5066	0.179714	0.103656	0.21003
1006	-232.9556	-220.3585	-12.59713	1	0	1	1	0.04725687	0.04725687	0.004992585	0.03430538	0.1237283	0.1237283	0.05908698	0.05908698	0.116006	0.292552	0.24954	0.341902
1007	-232.4771	-220.2871	-12.18993	1	0	1	1	0.04421898	0.04421898	0.004992585	0.03430538	0.1237283	0.1237283	0.05908698	0.05908698	0.289387	0.492402	0.119365	0.0988463
1008	-230.5795	-228.2361	-2.343413	1	0	1	1	0.02013984	0.02013984	0.002320015	0.03430538	0.07702195	0.07702195	0.05908698	0.05908698	0.305389	0.51963	0.125966	0.049015
1009	-228.1383	-228.689	0.5506577	0	0	1	1	0.02406339	0.01961004	0.002320015	0.04401922	0.07702195	0.07702195	0.04079066	0.04079066	0.330994	0.416106	0.182058	0.0708415
1010	-228.4073	-223.7262	-4.681056	0	0	1	1	0.02812929	0.02161975	0.002320015	0.04865291	0.1053428	0.1053428	0.04079066	0.04079066	0.367615	0.231307	0.361241	0.0398371
1011	-230.4129	-223.7934	-6.61953	1	0	1	1	0.02945631	0.02945631	0.0005325972	0.04865291	0.1053428	0.1053428	0.04079066	0.04079066	0.367615	0.231307	0.361241	0.0398371
1012	-230.5464	-223.4043	-7.142105	1	0	1	1	0.02907292	0.02907292	0.0005325972	0.04865291	0.1053428	0.1053428	0.04507262	0.04507262	0.421603	0.118416	0.414293	0.0456876
1013	-229.7353	-223.5503	-6.184986	0	0	1	1	0.02385151	0.0103202	0.001998374	0.04865291	0.09745022	0.09745022	0.07580204	0.07580204	0.421603	0.118416	0.414293	0.0456876
1014	-226.4953	-230.3788	3.883586	0	0	1	1	0.02385151	0.01108932	0.001998374	0.02848565	0.09745022	0.09745022	0.02008553	0.02008553	0.563705	0.158329	0.21688	0.0610866
1015	-229.6297	-231.6651	2.035356	1	0	1	1	0.01904495	0.01904495	0.001998374	0.02848565	0.07986729	0.07986729	0.03081093	0.03081093	0.527055	0.0192655	0.396564	0.057115
1016	-227.1363	-228.0098	0.8735255	1	0	1	0	0.02734352	0.02734352	0.002712183	0.02848565	0.09757216	0.09757216	0.03084615	0.01845692	0.527055	0.0192655	0.396564	0.057115
1017	-230.9229	-227.1656	-3.75727	1	0	1	1	0.02734352	0.02734352	0.006216479	0.02848565	0.1105302	0.1105302	0.03084615	0.03084615	0.0778155	0.042728	0.803287	0.07617
1018	-232.7307	-229.3793	-3.351322	1	0	1	1	0.04709555	0.04709555	0.00453523	0.03320458	0.08471196	0.08471196	0.03084615	0.03084615	0.167513	0.0919805	0.576536	0.163971
1019	-230.8588	-221.7621	-9.096631	1	0	1	1	0.04143804	0.04143804	0.001974457	0.03320458	0.1241784	0.1241784	0.04245975	0.04245975	0.0678631	0.0960186	0.650976	0.185142
1020	-231.0285	-221.5576	-9.470954	1	0	1	1	0.0332789	0.0332789	0.003038929	0.046074	0.1211962	0.1211962	0.04245975	0.04245975	0.160998	0.227794	0.171979	0.43923
1021	-231.4779	-221.8053	-9.672628	1	0	1	1	0.0332789	0.0332789	0.0008688098	0.05071929	0.1211962	0.1211962	0.04148913	0.04148913	0.174337	0.186671	0.140932	0.49806
1022	-229.0157	-225.3032	-3.712428	0	0	1	1	0.03630988	0.02038468	0.001242414	0.02887473	0.1211962	0.1211962	0.03162128	0.03162128	0.0386862	0.21734	0.164087	0.579887
1023	-229.9446	-227.8967	-2.047887	1	0	1	1	0.03630988	0.03630988	0.001242414	0.02179688	0.099699	0.099699	0.03162128	0.03162128	0.0520495	0.635846	0.220767	0.0913381
1024	-231.7793	-228.8585	-2.920779	1	0	1	1	0.03671144	0.03671144	0.007352901	0.02179688	0.099699	0.099699	0.03162128	0.03162128	0.199609	0.312276	0.155995	0.332119
1025	-233.3304	-222.8476	-10.48283	1	0	1	0	0.03671144	0.03671144	0.007352901	0.03826659	0.1359346	0.1359346	0.05431373	0.0175592	0.0851364	0.269839	0.204336	0.440688
1026	-232.2247	-225.0369	-7.187808	1	0	1	1	0.0381176	0.0381176	0.007352901	0.0313314	0.1196977	0.1196977	0.03251525	0.03251525	0.0851364	0.269839	0.204336	0.440688
1027	-233.4737	-221.4033	-12.07046	1	0	1	1	0.0381176	0.0381176	0.007352901	0.04660354	0.1196977	0.1196977	0.0536692	0.0536692	0.0851364	0.269839	0.204336	0.440688
1028	-232.413	-221.0898	-11.32315	1	0	1	1	0.03402799	0.03402799	0.00586733	0.04660354	0.1196977	0.1196977	0.0536692	0.0536692	0.420007	0.133616	0.228162	0.218215
1029	-230.907	-224.2431	-6.663891	1	0	1	1	0.03664915	0.03664915	0.00586733	0.0339483	0.09497228	0.09497228	0.0536692	0.0536692	0.0257828	0.301462	0.180423	0.492333
1030	-229.62	-226.7449	-2.875161	1	0	1	1	0.02914161	0.02914161	0.002058159	0.02698055	0.08499164	0.08499164	0.0536692	0.0536692	0.0257828	0.301462	0.180423	0.492333
1031	-229.5249	-229.5792	0.05431278	1	0	1	1	0.02051	0.02051	0.002058159	0.0255087	0.09225069	0.09225069	0.03465884	0.03465884	0.0261863	0.224003	0.383981	0.36583
1032	-229.8289	-229.1247	-0.7042389	1	0	1	1	0.030912	0.030912	0.002058159	0.02076572	0.09225069	0.09225069	0.03465884	0.03465884	0.0138228	0.280674	0.512395	0.193109
1033	-227.876	-231.4158	3.539788	0	0	1	1	0.02464194	0.01458078	0.004197876	0.02440225	0.09225069	0.09225069	0.0254519	0.0254519	0.00563343	0.272524	0.614074	0.107768
1034	-232.7111	-230.0652	-2.645833	1	0	1	1	0.02464194	0.02464194	0.004197876	0.01717439	0.1216882	0.1216882	0.02742792	0.02742792	0.00563343	0.272524	0.614074	0.107768
1035	-231.1888	-228.9016	-2.287219	1	0	0	1	0.02464194	0.02464194	0.004197876	0.02238713	0.1216882	0.02865366	0.02742792	0.02742792	0.0865387	0.314721	0.474286	0.124455
1036	-229.6469	-229.4402	-0.2067072	1	0	1	0	0.0354255	0.0354255	0.0008681622	0.02238713	0.1216882	0.1216882	0.02742792	0.005678554	0.0509618	0.185336	0.279302	0.4844
1037	-231.0439	-229.5531	-1.490817	0	0	1	1	0.0354255	0.01817061	0.00552266	0.02238713	0.1180031	0.1180031	0.02354629	0.02354629	0.0435795	0.0226188	0.667138	0.266664
1038	-233.5549	-231.4445	-2.110417	1	0	1	1	0.01619839	0.01619839	0.00552266	0.03991328	0.1086293	0.1086293	0.0208723	0.0208723	0.0506377	0.0262822	0.775188	0.147892
