Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
378	-84.68065	-86.78039	2.099739	0.02087707	0.0208771	0.0208771
379	-84.37639	-86.90633	2.529935	0.01766768	0.0176677	0.0176677
380	-84.7551	-86.79407	2.038968	0.02133044	0.0213304	0.0213304
381	-84.44304	-86.80645	2.363405	0.01891005	0.01891	0.01891
382	-84.42388	-86.82091	2.397034	0.01865916	0.0186592	0.0186592
383	-85.15494	-86.92734	1.772392	0.02331918	0.0233192	0.0233192
384	-85.77877	-87.22566	1.446887	0.02574755	0.0257475	0.0257475
385	-84.88299	-86.82801	1.94502	0.02203133	0.0220313	0.0220313
386	-85.07373	-86.89478	1.821055	0.02295614	0.0229561	0.0229561
387	-84.70986	-86.78509	2.075231	0.02105991	0.0210599	0.0210599
388	-84.70986	-86.78509	2.075231	0.02105991	0.0210599	0.0210599
389	-85.07537	-86.89542	1.820053	0.02296362	0.0229636	0.0229636
390	-88.01694	-91.79948	3.782548	0.008322802	0.0083228	0.0083228
391	-87.30546	-90.995	3.689543	0.009016647	0.00901665	0.00901665
392	-87.76096	-91.51184	3.750886	0.008559006	0.00855901	0.00855901
393	-84.4309	-86.81504	2.384149	0.01875529	0.0187553	0.0187553
394	-84.4309	-86.81504	2.384149	0.01875529	0.0187553	0.0187553
395	-85.9934	-87.34115	1.347751	0.02648713	0.0264871	0.0264871
396	-84.55605	-87.47757	2.921522	0.01474631	0.0147463	0.0147463
397	-84.55605	-87.47757	2.921522	0.01474631	0.0147463	0.0147463
398	-84.55365	-86.77413	2.220487	0.01997625	0.0199763	0.0199763
399	-84.67256	-87.67837	3.005812	0.01411749	0.0141175	0.0141175
400	-84.67256	-87.67837	3.005812	0.01411749	0.0141175	0.0141175
401	-84.82327	-87.91343	3.090164	0.01348819	0.0134882	0.0134882
402	-84.82327	-87.91343	3.090164	0.01348819	0.0134882	0.0134882
403	-84.55068	-86.77437	2.223688	0.01995237	0.0199524	0.0199524
404	-84.41281	-86.83192	2.419105	0.01849451	0.0184945	0.0184945
405	-84.87472	-86.8255	1.950783	0.02198833	0.0219883	0.0219883
406	-84.39788	-87.11999	2.722106	0.01623402	0.016234	0.016234
407	-84.39788	-87.11999	2.722106	0.01623402	0.016234	0.016234
408	-84.47193	-86.7917	2.319768	0.01923559	0.0192356	0.0192356
409	-84.37616	-87.0259	2.649743	0.01677387	0.0167739	0.0167739
410	-84.46568	-87.29733	2.831649	0.0154168	0.0154168	0.0154168
411	-84.46568	-87.29733	2.831649	0.0154168	0.0154168	0.0154168
412	-84.94071	-86.84653	1.905814	0.02232381	0.0223238	0.0223238
413	-84.94071	-86.84653	1.905814	0.02232381	0.0223238	0.0223238
414	-84.39311	-87.10335	2.710231	0.01632261	0.0163226	0.0163226
415	-84.47068	-86.79221	2.321524	0.01922249	0.0192225	0.0192225
416	-84.38273	-86.88366	2.500924	0.01788411	0.0178841	0.0178841
417	-84.38273	-86.88366	2.500924	0.01788411	0.0178841	0.0178841
418	-84.88627	-86.82902	1.942751	0.02204825	0.0220482	0.0220482
419	-84.5559	-86.77397	2.218071	0.01999428	0.0199943	0.0199943
420	-84.5559	-86.77397	2.218071	0.01999428	0.0199943	0.0199943
421	-84.68717	-86.78136	2.094182	0.02091853	0.0209185	0.0209185
422	-84.71989	-87.75445	3.034551	0.01390309	0.0139031	0.0139031
423	-84.78324	-87.85286	3.069627	0.01364141	0.0136414	0.0136414
424	-84.57934	-87.51973	2.940389	0.01460557	0.0146056	0.0146056
425	-84.49767	-86.78319	2.285517	0.01949111	0.0194911	0.0194911
426	-84.49767	-86.78319	2.285517	0.01949111	0.0194911	0.0194911
427	-84.46223	-86.79592	2.333696	0.01913168	0.0191317	0.0191317
428	-84.38916	-86.86783	2.478671	0.01805012	0.0180501	0.0180501
429	-84.3949	-86.85676	2.461865	0.0181755	0.0181755	0.0181755
430	-85.50127	-87.0846	1.583325	0.02472968	0.0247297	0.0247297
431	-84.59489	-87.54721	2.95232	0.01451656	0.0145166	0.0145166
432	-84.76927	-87.83146	3.062184	0.01369694	0.0136969	0.0136969
433	-84.61155	-87.57614	2.964596	0.01442497	0.014425	0.014425
434	-84.50198	-86.78208	2.280103	0.0195315	0.0195315	0.0195315
435	-84.50198	-86.78208	2.280103	0.0195315	0.0195315	0.0195315
436	-84.63324	-86.77496	2.141717	0.02056391	0.0205639	0.0205639
437	-84.63324	-86.77496	2.141717	0.02056391	0.0205639	0.0205639
438	-85.31645	-86.99746	1.681008	0.02400093	0.0240009	0.0240009
439	-84.90882	-88.03948	3.130654	0.01318613	0.0131861	0.0131861
440	-85.22156	-86.95547	1.733911	0.02360627	0.0236063	0.0236063
441	-84.39115	-86.86375	2.472598	0.01809543	0.0180954	0.0180954
442	-84.39115	-86.86375	2.472598	0.01809543	0.0180954	0.0180954
443	-84.7291	-87.76897	3.039868	0.01386342	0.0138634	0.0138634
444	-84.41725	-87.1788	2.761551	0.01593975	0.0159397	0.0159397
445	-84.37094	-86.96745	2.59651	0.017171	0.017171	0.017171
446	-84.56073	-87.48615	2.925416	0.01471727	0.0147173	0.0147173
447	-84.37251	-86.99626	2.623748	0.0169678	0.0169678	0.0169678
448	-84.37251	-86.99626	2.623748	0.0169678	0.0169678	0.0169678
449	-84.42842	-87.20873	2.780312	0.01579979	0.0157998	0.0157998
450	-84.67556	-86.77967	2.10411	0.02084446	0.0208445	0.0208445
451	-84.67556	-86.77967	2.10411	0.02084446	0.0208445	0.0208445
452	-84.67556	-86.77967	2.10411	0.02084446	0.0208445	0.0208445
453	-84.39665	-87.11579	2.719143	0.01625613	0.0162561	0.0162561
454	-85.305	-88.58411	3.279108	0.01207861	0.0120786	0.0120786
455	-84.41248	-86.83229	2.419812	0.01848923	0.0184892	0.0184892
456	-84.41248	-86.83229	2.419812	0.01848923	0.0184892	0.0184892
457	-84.68074	-87.6917	3.010957	0.0140791	0.0140791	0.0140791
458	-84.59917	-86.77311	2.173947	0.02032346	0.0203235	0.0203235
459	-84.59917	-86.77311	2.173947	0.02032346	0.0203235	0.0203235
460	-84.38536	-86.87661	2.491247	0.0179563	0.0179563	0.0179563
461	-85.33321	-87.00509	1.671877	0.02406906	0.0240691	0.0240691
462	-84.43788	-87.23262	2.794741	0.01569214	0.0156921	0.0156921
463	-85.15907	-88.3892	3.230133	0.01244398	0.012444	0.012444
464	-85.15907	-88.3892	3.230133	0.01244398	0.012444	0.012444
465	-85.65431	-89.03321	3.378897	0.01133416	0.0113342	0.0113342
466	-84.3872	-86.87219	2.484983	0.01800303	0.018003	0.018003
467	-84.45247	-87.26743	2.814961	0.0155413	0.0155413	0.0155413
468	-84.45247	-87.26743	2.814961	0.0155413	0.0155413	0.0155413
469	-84.79668	-87.87333	3.07665	0.01358902	0.013589	0.013589
470	-85.61425	-88.9827	3.36845	0.0114121	0.0114121	0.0114121
471	-85.61425	-88.9827	3.36845	0.0114121	0.0114121	0.0114121
472	-87.18742	-90.85987	3.672448	0.009144176	0.00914418	0.00914418
473	-87.45788	-91.16872	3.710849	0.008857693	0.00885769	0.00885769
474	-84.50375	-87.37735	2.873609	0.01510376	0.0151038	0.0151038
475	-84.50375	-87.37735	2.873609	0.01510376	0.0151038	0.0151038
476	-84.53002	-86.77669	2.24667	0.01978092	0.0197809	0.0197809
477	-84.38102	-86.88881	2.507788	0.0178329	0.0178329	0.0178329
478	-84.63988	-86.77553	2.135656	0.02060912	0.0206091	0.0206091
479	-84.85798	-86.82054	1.962558	0.02190048	0.0219005	0.0219005
480	-84.85798	-86.82054	1.962558	0.02190048	0.0219005	0.0219005
481	-84.80073	-87.87947	3.078742	0.01357341	0.0135734	0.0135734
482	-84.80073	-87.87947	3.078742	0.01357341	0.0135734	0.0135734
483	-85.38239	-88.68548	3.303096	0.01189966	0.0118997	0.0118997
484	-85.38239	-88.68548	3.303096	0.01189966	0.0118997	0.0118997
485	-84.37697	-86.90374	2.526767	0.01769131	0.0176913	0.0176913
486	-84.3767	-86.90494	2.528236	0.01768035	0.0176804	0.0176804
487	-84.3947	-86.8571	2.462399	0.01817152	0.0181715	0.0181715
488	-85.45604	-87.06269	1.606654	0.02455564	0.0245556	0.0245556
489	-85.45604	-87.06269	1.606654	0.02455564	0.0245556	0.0245556
490	-84.37417	-86.91819	2.544025	0.01756257	0.0175626	0.0175626
491	-84.6428	-87.62917	2.986376	0.01426248	0.0142625	0.0142625
492	-84.6428	-87.62917	2.986376	0.01426248	0.0142625	0.0142625
493	-84.44508	-87.25007	2.804988	0.0156157	0.0156157	0.0156157
494	-84.95228	-86.85043	1.89815	0.02238099	0.022381	0.022381
495	-84.50936	-86.78037	2.271011	0.01959933	0.0195993	0.0195993
496	-84.50936	-86.78037	2.271011	0.01959933	0.0195993	0.0195993
497	-84.50936	-86.78037	2.271011	0.01959933	0.0195993	0.0195993
498	-84.50936	-86.78037	2.271011	0.01959933	0.0195993	0.0195993
499	-84.47095	-87.30891	2.837955	0.01536975	0.0153698	0.0153698
500	-84.38286	-86.88329	2.500424	0.01788784	0.0178878	0.0178878
501	-84.45045	-86.802	2.351548	0.0189985	0.0189985	0.0189985
502	-84.45045	-86.802	2.351548	0.0189985	0.0189985	0.0189985
503	-84.45045	-86.802	2.351548	0.0189985	0.0189985	0.0189985
504	-84.78866	-87.86114	3.072478	0.01362014	0.0136201	0.0136201
505	-84.99348	-88.16049	3.167018	0.01291484	0.0129148	0.0129148
506	-85.79283	-87.23307	1.440243	0.02579711	0.0257971	0.0257971
507	-84.92587	-88.06411	3.138245	0.0131295	0.0131295	0.0131295
508	-84.73851	-87.78373	3.045222	0.01382348	0.0138235	0.0138235
509	-85.4247	-87.04772	1.623027	0.02443349	0.0244335	0.0244335
510	-85.62147	-87.14439	1.522914	0.02518037	0.0251804	0.0251804
511	-85.62147	-87.14439	1.522914	0.02518037	0.0251804	0.0251804
512	-86.17675	-87.44329	1.266533	0.02709305	0.027093	0.027093
513	-85.85918	-87.26836	1.40918	0.02602886	0.0260289	0.0260289
514	-85.89529	-87.28776	1.392471	0.02615351	0.0261535	0.0261535
515	-84.67471	-87.68188	3.007172	0.01410734	0.0141073	0.0141073
516	-85.82764	-89.24936	3.421726	0.01101465	0.0110146	0.0110146
517	-85.82764	-89.24936	3.421726	0.01101465	0.0110146	0.0110146
518	-84.61212	-87.57713	2.965012	0.01442187	0.0144219	0.0144219
519	-84.61212	-87.57713	2.965012	0.01442187	0.0144219	0.0144219
520	-84.81911	-86.80968	1.990566	0.02169154	0.0216915	0.0216915
521	-84.4126	-86.83215	2.419553	0.01849116	0.0184912	0.0184912
522	-86.67428	-87.73286	1.058588	0.02864438	0.0286444	0.0286444
523	-84.7367	-87.7809	3.044201	0.0138311	0.0138311	0.0138311
524	-84.7367	-87.7809	3.044201	0.0138311	0.0138311	0.0138311
525	-84.52686	-87.42275	2.895887	0.01493756	0.0149376	0.0149376
526	-84.56594	-86.7734	2.207459	0.02007345	0.0200735	0.0200735
527	-84.96616	-86.8552	1.889039	0.02244896	0.022449	0.022449
528	-84.64949	-86.77648	2.126994	0.02067374	0.0206737	0.0206737
529	-84.47981	-86.78871	2.308895	0.0193167	0.0193167	0.0193167
530	-84.37559	-87.02213	2.646535	0.01679781	0.0167978	0.0167978
531	-84.37106	-86.97279	2.601726	0.0171321	0.0171321	0.0171321
532	-84.45077	-87.26349	2.812719	0.01555802	0.015558	0.015558
533	-84.97301	-86.85758	1.884571	0.02248229	0.0224823	0.0224823
534	-87.79646	-88.43029	0.6338356	0.03181316	0.0318132	0.0318132
535	-87.79646	-88.43029	0.6338356	0.03181316	0.0318132	0.0318132
536	-87.79646	-88.43029	0.6338356	0.03181316	0.0318132	0.0318132
537	-85.06024	-88.25384	3.193596	0.01271656	0.0127166	0.0127166
538	-84.38051	-86.89048	2.509975	0.01781658	0.0178166	0.0178166
539	-84.39188	-87.09881	2.706937	0.01634719	0.0163472	0.0163472
540	-84.39188	-87.09881	2.706937	0.01634719	0.0163472	0.0163472
541	-84.61373	-87.5799	2.96617	0.01441323	0.0144132	0.0144132
542	-84.41216	-87.16435	2.752195	0.01600955	0.0160096	0.0160096
543	-84.60067	-87.55731	2.95664	0.01448433	0.0144843	0.0144843
544	-85.49208	-87.08012	1.588041	0.0246945	0.0246945	0.0246945
545	-85.0747	-86.89516	1.820458	0.0229606	0.0229606	0.0229606
546	-84.41484	-87.17204	2.7572	0.01597221	0.0159722	0.0159722
547	-84.38657	-86.87367	2.4871	0.01798724	0.0179872	0.0179872
548	-84.38657	-86.87367	2.4871	0.01798724	0.0179872	0.0179872
549	-84.477	-86.78973	2.312735	0.01928805	0.0192881	0.0192881
550	-84.477	-86.78973	2.312735	0.01928805	0.0192881	0.0192881
551	-84.41024	-86.83485	2.424613	0.01845341	0.0184534	0.0184534
552	-84.41024	-86.83485	2.424613	0.01845341	0.0184534	0.0184534
553	-84.41024	-86.83485	2.424613	0.01845341	0.0184534	0.0184534
554	-85.09231	-86.90205	1.809737	0.02304058	0.0230406	0.0230406
555	-84.65606	-87.65124	2.995183	0.01419679	0.0141968	0.0141968
556	-84.65606	-87.65124	2.995183	0.01419679	0.0141968	0.0141968
557	-84.4576	-87.27922	2.821614	0.01549166	0.0154917	0.0154917
558	-85.95844	-87.32202	1.36358	0.02636904	0.026369	0.026369
559	-85.95844	-87.32202	1.36358	0.02636904	0.026369	0.026369
560	-84.50119	-86.78228	2.281094	0.01952411	0.0195241	0.0195241
561	-84.79193	-87.86612	3.074186	0.01360739	0.0136074	0.0136074
562	-84.88973	-88.0117	3.121976	0.01325087	0.0132509	0.0132509
563	-84.89004	-86.83018	1.940142	0.02206771	0.0220677	0.0220677
564	-84.83052	-86.81277	1.982247	0.0217536	0.0217536	0.0217536
565	-84.83052	-86.81277	1.982247	0.0217536	0.0217536	0.0217536
566	-84.83052	-86.81277	1.982247	0.0217536	0.0217536	0.0217536
567	-84.53636	-87.44085	2.904498	0.01487332	0.0148733	0.0148733
568	-84.53171	-87.43202	2.900314	0.01490453	0.0149045	0.0149045
569	-84.84336	-86.81634	1.97298	0.02182273	0.0218227	0.0218227
570	-86.69067	-90.28459	3.59392	0.009730018	0.00973002	0.00973002
571	-84.37654	-86.90564	2.529097	0.01767393	0.0176739	0.0176739
572	-84.37654	-86.90564	2.529097	0.01767393	0.0176739	0.0176739
573	-84.37654	-86.90564	2.529097	0.01767393	0.0176739	0.0176739
574	-84.37654	-86.90564	2.529097	0.01767393	0.0176739	0.0176739
575	-84.47176	-87.31066	2.838901	0.0153627	0.0153627	0.0153627
576	-84.66638	-87.66825	3.001872	0.01414688	0.0141469	0.0141469
577	-84.5499	-86.77443	2.224538	0.01994603	0.019946	0.019946
578	-84.38183	-87.05706	2.675227	0.01658376	0.0165838	0.0165838
579	-84.38183	-87.05706	2.675227	0.01658376	0.0165838	0.0165838
580	-84.38183	-87.05706	2.675227	0.01658376	0.0165838	0.0165838
581	-84.38183	-87.05706	2.675227	0.01658376	0.0165838	0.0165838
582	-84.38183	-87.05706	2.675227	0.01658376	0.0165838	0.0165838
583	-84.43381	-87.22249	2.788679	0.01573736	0.0157374	0.0157374
584	-84.43381	-87.22249	2.788679	0.01573736	0.0157374	0.0157374
585	-84.44914	-86.80275	2.353604	0.01898316	0.0189832	0.0189832
586	-84.46488	-86.7947	2.329829	0.01916053	0.0191605	0.0191605
587	-86.96172	-87.90664	0.9449154	0.02949241	0.0294924	0.0294924
588	-84.41927	-86.8252	2.40593	0.01859279	0.0185928	0.0185928
589	-84.41927	-86.8252	2.40593	0.01859279	0.0185928	0.0185928
590	-84.8053	-87.88638	3.081085	0.01355593	0.0135559	0.0135559
591	-84.8053	-87.88638	3.081085	0.01355593	0.0135559	0.0135559
592	-84.37475	-86.91472	2.539964	0.01759286	0.0175929	0.0175929
593	-84.80674	-87.88856	3.081822	0.01355043	0.0135504	0.0135504
594	-84.98966	-88.15511	3.165448	0.01292655	0.0129266	0.0129266
595	-84.93565	-88.07819	3.142536	0.01309749	0.0130975	0.0130975
596	-85.3221	-87.00002	1.677924	0.02402394	0.0240239	0.0240239
597	-84.56052	-87.48576	2.92524	0.01471858	0.0147186	0.0147186
598	-84.56052	-87.48576	2.92524	0.01471858	0.0147186	0.0147186
599	-84.95482	-86.8513	1.89648	0.02239345	0.0223934	0.0223934
600	-84.65444	-86.77702	2.122574	0.02070672	0.0207067	0.0207067
601	-84.48483	-87.33855	2.853724	0.01525211	0.0152521	0.0152521
602	-84.98398	-88.14707	3.163095	0.01294411	0.0129441	0.0129441
603	-84.37131	-86.94561	2.5743	0.0173367	0.0173367	0.0173367
604	-84.37131	-86.94561	2.5743	0.0173367	0.0173367	0.0173367
605	-85.16659	-86.93217	1.765577	0.02337003	0.02337	0.02337
606	-84.83685	-86.81452	1.977665	0.02178778	0.0217878	0.0217878
607	-84.46591	-86.79424	2.328337	0.01917166	0.0191717	0.0191717
608	-85.26895	-86.97618	1.707227	0.02380534	0.0238053	0.0238053
609	-85.26895	-86.97618	1.707227	0.02380534	0.0238053	0.0238053
610	-84.39409	-86.85818	2.46409	0.0181589	0.0181589	0.0181589
611	-86.26886	-87.49563	1.226768	0.02738971	0.0273897	0.0273897
612	-85.21578	-88.46559	3.249804	0.01229723	0.0122972	0.0122972
613	-85.21578	-88.46559	3.249804	0.01229723	0.0122972	0.0122972
614	-85.26474	-86.97432	1.709573	0.02378783	0.0237878	0.0237878
615	-84.55605	-86.77396	2.217909	0.01999549	0.0199955	0.0199955
616	-84.75139	-86.79326	2.041874	0.02130876	0.0213088	0.0213088
617	-84.75139	-86.79326	2.041874	0.02130876	0.0213088	0.0213088
618	-85.66086	-87.16443	1.503577	0.02532462	0.0253246	0.0253246
619	-84.83932	-87.93742	3.098095	0.01342903	0.013429	0.013429
620	-84.4366	-87.22946	2.792856	0.01570621	0.0157062	0.0157062
621	-84.4366	-87.22946	2.792856	0.01570621	0.0157062	0.0157062
622	-84.62864	-87.60533	2.976696	0.0143347	0.0143347	0.0143347
623	-84.64201	-87.62786	2.985848	0.01426642	0.0142664	0.0142664
624	-84.5123	-87.39438	2.882083	0.01504055	0.0150405	0.0150405
625	-84.5123	-87.39438	2.882083	0.01504055	0.0150405	0.0150405
626	-84.64111	-86.77565	2.134534	0.02061749	0.0206175	0.0206175
627	-85.39993	-87.03602	1.636089	0.02433604	0.024336	0.024336
628	-85.73882	-89.13906	3.400239	0.01117494	0.0111749	0.0111749
629	-84.56776	-86.77332	2.205562	0.0200876	0.0200876	0.0200876
630	-85.25531	-86.97016	1.714854	0.02374844	0.0237484	0.0237484
631	-84.89879	-88.02491	3.12612	0.01321995	0.01322	0.01322
632	-84.54149	-86.77525	2.233753	0.01987728	0.0198773	0.0198773
633	-84.49422	-87.35802	2.863806	0.0151769	0.0151769	0.0151769
634	-84.49422	-87.35802	2.863806	0.0151769	0.0151769	0.0151769
635	-84.41312	-87.16713	2.754007	0.01599603	0.015996	0.015996
636	-84.5605	-86.77368	2.213177	0.02003079	0.0200308	0.0200308
637	-84.5605	-86.77368	2.213177	0.02003079	0.0200308	0.0200308
638	-86.35908	-87.54751	1.188423	0.02767577	0.0276758	0.0276758
639	-84.55746	-87.48015	2.922697	0.01473756	0.0147376	0.0147376
640	-84.40232	-86.84507	2.442746	0.01831814	0.0183181	0.0183181
641	-84.84426	-86.8166	1.97234	0.02182751	0.0218275	0.0218275
642	-85.28279	-86.98232	1.699536	0.02386271	0.0238627	0.0238627
643	-84.49214	-86.78473	2.292586	0.01943837	0.0194384	0.0194384
644	-84.49214	-86.78473	2.292586	0.01943837	0.0194384	0.0194384
645	-85.02084	-86.87477	1.853927	0.02271091	0.0227109	0.0227109
646	-85.45724	-87.06327	1.60603	0.02456029	0.0245603	0.0245603
647	-84.85907	-86.82086	1.961786	0.02190625	0.0219062	0.0219062
648	-84.85907	-86.82086	1.961786	0.02190625	0.0219062	0.0219062
649	-84.85907	-86.82086	1.961786	0.02190625	0.0219062	0.0219062
650	-84.85907	-86.82086	1.961786	0.02190625	0.0219062	0.0219062
651	-84.85907	-86.82086	1.961786	0.02190625	0.0219062	0.0219062
652	-84.83196	-87.92643	3.094476	0.01345603	0.013456	0.013456
653	-84.83196	-87.92643	3.094476	0.01345603	0.013456	0.013456
654	-84.83196	-87.92643	3.094476	0.01345603	0.013456	0.013456
655	-84.88307	-88.00198	3.118905	0.01327378	0.0132738	0.0132738
656	-84.4102	-86.8349	2.424705	0.01845273	0.0184527	0.0184527
657	-84.4102	-86.8349	2.424705	0.01845273	0.0184527	0.0184527
658	-85.81251	-87.24349	1.430976	0.02586625	0.0258663	0.0258663
659	-85.81251	-87.24349	1.430976	0.02586625	0.0258663	0.0258663
660	-84.56151	-86.77362	2.21211	0.02003875	0.0200388	0.0200388
661	-84.69487	-87.71454	3.019666	0.01401414	0.0140141	0.0140141
662	-86.1652	-87.43677	1.271565	0.0270555	0.0270555	0.0270555
663	-84.55257	-86.77422	2.221645	0.01996762	0.0199676	0.0199676
664	-84.43257	-87.21936	2.786788	0.01575147	0.0157515	0.0157515
665	-85.17287	-86.93479	1.761916	0.02339733	0.0233973	0.0233973
666	-85.08297	-88.28524	3.202275	0.01265181	0.0126518	0.0126518
667	-84.39205	-87.09947	2.707413	0.01634364	0.0163436	0.0163436
668	-84.40553	-87.14457	2.739042	0.01610767	0.0161077	0.0161077
669	-84.40553	-87.14457	2.739042	0.01610767	0.0161077	0.0161077
670	-84.8061	-86.80626	2.000162	0.02161995	0.0216199	0.0216199
671	-84.8061	-86.80626	2.000162	0.02161995	0.0216199	0.0216199
672	-87.45134	-88.21085	0.7595117	0.03087558	0.0308756	0.0308756
673	-87.45134	-88.21085	0.7595117	0.03087558	0.0308756	0.0308756
674	-84.4123	-87.16478	2.752473	0.01600748	0.0160075	0.0160075
675	-84.42891	-87.21	2.781093	0.01579396	0.015794	0.015794
676	-88.139	-88.65144	0.5124334	0.03271886	0.0327189	0.0327189
677	-86.55053	-87.65938	1.108851	0.0282694	0.0282694	0.0282694
678	-86.55053	-87.65938	1.108851	0.0282694	0.0282694	0.0282694
679	-86.55053	-87.65938	1.108851	0.0282694	0.0282694	0.0282694
680	-84.37991	-87.04747	2.667566	0.01664091	0.0166409	0.0166409
681	-84.37991	-87.04747	2.667566	0.01664091	0.0166409	0.0166409
682	-84.37991	-87.04747	2.667566	0.01664091	0.0166409	0.0166409
683	-84.7152	-86.78605	2.070847	0.02109262	0.0210926	0.0210926
684	-84.42034	-87.18731	2.766966	0.01589936	0.0158994	0.0158994
685	-84.38723	-87.08079	2.693559	0.01644699	0.016447	0.016447
686	-84.44995	-86.80228	2.352337	0.01899262	0.0189926	0.0189926
687	-84.62433	-87.59802	2.973691	0.01435712	0.0143571	0.0143571
688	-84.62433	-87.59802	2.973691	0.01435712	0.0143571	0.0143571
689	-84.978	-86.85933	1.881334	0.02250644	0.0225064	0.0225064
690	-86.27801	-89.79661	3.518597	0.01029195	0.010292	0.010292
691	-86.27801	-89.79661	3.518597	0.01029195	0.010292	0.010292
692	-84.82616	-87.91776	3.091602	0.01347747	0.0134775	0.0134775
693	-84.37134	-86.94516	2.573823	0.01734026	0.0173403	0.0173403
694	-85.07104	-86.89374	1.8227	0.02294387	0.0229439	0.0229439
695	-86.58309	-87.67863	1.095542	0.02836869	0.0283687	0.0283687
696	-86.47514	-87.61505	1.139909	0.0280377	0.0280377	0.0280377
697	-85.06154	-86.89008	1.828542	0.02290029	0.0229003	0.0229003
698	-84.70835	-87.73611	3.027761	0.01395375	0.0139537	0.0139537
699	-84.85242	-86.81893	1.966513	0.02187098	0.021871	0.021871
700	-84.85242	-86.81893	1.966513	0.02187098	0.021871	0.021871
701	-84.85242	-86.81893	1.966513	0.02187098	0.021871	0.021871
702	-84.7898	-87.86287	3.073071	0.01361572	0.0136157	0.0136157
703	-84.44538	-87.25077	2.805398	0.01561264	0.0156126	0.0156126
704	-84.48628	-86.78652	2.300237	0.0193813	0.0193813	0.0193813
705	-86.77381	-87.79257	1.018764	0.02894148	0.0289415	0.0289415
706	-85.26839	-88.53571	3.267312	0.01216662	0.0121666	0.0121666
707	-85.26839	-88.53571	3.267312	0.01216662	0.0121666	0.0121666
708	-84.71094	-86.78528	2.074342	0.02106654	0.0210665	0.0210665
709	-84.41385	-87.16923	2.755374	0.01598584	0.0159858	0.0159858
710	-84.41385	-87.16923	2.755374	0.01598584	0.0159858	0.0159858
